tokens,latency_ns
16,237408
32,236928
48,235392
64,234912
80,210048
96,211168
112,210336
128,209888
144,374592
160,363520
176,361216
192,359680
208,317376
224,306272
240,293472
256,286912
272,543360
288,530688
304,519648
320,555872
336,461504
352,442432
368,426944
384,409312
400,654720
416,639040
432,640576
448,641952
464,566464
480,528256
496,528576
512,526336
528,669984
544,660064
560,649984
576,668992
592,639680
608,627712
624,634816
640,629920
656,789440
672,782240
688,774656
704,788704
720,721472
736,703168
752,711584
768,701280
784,930496
800,888096
816,917152
832,893088
848,838496
864,828352
880,813952
896,805536
912,1002944
928,1010592
944,983392
960,947136
976,907392
992,908416
1008,904416
1024,895808
1040,1051296
1056,1066879
1072,1076928
1088,1044480
1104,999424
1120,1006848
1136,996576
1152,996800
1168,1137760
1184,1175488
1200,1175232
1216,1150208
1232,1081088
1248,1075520
1264,1036928
1280,1048256
1296,1186400
1312,1211328
1328,1191648
1344,1247648
1360,1134752
1376,1145024
1392,1136224
1408,1137568
1424,1305600
1440,1327232
1456,1340768
1472,1344896
1488,1268768
1504,1253408
1520,1247936
1536,1254528
1552,1446016
1568,1375232
1584,1402816
1600,1441568
1616,1349792
1632,1350048
1648,1368512
1664,1356512
1680,1460160
1696,1467520
1712,1466144
1728,1472960
1744,1472224
1760,1475168
1776,1476032
1792,1479968
1808,1511392
1824,1586528
1840,1516224
1856,1518048
1872,1525728
1888,1515776
1904,1521247
1920,1524864
1936,1626208
1952,1628224
1968,1626848
1984,1632672
2000,1633376
2016,1634688
2032,1634688
2048,1635200
2064,1734400
2080,1737248
2096,1737216
2112,1738208
2128,1742464
2144,1742592
2160,1745856
2176,1750368
2192,1835584
2208,1836832
2224,1844608
2240,1840672
2256,1843584
2272,1848416
2288,1848416
2304,1853376
2320,2236256
2336,2157631
2352,2194304
2368,2112576
2384,2070016
2400,2028224
2416,2028160
2432,1953952
2448,2233088
2464,2279392
2480,2179456
2496,2177856
2512,2166624
2528,2136736
2544,2081216
2560,2107968
2576,2415616
2592,2421887
2608,2276992
2624,2313120
2640,2287808
2656,2216032
2672,2178336
2688,2172256
2704,2491872
2720,2538784
2736,2405920
2752,2415232
2768,2365088
2784,2329280
2800,2275264
2816,2262720
2832,2600896
2848,2637984
2864,2521792
2880,2546592
2896,2507904
2912,2454240
2928,2417312
2944,2411360
2960,2669408
2976,2658304
2992,2673120
3008,2644192
3024,2572576
3040,2552160
3056,2522016
3072,2519040
3088,2787040
3104,2802080
3120,2825792
3136,2797024
3152,2707040
3168,2633184
3184,2616544
3200,2570560
3216,2933600
3232,2917248
3248,2835616
3264,2874400
3280,2769600
3296,2749984
3312,2663872
3328,2680896
3344,2928864
3360,2949504
3376,3009632
3392,2984063
3408,2905088
3424,2862048
3440,2813696
3456,2815424
3472,3035264
3488,3073504
3504,3157920
3520,3112192
3536,3039136
3552,3028864
3568,2982816
3584,2900224
3600,3111136
3616,3168832
3632,3168544
3648,3172480
3664,3114304
3680,3091392
3696,3014208
3712,3030272
3728,3355040
3744,3272928
3760,3352000
3776,3280832
3792,3234912
3808,3204288
3824,3189344
3840,3074752
3856,3491104
3872,3403744
3888,3430464
3904,3375072
3920,3335168
3936,3313088
3952,3193632
3968,3233728
3984,3537408
4000,3527072
4016,3519392
4032,3456864
4048,3452064
4064,3415584
4080,3407296
4096,3380256
4112,3819680
4128,3782080
4144,3919072
4160,3902112
4176,3712672
4192,3749248
4208,3658304
4224,3652512
4240,3771008
4256,3710112
4272,3675776
4288,3680512
4304,3615456
4320,3602272
4336,3506176
4352,3548896
4368,3883264
4384,3891840
4400,3843616
4416,3772224
4432,3762496
4448,3695551
4464,3595168
4480,3702464
4496,3927456
4512,3965120
4528,3957024
4544,3923104
4560,3897184
4576,3763424
4592,3777824
4608,3858784
4624,4084383
4640,4091136
4656,4060864
4672,4069824
4688,4020160
4704,3909568
4720,3923328
4736,3898624
4752,4233760
4768,4131328
4784,4196512
4800,4190144
4816,4113440
4832,3977248
4848,4056384
4864,3941280
4880,4327936
4896,4307552
4912,4266880
4928,4310304
4944,4235168
4960,4124544
4976,4140608
4992,4091360
5008,4363552
5024,4394016
5040,4287328
5056,4283488
5072,4261856
5088,4253216
5104,4151104
5120,4184608
5136,4557856
5152,4519392
5168,4439296
5184,4445568
5200,4410752
5216,4410368
5232,4331040
5248,4323936
5264,4586848
5280,4556992
5296,4569120
5312,4525280
5328,4460416
5344,4532320
5360,4494336
5376,4418624
5392,4826336
5408,4794880
5424,4774688
5440,4787840
5456,4754784
5472,4632832
5488,4621312
5504,4568928
5520,4778944
5536,4896288
5552,4747808
5568,4752287
5584,4699360
5600,4647456
5616,4558976
5632,4500544
5648,4932384
5664,4853536
5680,4889920
5696,4873632
5712,4850495
5728,4742976
5744,5014336
5760,4950048
5776,5092096
5792,5032224
5808,5046048
5824,4964096
5840,4931136
5856,5032191
5872,4996224
5888,4787488
5904,5297248
5920,5166272
5936,5123840
5952,5037664
5968,5078272
5984,5068544
6000,4907040
6016,5069088
6032,5269952
6048,5228640
6064,5253856
6080,5312800
6096,5311744
6112,5146848
6128,5064960
6144,5055712
6160,5300352
6176,5262624
6192,5447040
6208,5335040
6224,5250368
6240,5126848
6256,5350112
6272,5365727
6288,5452672
6304,5414528
6320,5576544
6336,5485920
6352,5369824
6368,5296032
6384,5235456
6400,5322175
6416,5521600
6432,5535232
6448,5727520
6464,5663040
6480,5605600
6496,5413312
6512,5315520
6528,5495264
6544,5691392
6560,5651680
6576,5637824
6592,5731072
6608,5624352
6624,5621856
6640,5463040
6656,5460800
6672,5875680
6688,5793280
6704,5737056
6720,5725824
6736,5670208
6752,5781760
6768,5559808
6784,5613761
6800,5798432
6816,5910560
6832,5975392
6848,5878113
6864,5831968
6880,5764896
6896,5738624
6912,5900129
6928,5961760
6944,5961856
6960,5952480
6976,5998016
6992,5857184
7008,5895296
7024,5824480
7040,5651808
7056,6079616
7072,6245952
7088,6248704
7104,6100224
7120,6066304
7136,5966688
7152,5943552
7168,6173440
7184,6396128
7200,6186432
7216,6102305
7232,6161952
7248,6072416
7264,6244864
7280,6238432
7296,6025248
7312,6432576
7328,6269728
7344,6351840
7360,6273824
7376,6303488
7392,6316097
7408,6187136
7424,6086912
7440,6374368
7456,6408768
7472,6466336
7488,6474528
7504,6417600
7520,6379200
7536,6267456
7552,6185408
7568,6500225
7584,6566688
7600,6767424
7616,6734720
7632,6602368
7648,6594848
7664,6298304
7680,6279585
7696,6631328
7712,6564640
7728,6623008
7744,6843584
7760,6911200
7776,6719968
7792,6537697
7808,6385280
7824,6773792
7840,6580160
7856,6636672
7872,6567456
7888,6644736
7904,6780801
7920,6873024
7936,6904000
7952,6983456
7968,6914624
7984,6806336
8000,6855424
8016,6767584
8032,6677408
8048,6641696
8064,6506721
8080,7032832
8096,7024672
8112,7266880
8128,7281088
8144,7291424
8160,7070912
8176,7068672
8192,6783552
