tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6112,0.0015,0.125,1,1,2,32,1,4,182,0,69632
32,5216,0.0021,0.125,1,1,2,32,1,4,182,0,69632
48,5600,0.0025,0.125,1,1,2,32,1,4,182,0,69632
64,5312,0.0031,0.125,1,1,2,32,1,4,182,0,69632
80,5600,0.0034,0.125,1,1,2,32,1,4,182,0,69632
96,5408,0.0039,0.125,1,1,2,32,1,4,182,0,69632
112,5760,0.0042,0.125,1,1,2,32,1,4,182,0,69632
128,5440,0.0049,0.125,1,1,2,32,1,4,182,0,69632
144,5728,0.0052,0.125,2,1,2,32,1,4,182,0,69632
160,5760,0.0056,0.125,2,1,2,32,1,4,182,0,69632
176,5504,0.0064,0.125,2,1,2,32,1,4,182,0,69632
192,5440,0.0065,0.125,2,1,2,32,1,4,182,0,69632
208,5760,0.0068,0.125,2,1,2,32,1,4,182,0,69632
224,5792,0.0074,0.125,2,1,2,32,1,4,182,0,69632
240,5600,0.0078,0.125,2,1,2,32,1,4,182,0,69632
256,5536,0.0082,0.125,2,1,2,32,1,4,182,0,69632
272,5728,0.009,0.125,3,1,2,32,1,4,182,0,69632
288,5728,0.0094,0.125,3,1,2,32,1,4,182,0,69632
304,5472,0.01,0.125,3,1,2,32,1,4,182,0,69632
320,5440,0.0106,0.125,3,1,2,32,1,4,182,0,69632
336,5856,0.0103,0.125,3,1,2,32,1,4,182,0,69632
352,5792,0.0112,0.125,3,1,2,32,1,4,182,0,69632
368,5536,0.0115,0.125,3,1,2,32,1,4,182,0,69632
384,5600,0.0117,0.125,3,1,2,32,1,4,182,0,69632
400,5792,0.0126,0.125,4,1,2,32,1,4,182,0,69632
416,5728,0.0124,0.125,4,1,2,32,1,4,182,0,69632
432,5568,0.0133,0.125,4,1,2,32,1,4,182,0,69632
448,5568,0.0141,0.125,4,1,2,32,1,4,182,0,69632
464,5920,0.0141,0.125,4,1,2,32,1,4,182,0,69632
480,5920,0.0141,0.125,4,1,2,32,1,4,182,0,69632
496,5600,0.0152,0.125,4,1,2,32,1,4,182,0,69632
512,5664,0.0158,0.125,4,1,2,32,1,4,182,0,69632
528,5952,0.0161,0.125,5,1,2,32,1,4,182,0,69632
544,6080,0.0158,0.125,5,1,2,32,1,4,182,0,69632
560,5920,0.0166,0.125,5,1,2,32,1,4,182,0,69632
576,6080,0.0172,0.125,5,1,2,32,1,4,182,0,69632
592,6208,0.0177,0.125,5,1,2,32,1,4,182,0,69632
608,6144,0.0171,0.125,5,1,2,32,1,4,182,0,69632
624,5984,0.0185,0.125,5,1,2,32,1,4,182,0,69632
640,6112,0.018,0.125,5,1,2,32,1,4,182,0,69632
656,6048,0.0194,0.125,6,1,2,32,1,4,182,0,69632
672,5984,0.0192,0.125,6,1,2,32,1,4,182,0,69632
688,5984,0.0196,0.125,6,1,2,32,1,4,182,0,69632
704,6048,0.02,0.125,6,1,2,32,1,4,182,0,69632
720,6080,0.0211,0.125,6,1,2,32,1,4,182,0,69632
736,6112,0.0209,0.125,6,1,2,32,1,4,182,0,69632
752,6080,0.0216,0.125,6,1,2,32,1,4,182,0,69632
768,6080,0.0218,0.125,6,1,2,32,1,4,182,0,69632
784,6048,0.0235,0.125,7,1,2,32,1,4,182,0,69632
800,6016,0.0235,0.125,7,1,2,32,1,4,182,0,69632
816,6112,0.0233,0.125,7,1,2,32,1,4,182,0,69632
832,6048,0.0245,0.125,7,1,2,32,1,4,182,0,69632
848,6048,0.0246,0.125,7,1,2,32,1,4,182,0,69632
864,5984,0.0258,0.125,7,1,2,32,1,4,182,0,69632
880,6080,0.025,0.125,7,1,2,32,1,4,182,0,69632
896,6112,0.0259,0.125,7,1,2,32,1,4,182,0,69632
912,6016,0.027,0.125,8,1,2,32,1,4,182,0,69632
928,6016,0.0269,0.125,8,1,2,32,1,4,182,0,69632
944,6080,0.0275,0.125,8,1,2,32,1,4,182,0,69632
960,6112,0.0274,0.125,8,1,2,32,1,4,182,0,69632
976,6016,0.0286,0.125,8,1,2,32,1,4,182,0,69632
992,6080,0.028,0.125,8,1,2,32,1,4,182,0,69632
1008,6080,0.0283,0.125,8,1,2,32,1,4,182,0,69632
1024,6080,0.0304,0.125,8,1,2,32,1,4,182,0,69632
1040,6144,0.0297,0.125,9,1,2,32,1,4,182,0,69632
1056,6112,0.0304,0.125,9,1,2,32,1,4,182,0,69632
1072,6080,0.0309,0.125,9,1,2,32,1,4,182,0,69632
1088,6144,0.0312,0.125,9,1,2,32,1,4,182,0,69632
1104,6400,0.0315,0.125,9,1,2,32,1,4,182,0,69632
1120,6272,0.0324,0.125,9,1,2,32,1,4,182,0,69632
1136,5984,0.0324,0.125,9,1,2,32,1,4,182,0,69632
1152,6112,0.0332,0.125,9,1,2,32,1,4,182,0,69632
1168,6464,0.0342,0.125,10,1,2,32,1,4,182,0,69632
1184,6144,0.0328,0.125,10,1,2,32,1,4,182,0,69632
1200,5984,0.0353,0.125,10,1,2,32,1,4,182,0,69632
1216,6048,0.0347,0.125,10,1,2,32,1,4,182,0,69632
1232,6112,0.0351,0.125,10,1,2,32,1,4,182,0,69632
1248,6144,0.0347,0.125,10,1,2,32,1,4,182,0,69632
1264,6112,0.0363,0.125,10,1,2,32,1,4,182,0,69632
1280,6080,0.0371,0.125,10,1,2,32,1,4,182,0,69632
1296,6112,0.0373,0.125,11,1,2,32,1,4,182,0,69632
1312,6176,0.038,0.125,11,1,2,32,1,4,182,0,69632
1328,5984,0.038,0.125,11,1,2,32,1,4,182,0,69632
1344,6144,0.0381,0.125,11,1,2,32,1,4,182,0,69632
1360,6272,0.0382,0.125,11,1,2,32,1,4,182,0,69632
1376,6144,0.0389,0.125,11,1,2,32,1,4,182,0,69632
1392,6080,0.0399,0.125,11,1,2,32,1,4,182,0,69632
1408,6048,0.0407,0.125,11,1,2,32,1,4,182,0,69632
1424,6336,0.0412,0.125,12,1,2,32,1,4,182,0,69632
1440,6208,0.0401,0.125,12,1,2,32,1,4,182,0,69632
1456,5984,0.0415,0.125,12,1,2,32,1,4,182,0,69632
1472,6048,0.0426,0.125,12,1,2,32,1,4,182,0,69632
1488,6304,0.0424,0.125,12,1,2,32,1,4,182,0,69632
1504,6272,0.0428,0.125,12,1,2,32,1,4,182,0,69632
1520,6016,0.0439,0.125,12,1,2,32,1,4,182,0,69632
1536,6016,0.0426,0.125,12,1,2,32,1,4,182,0,69632
1552,6560,0.043,0.125,13,1,2,32,1,4,182,0,69632
1568,6432,0.0436,0.125,13,1,2,32,1,4,182,0,69632
1584,6240,0.0452,0.125,13,1,2,32,1,4,182,0,69632
1600,6240,0.0438,0.125,13,1,2,32,1,4,182,0,69632
1616,6304,0.0444,0.125,13,1,2,32,1,4,182,0,69632
1632,6304,0.0443,0.125,13,1,2,32,1,4,182,0,69632
1648,6176,0.0454,0.125,13,1,2,32,1,4,182,0,69632
1664,6176,0.0467,0.125,13,1,2,32,1,4,182,0,69632
1680,6272,0.0462,0.125,14,1,2,32,1,4,182,0,69632
1696,6240,0.0468,0.125,14,1,2,32,1,4,182,0,69632
1712,6144,0.0486,0.125,14,1,2,32,1,4,182,0,69632
1728,6208,0.0488,0.125,14,1,2,32,1,4,182,0,69632
1744,6528,0.0488,0.125,14,1,2,32,1,4,182,0,69632
1760,6400,0.0498,0.125,14,1,2,32,1,4,182,0,69632
1776,6144,0.0493,0.125,14,1,2,32,1,4,182,0,69632
1792,6208,0.0501,0.125,14,1,2,32,1,4,182,0,69632
1808,6464,0.0494,0.125,15,1,2,32,1,4,182,0,69632
1824,6368,0.0502,0.125,15,1,2,32,1,4,182,0,69632
1840,6144,0.0515,0.125,15,1,2,32,1,4,182,0,69632
1856,6144,0.0515,0.125,15,1,2,32,1,4,182,0,69632
1872,6240,0.0503,0.125,15,1,2,32,1,4,182,0,69632
1888,6304,0.0528,0.125,15,1,2,32,1,4,182,0,69632
1904,6112,0.0501,0.125,15,1,2,32,1,4,182,0,69632
1920,6272,0.0532,0.125,15,1,2,32,1,4,182,0,69632
1936,6368,0.0541,0.125,16,1,2,32,1,4,182,0,69632
1952,6272,0.054,0.125,16,1,2,32,1,4,182,0,69632
1968,6208,0.0547,0.125,16,1,2,32,1,4,182,0,69632
1984,6304,0.0547,0.125,16,1,2,32,1,4,182,0,69632
2000,6784,0.0545,0.125,16,1,2,32,1,4,182,0,69632
2016,6496,0.0544,0.125,16,1,2,32,1,4,182,0,69632
2032,6240,0.0568,0.125,16,1,2,32,1,4,182,0,69632
2048,6272,0.0567,0.125,16,1,2,32,1,4,182,0,69632
2064,6464,0.0567,0.125,17,1,2,32,1,4,182,0,69632
2080,6464,0.0561,0.125,17,1,2,32,1,4,182,0,69632
2096,6208,0.0576,0.125,17,1,2,32,1,4,182,0,69632
2112,6272,0.0588,0.125,17,1,2,32,1,4,182,0,69632
2128,6464,0.0588,0.125,17,1,2,32,1,4,182,0,69632
2144,6368,0.0581,0.125,17,1,2,32,1,4,182,0,69632
2160,6176,0.0598,0.125,17,1,2,32,1,4,182,0,69632
2176,6304,0.0604,0.125,17,1,2,32,1,4,182,0,69632
2192,6400,0.0577,0.125,18,1,2,32,1,4,182,0,69632
2208,6368,0.0604,0.125,18,1,2,32,1,4,182,0,69632
2224,6208,0.0611,0.125,18,1,2,32,1,4,182,0,69632
2240,6208,0.0624,0.125,18,1,2,32,1,4,182,0,69632
2256,6464,0.0613,0.125,18,1,2,32,1,4,182,0,69632
2272,6432,0.0624,0.125,18,1,2,32,1,4,182,0,69632
2288,6208,0.0627,0.125,18,1,2,32,1,4,182,0,69632
2304,6240,0.0596,0.125,18,1,2,32,1,4,182,0,69632
2320,6464,0.0641,0.125,19,1,2,32,1,4,182,0,69632
2336,6464,0.0615,0.125,19,1,2,32,1,4,182,0,69632
2352,6240,0.063,0.125,19,1,2,32,1,4,182,0,69632
2368,6240,0.0625,0.125,19,1,2,32,1,4,182,0,69632
2384,6304,0.0641,0.125,19,1,2,32,1,4,182,0,69632
2400,6464,0.0638,0.125,19,1,2,32,1,4,182,0,69632
2416,6304,0.0643,0.125,19,1,2,32,1,4,182,0,69632
2432,6144,0.067,0.125,19,1,2,32,1,4,182,0,69632
2448,6400,0.0668,0.125,20,1,2,32,1,4,182,0,69632
2464,6368,0.0673,0.125,20,1,2,32,1,4,182,0,69632
2480,6112,0.0682,0.125,20,1,2,32,1,4,182,0,69632
2496,6208,0.0657,0.125,20,1,2,32,1,4,182,0,69632
2512,6336,0.0669,0.125,20,1,2,32,1,4,182,0,69632
2528,6336,0.0689,0.125,20,1,2,32,1,4,182,0,69632
2544,6176,0.0685,0.125,20,1,2,32,1,4,182,0,69632
2560,6208,0.0705,0.125,20,1,2,32,1,4,182,0,69632
2576,6400,0.0665,0.125,21,1,2,32,1,4,182,0,69632
2592,6368,0.0686,0.125,21,1,2,32,1,4,182,0,69632
2608,6272,0.0695,0.125,21,1,2,32,1,4,182,0,69632
2624,6208,0.0695,0.125,21,1,2,32,1,4,182,0,69632
2640,6528,0.0703,0.125,21,1,2,32,1,4,182,0,69632
2656,6432,0.0712,0.125,21,1,2,32,1,4,182,0,69632
2672,6240,0.0719,0.125,21,1,2,32,1,4,182,0,69632
2688,6176,0.0728,0.125,21,1,2,32,1,4,182,0,69632
2704,6432,0.0718,0.125,22,1,2,32,1,4,182,0,69632
2720,6432,0.0726,0.125,22,1,2,32,1,4,182,0,69632
2736,6272,0.0702,0.125,22,1,2,32,1,4,182,0,69632
2752,6304,0.0746,0.125,22,1,2,32,1,4,182,0,69632
2768,6368,0.075,0.125,22,1,2,32,1,4,182,0,69632
2784,6496,0.0747,0.125,22,1,2,32,1,4,182,0,69632
2800,6272,0.0743,0.125,22,1,2,32,1,4,182,0,69632
2816,6208,0.0762,0.125,22,1,2,32,1,4,182,0,69632
2832,6400,0.0749,0.125,23,1,2,32,1,4,182,0,69632
2848,6400,0.0748,0.125,23,1,2,32,1,4,182,0,69632
2864,6304,0.0769,0.125,23,1,2,32,1,4,182,0,69632
2880,6240,0.077,0.125,23,1,2,32,1,4,182,0,69632
2896,6496,0.0778,0.125,23,1,2,32,1,4,182,0,69632
2912,6464,0.0757,0.125,23,1,2,32,1,4,182,0,69632
2928,6272,0.0752,0.125,23,1,2,32,1,4,182,0,69632
2944,6240,0.0774,0.125,23,1,2,32,1,4,182,0,69632
2960,6560,0.0789,0.125,24,1,2,32,1,4,182,0,69632
2976,6464,0.0773,0.125,24,1,2,32,1,4,182,0,69632
2992,6240,0.0797,0.125,24,1,2,32,1,4,182,0,69632
3008,6176,0.0771,0.125,24,1,2,32,1,4,182,0,69632
3024,6624,0.0779,0.125,24,1,2,32,1,4,182,0,69632
3040,6496,0.0811,0.125,24,1,2,32,1,4,182,0,69632
3056,6240,0.0813,0.125,24,1,2,32,1,4,182,0,69632
3072,6368,0.0816,0.125,24,1,2,32,1,4,182,0,69632
3088,6432,0.0814,0.125,25,1,2,32,1,4,182,0,69632
3104,6496,0.0812,0.125,25,1,2,32,1,4,182,0,69632
3120,6240,0.0809,0.125,25,1,2,32,1,4,182,0,69632
3136,6368,0.0814,0.125,25,1,2,32,1,4,182,0,69632
3152,6496,0.0818,0.125,25,1,2,32,1,4,182,0,69632
3168,6400,0.0843,0.125,25,1,2,32,1,4,182,0,69632
3184,6272,0.0852,0.125,25,1,2,32,1,4,182,0,69632
3200,6336,0.0844,0.125,25,1,2,32,1,4,182,0,69632
3216,6400,0.0838,0.125,26,1,2,32,1,4,182,0,69632
3232,6432,0.0848,0.125,26,1,2,32,1,4,182,0,69632
3248,6272,0.0855,0.125,26,1,2,32,1,4,182,0,69632
3264,6336,0.0859,0.125,26,1,2,32,1,4,182,0,69632
3280,6656,0.0859,0.125,26,1,2,32,1,4,182,0,69632
3296,6496,0.0877,0.125,26,1,2,32,1,4,182,0,69632
3312,6272,0.0855,0.125,26,1,2,32,1,4,182,0,69632
3328,6368,0.0873,0.125,26,1,2,32,1,4,182,0,69632
3344,6560,0.086,0.125,27,1,2,32,1,4,182,0,69632
3360,6528,0.0861,0.125,27,1,2,32,1,4,182,0,69632
3376,6272,0.0859,0.125,27,1,2,32,1,4,182,0,69632
3392,6272,0.0901,0.125,27,1,2,32,1,4,182,0,69632
3408,6432,0.0874,0.125,27,1,2,32,1,4,182,0,69632
3424,6400,0.0893,0.125,27,1,2,32,1,4,182,0,69632
3440,6336,0.0857,0.125,27,1,2,32,1,4,182,0,69632
3456,6304,0.0911,0.125,27,1,2,32,1,4,182,0,69632
3472,6464,0.0919,0.125,28,1,2,32,1,4,182,0,69632
3488,6432,0.0914,0.125,28,1,2,32,1,4,182,0,69632
3504,6304,0.0932,0.125,28,1,2,32,1,4,182,0,69632
3520,6304,0.0937,0.125,28,1,2,32,1,4,182,0,69632
3536,6464,0.0909,0.125,28,1,2,32,1,4,182,0,69632
3552,6400,0.0926,0.125,28,1,2,32,1,4,182,0,69632
3568,6272,0.0921,0.125,28,1,2,32,1,4,182,0,69632
3584,6368,0.0928,0.125,28,1,2,32,1,4,182,0,69632
3600,6432,0.0943,0.125,29,1,2,32,1,4,182,0,69632
3616,6432,0.0937,0.125,29,1,2,32,1,4,182,0,69632
3632,6336,0.0927,0.125,29,1,2,32,1,4,182,0,69632
3648,6432,0.0956,0.125,29,1,2,32,1,4,182,0,69632
3664,6848,0.0955,0.125,29,1,2,32,1,4,182,0,69632
3680,6528,0.0947,0.125,29,1,2,32,1,4,182,0,69632
3696,6432,0.0963,0.125,29,1,2,32,1,4,182,0,69632
