tokens,latency_ns
16,30112
32,27808
48,27968
64,27936
80,28032
96,28000
112,28096
128,28288
144,28448
160,28608
176,28544
192,28736
208,29088
224,28736
240,28736
256,28960
272,29984
288,30560
304,30112
320,30368
336,30304
352,30912
368,30528
384,30848
400,30688
416,31296
432,31104
448,31616
464,31232
480,31552
496,31584
512,31616
528,32064
544,32384
560,32352
576,32864
592,32384
608,32512
624,32512
640,32928
656,32800
672,32832
688,33152
704,32832
720,33216
736,32960
752,33152
768,33376
784,33984
800,34400
816,34144
832,34592
848,34624
864,35008
880,34464
896,35072
912,34816
928,35360
944,34912
960,35392
976,34848
992,35616
1008,35488
1024,35808
1040,56384
1056,56384
1072,58112
1088,58432
1104,58368
1120,58848
1136,58592
1152,58976
1168,58880
1184,59232
1200,58912
1216,59808
1232,59040
1248,59456
1264,59200
1280,59936
1296,59072
1312,59776
1328,59744
1344,59968
1360,59360
1376,60192
1392,60064
1408,59648
1424,60352
1440,60800
1456,60896
1472,60928
1488,60480
1504,60928
1520,60960
1536,60864
1552,61568
1568,61024
1584,61504
1600,61824
1616,62336
1632,61696
1648,62336
1664,62528
1680,62368
1696,62336
1712,62112
1728,62528
1744,62400
1760,63168
1776,63104
1792,64480
1808,64608
1824,66048
1840,64512
1856,64160
1872,64256
1888,64608
1904,65920
1920,65568
1936,66048
1952,65856
1968,66144
1984,65824
2000,66688
2016,66208
2032,67936
2048,66112
2064,88960
2080,87776
2096,87936
2112,88992
2128,88576
2144,88608
2160,88864
2176,89568
2192,89568
2208,88992
2224,91456
2240,89856
2256,91136
2272,90272
2288,90880
2304,91392
2320,91584
2336,91840
2352,92512
2368,92768
2384,91968
2400,92192
2416,93632
2432,93376
2448,91968
2464,93536
2480,92544
2496,92960
2512,92096
2528,93248
2544,93312
2560,92992
2576,94112
2592,94176
2608,92960
2624,94464
2640,94816
2656,95232
2672,95744
2688,95328
2704,94752
2720,95072
2736,95680
2752,96864
2768,96128
2784,96928
2800,96128
2816,97184
2832,97024
2848,97888
2864,97504
2880,96544
2896,97760
2912,97792
2928,98272
2944,98144
2960,97792
2976,97376
2992,98304
3008,98176
3024,98080
3040,98464
3056,98336
3072,99104
3088,119936
3104,120096
3120,118880
3136,120096
3152,120096
3168,120544
3184,121088
3200,121664
3216,120640
3232,121088
3248,121792
3264,124000
3280,122528
3296,122560
3312,122848
3328,121696
3344,123520
3360,123808
3376,123008
3392,124384
3408,124256
3424,125120
3440,125344
3456,125344
3472,126048
3488,126272
3504,124960
3520,125664
3536,125888
3552,125312
3568,126400
3584,125856
3600,125824
3616,127968
3632,126880
3648,127008
3664,127072
3680,126912
3696,128256
3712,127776
3728,127456
3744,129536
3760,128512
3776,128096
3792,129728
3808,129248
3824,128640
3840,128768
3856,129280
3872,129504
3888,130752
3904,129952
3920,129728
3936,131808
3952,130848
3968,131968
3984,132160
4000,131456
4016,130944
4032,131520
4048,132640
4064,130976
4080,130912
4096,131584
4112,150816
4128,150752
4144,151424
4160,151296
4176,151744
4192,151904
4208,152000
4224,151872
4240,152384
4256,153760
4272,152992
4288,153568
4304,153344
4320,152736
4336,153056
4352,154112
4368,155520
4384,156064
4400,155392
4416,155680
4432,155648
4448,155232
4464,155392
4480,157344
4496,155520
4512,156608
4528,155872
4544,156320
4560,157152
4576,156704
4592,156416
4608,157792
4624,158080
4640,157856
4656,157792
4672,158336
4688,157376
4704,158688
4720,160064
4736,158816
4752,159072
4768,159008
4784,159552
4800,159648
4816,159616
4832,161216
4848,159840
4864,160960
4880,161408
4896,161632
4912,161664
4928,161600
4944,161696
4960,161504
4976,163488
4992,163136
5008,163232
5024,163136
5040,162496
5056,162752
5072,162144
5088,164000
5104,162752
5120,163200
5136,182464
5152,181856
5168,181504
5184,181696
5200,182912
5216,182592
5232,183072
5248,182336
5264,183360
5280,182880
5296,182688
5312,183136
5328,182944
5344,182848
5360,184192
5376,183584
5392,185664
5408,186528
5424,186144
5440,185824
5456,186112
5472,185728
5488,186976
5504,186240
5520,186528
5536,188672
5552,187648
5568,188384
5584,187808
5600,188512
5616,188224
5632,188576
5648,189152
5664,189408
5680,189472
5696,190400
5712,189696
5728,191488
5744,189440
5760,190880
5776,190848
5792,191296
5808,190592
5824,191008
5840,191584
5856,191008
5872,190656
5888,191712
5904,192032
5920,192896
5936,192640
5952,191936
5968,193024
5984,192928
6000,193760
6016,193792
6032,194304
6048,194432
6064,193536
6080,193504
6096,193536
6112,193728
6128,194176
6144,195360
6160,211776
6176,212544
6192,212064
6208,211552
6224,212640
6240,212992
6256,213376
6272,212320
6288,211936
6304,212736
6320,214080
6336,212672
6352,212704
6368,213984
6384,213568
6400,213664
6416,215744
6432,216192
6448,218016
6464,217568
6480,217088
6496,218400
6512,219232
6528,218464
6544,219328
6560,218976
6576,219808
6592,219392
6608,218848
6624,218624
6640,218752
6656,218720
6672,219328
6688,219424
6704,219776
6720,221504
6736,219808
6752,221056
6768,220640
6784,221120
6800,220192
6816,220288
6832,221152
6848,220480
6864,221216
6880,221024
6896,221664
6912,222112
6928,220864
6944,221568
6960,222656
6976,225280
6992,223680
7008,225024
7024,223648
7040,225152
7056,223904
7072,226272
7088,224832
7104,225024
7120,224832
7136,225280
7152,225344
7168,225568
7184,242784
7200,242432
7216,242976
7232,243360
7248,242944
7264,243072
7280,243584
7296,243808
7312,242944
7328,244160
7344,244640
7360,245568
7376,244512
7392,244672
7408,244256
7424,244288
7440,247008
7456,248480
7472,247872
7488,249472
7504,248480
7520,249344
7536,248320
7552,249760
7568,250720
7584,249152
7600,250016
7616,250464
7632,249184
7648,250784
7664,249472
7680,250048
7696,251040
7712,251840
7728,252128
7744,252160
7760,251776
7776,251936
7792,251424
7808,252192
7824,251616
7840,254016
7856,251744
7872,253280
7888,252000
7904,255072
7920,255136
7936,255392
7952,255872
7968,255520
7984,255392
8000,256480
8016,256256
8032,256224
8048,255392
8064,254656
8080,256768
8096,256128
8112,256352
8128,257408
8144,255552
8160,256192
8176,256960
8192,256576
