tokens,latency_ns
16,106144
32,100608
48,99264
64,101984
80,95008
96,92704
112,94400
128,94336
144,155552
160,147104
176,147808
192,149632
208,144064
224,143104
240,139168
256,136448
272,176480
288,159520
304,160992
320,165312
336,156416
352,149888
368,146144
384,139680
400,193344
416,213120
432,211008
448,209184
464,193120
480,194016
496,187392
512,184672
528,227136
544,229792
560,231680
576,238688
592,236160
608,234433
624,235776
640,233120
656,263072
672,247744
688,248992
704,254368
720,247552
736,243328
752,243872
768,241184
784,306464
800,318592
816,310560
832,310752
848,306528
864,305568
880,303232
896,307584
912,322304
928,337920
944,325696
960,335296
976,313536
992,312352
1008,309408
1024,310368
1040,357184
1056,374240
1072,356992
1088,364096
1104,345952
1120,349984
1136,349696
1152,351584
1168,389536
1184,391392
1200,387520
1216,388000
1232,385664
1248,387936
1264,388160
1280,385120
1296,388672
1312,389184
1328,390496
1344,396160
1360,394144
1376,394528
1392,402848
1408,401888
1424,443008
1440,441408
1456,441760
1472,449760
1488,452704
1504,452928
1520,449408
1536,450080
1552,446240
1568,449728
1584,450432
1600,459808
1616,463104
1632,463328
1648,481408
1664,484256
1680,520032
1696,523040
1712,524704
1728,522144
1744,516032
1760,509440
1776,509856
1792,510816
1808,543104
1824,564416
1840,555168
1856,554880
1872,555168
1888,573728
1904,575424
1920,564160
1936,571072
1952,569408
1968,570080
1984,570080
2000,572320
2016,601120
2032,584832
2048,590240
2064,618784
2080,619328
2096,623520
2112,624192
2128,629568
2144,646528
2160,648576
2176,653568
2192,661088
2208,660352
2224,655904
2240,646848
2256,648288
2272,648320
2288,647200
2304,646976
2320,710976
2336,709248
2352,690816
2368,716288
2384,728000
2400,731584
2416,733312
2432,769824
2448,802848
2464,801344
2480,801216
2496,787008
2512,760224
2528,765664
2544,749312
2560,750400
2576,756896
2592,776832
2608,797248
2624,795168
2640,829280
2656,810080
2672,810688
2688,794304
2704,837792
2720,817024
2736,817152
2752,876576
2768,874496
2784,856928
2800,825792
2816,828288
2832,861152
2848,892896
2864,895584
2880,860384
2896,860928
2912,865824
2928,900288
2944,902176
2960,901536
2976,902976
2992,930624
3008,929248
3024,931264
3040,933056
3056,953472
3072,979712
3088,965280
3104,966144
3120,999648
3136,962688
3152,961952
3168,984320
3184,957216
3200,959424
3216,966656
3232,1009664
3248,1007264
3264,974048
3280,977920
3296,1009184
3312,982016
3328,997440
3344,1077952
3360,1016160
3376,1058464
3392,1057472
3408,1028320
3424,1020288
3440,1031392
3456,1033376
3472,1036384
3488,1082112
3504,1137504
3520,1133856
3536,1122304
3552,1119712
