tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6720,0.04,0.125,128,1,1,32,1,4,182,0,69632
32,6304,0.0694,0.125,128,1,1,32,1,4,182,0,69632
48,6432,0.0939,0.125,128,1,1,32,1,4,182,0,69632
64,6432,0.1204,0.125,128,1,1,32,1,4,182,0,69632
80,6688,0.1369,0.125,128,1,1,32,1,4,182,0,69632
96,6816,0.1584,0.125,128,1,1,32,1,4,182,0,69632
112,6880,0.1662,0.125,128,1,1,32,1,4,182,0,69632
128,7104,0.2004,0.125,128,1,1,32,1,4,182,0,69632
144,9216,0.1748,0.125,256,1,1,32,1,4,182,0,69632
160,9472,0.1937,0.125,256,1,1,32,1,4,182,0,69632
176,9280,0.2058,0.125,256,1,1,32,1,4,182,0,69632
192,9472,0.2229,0.125,256,1,1,32,1,4,182,0,69632
208,9728,0.232,0.125,256,1,1,32,1,4,182,0,69632
224,10112,0.2433,0.125,256,1,1,32,1,4,182,0,69632
240,9728,0.2561,0.125,256,1,1,32,1,4,182,0,69632
256,9920,0.2702,0.125,256,1,1,32,1,4,182,0,69632
272,11392,0.2619,0.125,256,1,1,32,1,4,182,0,69632
288,11488,0.274,0.125,256,1,1,32,1,4,182,0,69632
304,11584,0.2796,0.125,256,1,1,32,1,4,182,0,69632
320,11616,0.2956,0.125,256,1,1,32,1,4,182,0,69632
336,11744,0.3058,0.125,256,1,1,32,1,4,182,0,69632
352,11808,0.3153,0.125,256,1,1,32,1,4,182,0,69632
368,11744,0.3336,0.125,256,1,1,32,1,4,182,0,69632
384,11776,0.3448,0.125,256,1,1,32,1,4,182,0,69632
400,11584,0.3576,0.125,256,1,1,32,1,4,182,0,69632
416,11712,0.3659,0.125,256,1,1,32,1,4,182,0,69632
432,11776,0.3807,0.125,256,1,1,32,1,4,182,0,69632
448,11872,0.3742,0.125,256,1,1,32,1,4,182,0,69632
464,12096,0.402,0.125,256,1,1,32,1,4,182,0,69632
480,11904,0.4017,0.125,256,1,1,32,1,4,182,0,69632
496,12096,0.4155,0.125,256,1,1,32,1,4,182,0,69632
512,12064,0.4251,0.125,256,1,1,32,1,4,182,0,69632
528,13984,0.4025,0.125,256,1,1,32,1,4,182,0,69632
544,13664,0.4144,0.125,256,1,1,32,1,4,182,0,69632
560,14048,0.4209,0.125,256,1,1,32,1,4,182,0,69632
576,14336,0.4215,0.125,256,1,1,32,1,4,182,0,69632
592,14688,0.4322,0.125,256,1,1,32,1,4,182,0,69632
608,14848,0.449,0.125,256,1,1,32,1,4,182,0,69632
624,15040,0.4498,0.125,256,1,1,32,1,4,182,0,69632
640,15264,0.4596,0.125,256,1,1,32,1,4,182,0,69632
656,15840,0.481,0.125,256,1,1,32,1,4,182,0,69632
672,16256,0.4794,0.125,256,1,1,32,1,4,182,0,69632
688,16032,0.4888,0.125,256,1,1,32,1,4,182,0,69632
704,16608,0.4755,0.125,256,1,1,32,1,4,182,0,69632
720,17696,0.4805,0.125,256,1,1,32,1,4,182,0,69632
736,18496,0.4859,0.125,256,1,1,32,1,4,182,0,69632
752,18464,0.473,0.125,256,1,1,32,1,4,182,0,69632
768,18816,0.4902,0.125,256,1,1,32,1,4,182,0,69632
784,20192,0.4857,0.125,256,1,1,32,1,4,182,0,69632
800,20768,0.4881,0.125,256,1,1,32,1,4,182,0,69632
816,20992,0.5076,0.125,256,1,1,32,1,4,182,0,69632
832,21024,0.5107,0.125,256,1,1,32,1,4,182,0,69632
848,22016,0.4955,0.125,256,1,1,32,1,4,182,0,69632
864,22944,0.5009,0.125,256,1,1,32,1,4,182,0,69632
880,22144,0.5267,0.125,256,1,1,32,1,4,182,0,69632
896,22272,0.5318,0.125,256,1,1,32,1,4,182,0,69632
912,22784,0.5509,0.125,256,1,1,32,1,4,182,0,69632
928,23200,0.5196,0.125,256,1,1,32,1,4,182,0,69632
944,24096,0.5382,0.125,256,1,1,32,1,4,182,0,69632
960,24064,0.5536,0.125,256,1,1,32,1,4,182,0,69632
976,24224,0.5669,0.125,256,1,1,32,1,4,182,0,69632
992,24320,0.5718,0.125,256,1,1,32,1,4,182,0,69632
1008,25696,0.5751,0.125,256,1,1,32,1,4,182,0,69632
1024,24960,0.5561,0.125,256,1,1,32,1,4,182,0,69632
1040,27136,0.5623,0.125,256,1,1,32,1,4,182,0,69632
1056,27584,0.5515,0.125,256,1,1,32,1,4,182,0,69632
1072,26944,0.5712,0.125,256,1,1,32,1,4,182,0,69632
1088,27776,0.5575,0.125,256,1,1,32,1,4,182,0,69632
1104,28544,0.5812,0.125,256,1,1,32,1,4,182,0,69632
1120,29088,0.5681,0.125,256,1,1,32,1,4,182,0,69632
1136,29696,0.5894,0.125,256,1,1,32,1,4,182,0,69632
1152,28960,0.5806,0.125,256,1,1,32,1,4,182,0,69632
1168,30336,0.6022,0.125,256,1,1,32,1,4,182,0,69632
1184,29632,0.6079,0.125,256,1,1,32,1,4,182,0,69632
1200,30432,0.6026,0.125,256,1,1,32,1,4,182,0,69632
1216,30240,0.6027,0.125,256,1,1,32,1,4,182,0,69632
1232,31136,0.5985,0.125,256,1,1,32,1,4,182,0,69632
1248,32320,0.6299,0.125,256,1,1,32,1,4,182,0,69632
1264,31680,0.6214,0.125,256,1,1,32,1,4,182,0,69632
1280,32032,0.6359,0.125,256,1,1,32,1,4,182,0,69632
1296,33024,0.6093,0.125,256,1,1,32,1,4,182,0,69632
1312,33824,0.6117,0.125,256,1,1,32,1,4,182,0,69632
1328,33792,0.6166,0.125,256,1,1,32,1,4,182,0,69632
1344,34688,0.5999,0.125,256,1,1,32,1,4,182,0,69632
1360,34912,0.6007,0.125,256,1,1,32,1,4,182,0,69632
1376,35264,0.625,0.125,256,1,1,32,1,4,182,0,69632
1392,36736,0.6349,0.125,256,1,1,32,1,4,182,0,69632
1408,37024,0.625,0.125,256,1,1,32,1,4,182,0,69632
1424,36256,0.6398,0.125,256,1,1,32,1,4,182,0,69632
1440,36096,0.6419,0.125,256,1,1,32,1,4,182,0,69632
