tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,19072,0.0609,0.125,32,1,8,32,1,4,180,0,69632
32,18688,0.0966,0.125,32,1,8,32,1,4,180,0,69632
48,18912,0.1522,0.125,32,1,8,32,1,4,180,0,69632
64,19552,0.1692,0.125,32,1,8,32,1,4,180,0,69632
80,19936,0.2089,0.125,32,1,8,32,1,4,180,0,69632
96,20256,0.2383,0.125,32,1,8,32,1,4,180,0,69632
112,20352,0.2653,0.125,32,1,8,32,1,4,180,0,69632
128,20479,0.3001,0.125,32,1,8,32,1,4,180,0,69632
144,24544,0.3132,0.125,32,1,8,32,1,4,180,0,69632
160,24831,0.3082,0.125,32,1,8,32,1,4,180,0,69632
176,25056,0.3787,0.125,32,1,8,32,1,4,180,0,69632
192,25088,0.4114,0.125,32,1,8,32,1,4,180,0,69632
208,27232,0.4278,0.125,32,1,8,32,1,4,180,0,69632
224,28224,0.4186,0.125,32,1,8,32,1,4,180,0,69632
240,29120,0.4325,0.125,32,1,8,32,1,4,180,0,69632
256,29696,0.4548,0.125,32,1,8,32,1,4,180,0,69632
272,40288,0.422,0.125,32,1,8,32,1,4,180,0,69632
288,36992,0.4423,0.125,32,1,8,32,1,4,180,0,69632
304,41120,0.465,0.125,32,1,8,32,1,4,180,0,69632
320,41951,0.4634,0.125,32,1,8,32,1,4,180,0,69632
336,44928,0.4886,0.125,32,1,8,32,1,4,180,0,69632
352,47104,0.5068,0.125,32,1,8,32,1,4,180,0,69632
368,47200,0.5141,0.125,32,1,8,32,1,4,180,0,69632
384,48768,0.5317,0.125,32,1,8,32,1,4,180,0,69632
400,54496,0.4957,0.125,32,1,8,32,1,4,180,0,69632
416,55200,0.5225,0.125,32,1,8,32,1,4,180,0,69632
432,55968,0.5311,0.125,32,1,8,32,1,4,180,0,69632
448,55616,0.5223,0.125,32,1,8,32,1,4,180,0,69632
464,58176,0.5432,0.125,32,1,8,32,1,4,180,0,69632
480,60704,0.5621,0.125,32,1,8,32,1,4,180,0,69632
496,61664,0.55,0.125,32,1,8,32,1,4,180,0,69632
512,63263,0.5675,0.125,32,1,8,32,1,4,180,0,69632
528,68736,0.5532,0.125,32,1,8,32,1,4,180,0,69632
544,69312,0.5645,0.125,32,1,8,32,1,4,180,0,69632
560,67264,0.5527,0.125,32,1,8,32,1,4,180,0,69632
576,68224,0.5941,0.125,32,1,8,32,1,4,180,0,69632
592,69887,0.6013,0.125,32,1,8,32,1,4,180,0,69632
608,71392,0.6129,0.125,32,1,8,32,1,4,180,0,69632
624,72672,0.6221,0.125,32,1,8,32,1,4,180,0,69632
640,73951,0.6302,0.125,32,1,8,32,1,4,180,0,69632
656,78144,0.5969,0.125,32,1,8,32,1,4,180,0,69632
672,78592,0.613,0.125,32,1,8,32,1,4,180,0,69632
688,78976,0.6174,0.125,32,1,8,32,1,4,180,0,69632
704,79647,0.6188,0.125,32,1,8,32,1,4,180,0,69632
720,81631,0.6394,0.125,32,1,8,32,1,4,180,0,69632
736,82624,0.6528,0.125,32,1,8,32,1,4,180,0,69632
752,83808,0.6621,0.125,32,1,8,32,1,4,180,0,69632
768,85215,0.6527,0.125,32,1,8,32,1,4,180,0,69632
784,90687,0.6237,0.125,32,1,8,32,1,4,180,0,69632
800,90367,0.643,0.125,32,1,8,32,1,4,180,0,69632
816,91520,0.6525,0.125,32,1,8,32,1,4,180,0,69632
832,91136,0.6558,0.125,32,1,8,32,1,4,180,0,69632
848,93216,0.6724,0.125,32,1,8,32,1,4,180,0,69632
864,93312,0.6826,0.125,32,1,8,32,1,4,180,0,69632
880,94112,0.6834,0.125,32,1,8,32,1,4,180,0,69632
896,94879,0.6859,0.125,32,1,8,32,1,4,180,0,69632
912,98272,0.6529,0.125,32,1,8,32,1,4,180,0,69632
928,102752,0.6639,0.125,32,1,8,32,1,4,180,0,69632
944,101088,0.6643,0.125,32,1,8,32,1,4,180,0,69632
960,101119,0.681,0.125,32,1,8,32,1,4,180,0,69632
976,104096,0.6711,0.125,32,1,8,32,1,4,180,0,69632
992,103488,0.6701,0.125,32,1,8,32,1,4,180,0,69632
1008,107263,0.6757,0.125,32,1,8,32,1,4,180,0,69632
1024,107903,0.7004,0.125,32,1,8,32,1,4,180,0,69632
1040,111040,0.6724,0.125,32,1,8,32,1,4,180,0,69632
1056,114304,0.6874,0.125,32,1,8,32,1,4,180,0,69632
1072,109823,0.697,0.125,32,1,8,32,1,4,180,0,69632
1088,112063,0.6966,0.125,32,1,8,32,1,4,180,0,69632
1104,112831,0.7057,0.125,32,1,8,32,1,4,180,0,69632
1120,112991,0.7191,0.125,32,1,8,32,1,4,180,0,69632
