tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6592,0.0207,0.125,32,1,2,32,1,4,182,0,69632
32,6048,0.0359,0.125,32,1,2,32,1,4,182,0,69632
48,6016,0.0491,0.125,32,1,2,32,1,4,182,0,69632
64,6176,0.0647,0.125,32,1,2,32,1,4,182,0,69632
80,6112,0.0757,0.125,32,1,2,32,1,4,182,0,69632
96,6336,0.0878,0.125,32,1,2,32,1,4,182,0,69632
112,6304,0.0957,0.125,32,1,2,32,1,4,182,0,69632
128,6528,0.1105,0.125,32,1,2,32,1,4,182,0,69632
144,6624,0.1187,0.125,64,1,2,32,1,4,182,0,69632
160,6752,0.1277,0.125,64,1,2,32,1,4,182,0,69632
176,6752,0.1403,0.125,64,1,2,32,1,4,182,0,69632
192,6976,0.1542,0.125,64,1,2,32,1,4,182,0,69632
208,6912,0.1633,0.125,64,1,2,32,1,4,182,0,69632
224,7008,0.1703,0.125,64,1,2,32,1,4,182,0,69632
240,7232,0.1797,0.125,64,1,2,32,1,4,182,0,69632
256,7424,0.1877,0.125,64,1,2,32,1,4,182,0,69632
272,8992,0.1655,0.125,96,1,2,32,1,4,182,0,69632
288,9152,0.1706,0.125,96,1,2,32,1,4,182,0,69632
304,9344,0.1794,0.125,96,1,2,32,1,4,182,0,69632
320,9440,0.1848,0.125,96,1,2,32,1,4,182,0,69632
336,9440,0.1923,0.125,96,1,2,32,1,4,182,0,69632
352,9568,0.1983,0.125,96,1,2,32,1,4,182,0,69632
368,9440,0.2051,0.125,96,1,2,32,1,4,182,0,69632
384,9408,0.2117,0.125,96,1,2,32,1,4,182,0,69632
400,9440,0.2235,0.125,128,1,2,32,1,4,182,0,69632
416,9600,0.228,0.125,128,1,2,32,1,4,182,0,69632
432,9696,0.2325,0.125,128,1,2,32,1,4,182,0,69632
448,9664,0.2411,0.125,128,1,2,32,1,4,182,0,69632
464,9792,0.2449,0.125,128,1,2,32,1,4,182,0,69632
480,9888,0.2556,0.125,128,1,2,32,1,4,182,0,69632
496,9888,0.2575,0.125,128,1,2,32,1,4,182,0,69632
512,10208,0.2614,0.125,128,1,2,32,1,4,182,0,69632
528,11424,0.2515,0.125,96,1,2,32,1,4,182,0,69632
544,11264,0.2562,0.125,96,1,2,32,1,4,182,0,69632
560,11456,0.2612,0.125,96,1,2,32,1,4,182,0,69632
576,11552,0.2719,0.125,96,1,2,32,1,4,182,0,69632
592,11264,0.2767,0.125,128,1,2,32,1,4,182,0,69632
608,11488,0.2842,0.125,128,1,2,32,1,4,182,0,69632
624,11520,0.2892,0.125,128,1,2,32,1,4,182,0,69632
640,11584,0.296,0.125,128,1,2,32,1,4,182,0,69632
656,11392,0.3029,0.125,128,1,2,32,1,4,182,0,69632
672,11680,0.3033,0.125,128,1,2,32,1,4,182,0,69632
688,11840,0.3093,0.125,128,1,2,32,1,4,182,0,69632
704,11968,0.3163,0.125,128,1,2,32,1,4,182,0,69632
720,11808,0.318,0.125,128,1,2,32,1,4,182,0,69632
736,11904,0.3238,0.125,128,1,2,32,1,4,182,0,69632
752,12032,0.328,0.125,128,1,2,32,1,4,182,0,69632
768,11808,0.3357,0.125,128,1,2,32,1,4,182,0,69632
784,11328,0.3564,0.125,128,1,2,32,1,4,182,0,69632
800,11360,0.3509,0.125,128,1,2,32,1,4,182,0,69632
816,11456,0.3557,0.125,128,1,2,32,1,4,182,0,69632
832,11712,0.3661,0.125,128,1,2,32,1,4,182,0,69632
848,11648,0.3755,0.125,128,1,2,32,1,4,182,0,69632
864,11680,0.3769,0.125,128,1,2,32,1,4,182,0,69632
