tokens,latency_ns
16,26432
32,26720
48,24320
64,24384
80,23744
96,24224
112,24512
128,24064
144,32928
160,28160
176,28768
192,28992
208,28256
224,26880
240,26688
256,25760
272,37568
288,38080
304,39520
320,38688
336,38656
352,38048
368,37408
384,36096
400,41568
416,42368
432,42720
448,44288
464,42336
480,41568
496,40064
512,39264
528,49792
544,56704
560,54400
576,58368
592,52160
608,51840
624,49856
640,51904
656,61504
672,56160
688,57152
704,57312
720,57056
736,55424
752,55008
768,55424
784,66464
800,70272
816,74368
832,71552
848,70304
864,71520
880,70624
896,71328
912,76704
928,73856
944,78880
960,78080
976,79168
992,77216
1008,72000
1024,71392
1040,82624
1056,82336
1072,84032
1088,84608
1104,83744
1120,85280
1136,82464
1152,80864
1168,87072
1184,85600
1200,91328
1216,92672
1232,88384
1248,84960
1264,84640
1280,85664
1296,92768
1312,92864
1328,93920
1344,94176
1360,93216
1376,94272
1392,95488
1408,96864
1424,96672
1440,107776
1456,96544
1472,101504
1488,97376
1504,97312
1520,97888
1536,98624
1552,107424
1568,107104
1584,107616
1600,110720
1616,111392
1632,114016
1648,113824
1664,112768
1680,114112
1696,115488
1712,114784
1728,116192
1744,116960
1760,117152
1776,117760
1792,116224
1808,125088
1824,126432
1840,128192
1856,129088
1872,127680
1888,128096
1904,127808
1920,129248
1936,129120
1952,130048
1968,130336
1984,131968
2000,130112
2016,130688
2032,131808
2048,131648
2064,141760
2080,141120
2096,142624
2112,143104
2128,142208
2144,142464
2160,143200
2176,143168
2192,154656
2208,145248
2224,144384
2240,144960
2256,145600
2272,144640
2288,144992
2304,145600
2320,152128
2336,154144
2352,153472
2368,154816
2384,154880
2400,156544
2416,158048
2432,158016
2448,164032
2464,161088
2480,161440
2496,159360
2512,163040
2528,162592
2544,161536
2560,162624
2576,168736
2592,172608
2608,172160
2624,169856
2640,174688
2656,170336
2672,173216
2688,170688
2704,175040
2720,175296
2736,175328
2752,175232
2768,176352
2784,174816
2800,174624
2816,175328
2832,183328
2848,186688
2864,187296
2880,183808
2896,183648
2912,182912
2928,184704
2944,185152
2960,186784
2976,187072
2992,188000
3008,189280
3024,187744
3040,188736
3056,189152
3072,188832
3088,196832
3104,197664
3120,198080
3136,197120
3152,199040
3168,198368
3184,201696
3200,201088
3216,204064
3232,204928
3248,205952
3264,205440
3280,206144
3296,204736
3312,205664
3328,204640
3344,216224
3360,212416
3376,216416
3392,214976
3408,213024
3424,214496
3440,214976
3456,214208
3472,217984
3488,219552
3504,226752
3520,218016
3536,222464
3552,219744
3568,218720
3584,220704
3600,238080
3616,227008
3632,230784
3648,229088
3664,229312
3680,228768
3696,229856
3712,230368
3728,232672
3744,233120
3760,237344
3776,232352
3792,234112
3808,235648
3824,235392
3840,235712
3856,243936
3872,242336
3888,244224
3904,242272
3920,245248
3936,241280
3952,242880
3968,245280
3984,248768
4000,256672
4016,250400
4032,251520
4048,254336
4064,250272
4080,249728
4096,253248
4112,272672
4128,271296
4144,275296
4160,274464
4176,264512
4192,267328
4208,264800
4224,259360
4240,270080
4256,266784
4272,264608
4288,265376
4304,269248
4320,264960
4336,266336
4352,264768
4368,268256
4384,270464
4400,267520
4416,267232
4432,272224
4448,268864
4464,268992
4480,269920
4496,278176
4512,279584
4528,279040
4544,279232
4560,280576
4576,280448
4592,280576
