tokens,latency_ns
16,85312
32,80480
48,78144
64,79232
80,78912
96,80224
112,79840
128,80832
144,98848
160,81824
176,83072
192,83808
208,87584
224,82816
240,83520
256,82752
272,105600
288,108384
304,107104
320,104288
336,102336
352,98208
368,95552
384,90048
400,145184
416,149984
432,147136
448,147232
464,144064
480,141152
496,139296
512,135296
528,140416
544,141568
560,142304
576,142144
592,141984
608,141344
624,143328
640,143424
656,150080
672,155040
688,151808
704,152288
720,148928
736,147520
752,148928
768,149312
784,199680
800,220448
816,220512
832,220160
848,210560
864,212608
880,212160
896,212896
912,228992
928,231360
944,235616
960,234304
976,229312
992,219488
1008,216736
1024,214528
1040,235744
1056,227040
1072,224960
1088,229120
1104,222592
1120,220256
1136,216640
1152,216864
1168,267264
1184,264224
1200,254880
1216,267680
1232,256096
1248,256640
1264,252256
1280,256288
1296,252352
1312,254112
1328,256864
1344,256192
1360,255552
1376,256480
1392,257536
1408,256352
1424,259744
1440,272416
1456,273984
1472,274240
1488,268448
1504,265664
1520,267808
1536,264416
1552,279328
1568,264512
1584,265792
1600,278816
1616,278336
1632,279392
1648,279360
1664,280928
1680,319136
1696,316480
1712,318720
1728,318208
1744,320832
1760,320992
1776,318880
1792,320416
1808,322688
1824,322336
1840,323616
1856,323168
1872,326208
1888,324736
1904,324864
1920,328512
1936,329728
1952,328000
1968,329152
1984,328320
2000,329856
2016,330336
2032,332608
2048,332192
2064,367008
2080,368512
2096,367424
2112,367008
2128,369568
2144,369888
2160,372000
2176,371648
2192,378816
2208,377664
2224,377408
2240,377504
2256,378976
2272,378432
2288,380544
2304,382208
2320,397920
2336,389760
2352,388000
2368,388064
2384,393600
2400,397344
2416,398976
2432,398848
2448,433760
2464,431776
2480,433184
2496,432512
2512,434496
2528,436736
2544,435424
2560,436192
2576,438080
2592,446400
2608,442016
2624,443136
2640,445824
2656,444512
2672,446496
2688,449440
2704,450784
2720,459264
2736,449760
2752,450272
2768,450368
2784,450912
2800,455200
2816,457440
2832,499456
2848,473984
2864,475104
2880,470688
2896,463072
2912,457536
2928,464800
2944,461056
2960,514880
2976,500672
2992,515936
3008,518528
3024,513504
3040,510208
3056,510624
3072,508544
3088,523488
3104,530464
3120,519872
3136,516864
3152,525664
3168,513856
3184,521216
3200,524704
3216,522592
3232,540160
3248,539680
3264,535456
3280,532416
3296,523712
3312,521824
3328,539040
3344,575104
3360,561248
