tokens,latency_ns
16,62016
32,59840
48,59360
64,59680
80,58816
96,59424
112,59328
128,59968
144,59232
160,60192
176,60288
192,59136
208,59776
224,60000
240,59584
256,60832
272,64992
288,65600
304,64736
320,64192
336,62656
352,62784
368,62176
384,62432
400,62144
416,61856
432,62080
448,62208
464,63904
480,62112
496,61920
512,63360
528,65760
544,68192
560,67328
576,69344
592,67296
608,67488
624,67392
640,67232
656,67008
672,69472
688,70016
704,70528
720,70624
736,69952
752,71072
768,70400
784,88928
800,107200
816,109824
832,109408
848,111936
864,112896
880,112416
896,113504
912,112896
928,114144
944,113664
960,113216
976,114560
992,114048
1008,114336
1024,114144
1040,118272
1056,118208
1072,118176
1088,118784
1104,118368
1120,118912
1136,119200
1152,119072
1168,118496
1184,120352
1200,121024
1216,119776
1232,120352
1248,122400
1264,121056
1280,121472
1296,129216
1312,124704
1328,130080
1344,130112
1360,127296
1376,130016
1392,126688
1408,126880
1424,125952
1440,127648
1456,132128
1472,130656
1488,131840
1504,131424
1520,132672
1536,132288
1552,162624
1568,156640
1584,153728
1600,171104
1616,169376
1632,165440
1648,166208
1664,168032
1680,166528
1696,166784
1712,168224
1728,168704
1744,167520
1760,168384
1776,169312
1792,169184
1808,169536
1824,168992
1840,171360
1856,172160
1872,171040
1888,173088
1904,170752
1920,172160
1936,173440
1952,171648
1968,175168
1984,173664
2000,173216
2016,174432
2032,175328
2048,176192
2064,187872
2080,184960
2096,180256
2112,187776
2128,185216
2144,181376
2160,184672
2176,186688
2192,181600
2208,182336
2224,183360
2240,183360
2256,183680
2272,185568
2288,186400
2304,186976
2320,218304
2336,209792
2352,209792
2368,214080
2384,218496
2400,217568
2416,218848
2432,220352
2448,219680
2464,221088
2480,222176
2496,221792
2512,222976
2528,223968
2544,223296
2560,223328
2576,224160
2592,230688
2608,222784
2624,224288
2640,223680
2656,224512
2672,225568
2688,227552
2704,227264
2720,226752
2736,228864
2752,228096
2768,228160
2784,229088
2800,230208
2816,228832
2832,239040
2848,234944
2864,234080
2880,240544
2896,240384
2912,232352
2928,236544
2944,235808
2960,235904
2976,236128
2992,237952
3008,238784
3024,237280
3040,237984
3056,238816
3072,240064
3088,262528
3104,262400
3120,263776
3136,262912
3152,265696
3168,264800
3184,269504
3200,271744
3216,274688
3232,271648
3248,272320
3264,273536
3280,273984
3296,273216
3312,274496
3328,274528
3344,276576
3360,277248
3376,276448
3392,276064
3408,277504
3424,283936
3440,278176
3456,278816
3472,280288
3488,280256
3504,281984
3520,282208
3536,280864
3552,283424
3568,281824
3584,283424
3600,287904
3616,286048
3632,291872
3648,286976
3664,286912
3680,286944
3696,292832
3712,287584
3728,291840
3744,291232
3760,291104
3776,291328
3792,293280
3808,292576
3824,294880
3840,294720
3856,317120
3872,318176
3888,317056
3904,317824
3920,317440
3936,320928
3952,322336
3968,321952
3984,321792
4000,324288
4016,323200
4032,327200
4048,326624
4064,326336
4080,325728
4096,326368
4112,327808
4128,327328
4144,327744
4160,328704
4176,327776
4192,331136
4208,328992
4224,329792
4240,331648
4256,332064
