tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,8800,0.0601,0.125,128,1,2,32,1,4,182,0,69632
32,8608,0.1031,0.125,128,1,2,32,1,4,182,0,69632
48,8864,0.1398,0.125,128,1,2,32,1,4,182,0,69632
64,8992,0.1724,0.125,128,1,2,32,1,4,182,0,69632
80,9184,0.1969,0.125,128,1,2,32,1,4,182,0,69632
96,9568,0.2275,0.125,128,1,2,32,1,4,182,0,69632
112,9696,0.2537,0.125,128,1,2,32,1,4,182,0,69632
128,9792,0.2787,0.125,128,1,2,32,1,4,182,0,69632
144,11744,0.2658,0.125,128,1,2,32,1,4,182,0,69632
160,11744,0.2914,0.125,128,1,2,32,1,4,182,0,69632
176,11808,0.3175,0.125,128,1,2,32,1,4,182,0,69632
192,11680,0.3463,0.125,128,1,2,32,1,4,182,0,69632
208,11840,0.3733,0.125,128,1,2,32,1,4,182,0,69632
224,11808,0.3881,0.125,128,1,2,32,1,4,182,0,69632
240,12032,0.4129,0.125,128,1,2,32,1,4,182,0,69632
256,12256,0.4299,0.125,128,1,2,32,1,4,182,0,69632
272,15200,0.4127,0.125,128,1,2,32,1,4,182,0,69632
288,14528,0.426,0.125,128,1,2,32,1,4,182,0,69632
304,14720,0.4509,0.125,128,1,2,32,1,4,182,0,69632
320,14656,0.4574,0.125,128,1,2,32,1,4,182,0,69632
336,18688,0.434,0.125,128,1,2,32,1,4,182,0,69632
352,18848,0.4267,0.125,128,1,2,32,1,4,182,0,69632
368,19680,0.4529,0.125,128,1,2,32,1,4,182,0,69632
384,19872,0.4641,0.125,128,1,2,32,1,4,182,0,69632
400,21344,0.4876,0.125,128,1,2,32,1,4,182,0,69632
416,21696,0.5132,0.125,128,1,2,32,1,4,182,0,69632
432,22720,0.5297,0.125,128,1,2,32,1,4,182,0,69632
448,22272,0.5328,0.125,128,1,2,32,1,4,182,0,69632
464,23968,0.5619,0.125,128,1,2,32,1,4,182,0,69632
480,24448,0.5651,0.125,128,1,2,32,1,4,182,0,69632
496,24960,0.5792,0.125,128,1,2,32,1,4,182,0,69632
512,25440,0.5808,0.125,128,1,2,32,1,4,182,0,69632
528,28544,0.5592,0.125,128,1,2,32,1,4,182,0,69632
544,28320,0.5659,0.125,128,1,2,32,1,4,182,0,69632
560,29888,0.5772,0.125,128,1,2,32,1,4,182,0,69632
576,30176,0.5842,0.125,128,1,2,32,1,4,182,0,69632
592,30464,0.6064,0.125,128,1,2,32,1,4,182,0,69632
608,31680,0.6183,0.125,128,1,2,32,1,4,182,0,69632
624,31168,0.6245,0.125,128,1,2,32,1,4,182,0,69632
640,32000,0.619,0.125,128,1,2,32,1,4,182,0,69632
656,34752,0.602,0.125,128,1,2,32,1,4,182,0,69632
672,35232,0.5959,0.125,128,1,2,32,1,4,182,0,69632
688,35552,0.6298,0.125,128,1,2,32,1,4,182,0,69632
704,36160,0.6396,0.125,128,1,2,32,1,4,182,0,69632
720,39328,0.6013,0.125,128,1,2,32,1,4,182,0,69632
736,39808,0.6055,0.125,128,1,2,32,1,4,182,0,69632
752,39520,0.6199,0.125,128,1,2,32,1,4,182,0,69632
768,40320,0.6109,0.125,128,1,2,32,1,4,182,0,69632
784,41024,0.6407,0.125,128,1,2,32,1,4,182,0,69632
800,41056,0.6584,0.125,128,1,2,32,1,4,182,0,69632
816,41600,0.6609,0.125,128,1,2,32,1,4,182,0,69632
832,42336,0.6538,0.125,128,1,2,32,1,4,182,0,69632
