tokens,latency_ns
16,58432
32,53280
48,54624
64,55072
80,54720
96,53792
112,54976
128,54496
144,67680
160,67040
176,66624
192,66240
208,63840
224,62336
240,59968
256,59616
272,91200
288,89408
304,88064
320,89696
336,87840
352,85760
368,83584
384,84640
400,99392
416,99776
432,99168
448,98880
464,95456
480,91552
496,86688
512,86272
528,128128
544,130784
560,129856
576,130304
592,127648
608,127392
624,125408
640,127424
656,138177
672,137664
688,144224
704,137920
720,135232
736,131712
752,130624
768,129440
784,138656
800,147840
816,141696
832,143168
848,139264
864,137856
880,135680
896,134880
912,169344
928,183840
944,177728
960,171200
976,164576
992,163968
1008,159392
1024,156128
1040,193696
1056,184576
1072,185632
1088,191136
1104,180192
1120,173760
1136,174912
1152,176384
1168,196608
1184,199296
1200,196576
1216,196864
1232,192768
1248,193184
1264,193184
1280,191680
1296,191872
1312,194272
1328,191968
1344,198016
1360,198432
1376,191008
1392,190016
1408,190944
1424,222880
1440,220000
1456,217216
1472,219168
1488,218112
1504,215456
1520,210112
1536,211296
1552,235168
1568,235072
1584,230656
1600,229216
1616,227456
1632,228704
1648,227680
1664,227840
1680,229984
1696,234944
1712,232256
1728,236928
1744,231232
1760,234080
1776,231808
1792,233504
1808,255584
1824,251168
1840,262912
1856,253728
1872,253120
1888,252640
1904,251872
1920,253728
1936,255136
1952,256544
1968,257984
1984,256352
2000,258240
2016,258144
2032,260192
2048,257664
2064,290912
2080,291456
2096,290880
2112,291200
2128,293056
2144,292896
2160,293088
2176,292544
2192,316320
2208,304640
2224,304000
2240,312704
2256,302208
2272,300000
2288,302720
2304,301600
2320,335520
2336,321696
2352,317984
2368,315936
2384,316064
2400,316640
2416,316480
2432,316832
2448,342112
2464,340832
2480,334912
2496,334848
2512,329312
2528,327872
2544,320896
2560,322240
2576,347104
2592,356800
2608,344224
2624,359776
2640,352672
2656,349376
2672,345824
2688,349504
2704,367296
2720,374944
2736,371328
2752,365408
2768,370016
2784,367104
2800,369632
2816,368128
2832,375104
2848,381344
2864,380224
2880,380416
2896,370592
2912,371168
2928,371296
2944,373280
2960,388928
2976,395072
2992,391136
3008,391072
3024,389888
3040,387776
3056,390016
3072,388256
3088,416128
3104,412960
3120,417376
3136,412544
3152,406336
3168,405952
3184,408032
3200,408512
3216,432992
3232,430432
3248,436992
3264,431904
3280,434432
3296,428288
3312,425568
3328,429056
3344,437216
3360,435680
3376,436672
3392,438304
3408,434688
3424,433216
3440,431296
3456,432672
3472,453312
3488,468032
3504,451072
3520,441536
3536,438592
3552,442336
3568,437152
3584,438368
3600,485664
3616,472160
3632,472640
3648,485440
3664,469760
3680,474528
3696,471296
3712,477120
3728,496160
3744,492352
3760,488864
3776,486784
3792,485152
3808,484672
3824,477728
3840,476192
3856,512704
3872,504160
3888,511264
3904,511872
3920,508736
3936,499584
3952,494496
3968,493312
3984,529408
4000,520640
4016,520736
4032,516288
4048,506240
4064,510400
4080,512160
4096,510976
4112,556608
4128,569856
4144,575360
4160,570400
4176,561440
4192,534880
4208,533696
4224,529792
4240,562848
4256,543424
4272,552128
4288,551104
4304,547264
4320,546528
4336,539392
4352,540480
4368,560320
4384,563680
4400,560096
4416,559136
4432,565184
4448,542240
4464,555872
4480,543168
4496,573824
4512,570720
4528,577056
4544,579296
4560,567712
4576,570592
4592,565664
4608,560480
4624,606592
4640,585984
4656,596992
4672,604512
4688,595712
4704,571904
4720,573056
4736,571552
4752,632128
4768,609152
