tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,28480,0.0821,0.125,128,1,8,32,1,4,182,0,69632
32,28352,0.1379,0.125,128,1,8,32,1,4,182,0,69632
48,29216,0.1904,0.125,128,1,8,32,1,4,182,0,69632
64,29408,0.2398,0.125,128,1,8,32,1,4,182,0,69632
80,33248,0.2765,0.125,128,1,8,32,1,4,182,0,69632
96,34080,0.3291,0.125,128,1,8,32,1,4,182,0,69632
112,34208,0.3737,0.125,128,1,8,32,1,4,182,0,69632
128,34816,0.4276,0.125,128,1,8,32,1,4,182,0,69632
144,47008,0.3729,0.125,128,1,8,32,1,4,182,0,69632
160,47168,0.4099,0.125,128,1,8,32,1,4,182,0,69632
176,47488,0.4528,0.125,128,1,8,32,1,4,182,0,69632
192,47744,0.4787,0.125,128,1,8,32,1,4,182,0,69632
208,49248,0.5107,0.125,128,1,8,32,1,4,182,0,69632
224,51200,0.5424,0.125,128,1,8,32,1,4,182,0,69632
240,51936,0.5764,0.125,128,1,8,32,1,4,182,0,69632
256,53344,0.613,0.125,128,1,8,32,1,4,182,0,69632
272,63168,0.5353,0.125,128,1,8,32,1,4,182,0,69632
288,64128,0.5537,0.125,128,1,8,32,1,4,182,0,69632
304,65920,0.575,0.125,128,1,8,32,1,4,182,0,69632
320,65920,0.6054,0.125,128,1,8,32,1,4,182,0,69632
336,67872,0.6191,0.125,128,1,8,32,1,4,182,0,69632
352,69504,0.6466,0.125,128,1,8,32,1,4,182,0,69632
368,71424,0.6769,0.125,128,1,8,32,1,4,182,0,69632
384,71840,0.7089,0.125,128,1,8,32,1,4,182,0,69632
400,83008,0.6202,0.125,128,1,8,32,1,4,182,0,69632
416,83072,0.6367,0.125,128,1,8,32,1,4,182,0,69632
432,85152,0.6606,0.125,128,1,8,32,1,4,182,0,69632
448,84096,0.6835,0.125,128,1,8,32,1,4,182,0,69632
464,88160,0.6652,0.125,128,1,8,32,1,4,182,0,69632
480,90176,0.6847,0.125,128,1,8,32,1,4,182,0,69632
496,91584,0.7036,0.125,128,1,8,32,1,4,182,0,69632
512,91840,0.7182,0.125,128,1,8,32,1,4,182,0,69632
528,100320,0.6822,0.125,128,1,8,32,1,4,182,0,69632
544,101952,0.6819,0.125,128,1,8,32,1,4,182,0,69632
560,103040,0.7063,0.125,128,1,8,32,1,4,182,0,69632
576,103648,0.7156,0.125,128,1,8,32,1,4,182,0,69632
592,105472,0.7236,0.125,128,1,8,32,1,4,182,0,69632
608,107136,0.7433,0.125,128,1,8,32,1,4,182,0,69632
624,107712,0.7544,0.125,128,1,8,32,1,4,182,0,69632
640,109728,0.7605,0.125,128,1,8,32,1,4,182,0,69632
656,119104,0.718,0.125,128,1,8,32,1,4,182,0,69632
672,120992,0.7259,0.125,128,1,8,32,1,4,182,0,69632
688,121472,0.7361,0.125,128,1,8,32,1,4,182,0,69632
704,121984,0.7478,0.125,128,1,8,32,1,4,182,0,69632
720,123264,0.7627,0.125,128,1,8,32,1,4,182,0,69632
736,124992,0.7613,0.125,128,1,8,32,1,4,182,0,69632
752,127040,0.7778,0.125,128,1,8,32,1,4,182,0,69632
768,128288,0.7818,0.125,128,1,8,32,1,4,182,0,69632
784,135264,0.749,0.125,128,1,8,32,1,4,182,0,69632
800,138016,0.7533,0.125,128,1,8,32,1,4,182,0,69632
816,137184,0.7703,0.125,128,1,8,32,1,4,182,0,69632
832,140448,0.7682,0.125,128,1,8,32,1,4,182,0,69632
848,141216,0.7874,0.125,128,1,8,32,1,4,182,0,69632
864,142144,0.7947,0.125,128,1,8,32,1,4,182,0,69632
880,143296,0.7979,0.125,128,1,8,32,1,4,182,0,69632
896,145152,0.8123,0.125,128,1,8,32,1,4,182,0,69632
