tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6720,0.0399,0.125,32,1,4,32,1,4,182,0,69632
32,6240,0.0682,0.125,32,1,4,32,1,4,182,0,69632
48,6400,0.0929,0.125,32,1,4,32,1,4,182,0,69632
64,6560,0.1163,0.125,32,1,4,32,1,4,182,0,69632
80,6752,0.1379,0.125,32,1,4,32,1,4,182,0,69632
96,6848,0.159,0.125,32,1,4,32,1,4,182,0,69632
112,6880,0.171,0.125,32,1,4,32,1,4,182,0,69632
128,7104,0.1892,0.125,32,1,4,32,1,4,182,0,69632
144,9184,0.1713,0.125,64,1,4,32,1,4,182,0,69632
160,9472,0.1874,0.125,64,1,4,32,1,4,182,0,69632
176,9280,0.2035,0.125,64,1,4,32,1,4,182,0,69632
192,9600,0.2162,0.125,64,1,4,32,1,4,182,0,69632
208,9600,0.2318,0.125,64,1,4,32,1,4,182,0,69632
224,9696,0.2458,0.125,64,1,4,32,1,4,182,0,69632
240,9824,0.2579,0.125,64,1,4,32,1,4,182,0,69632
256,9856,0.2678,0.125,64,1,4,32,1,4,182,0,69632
272,11296,0.2591,0.125,64,1,4,32,1,4,182,0,69632
288,11552,0.2686,0.125,64,1,4,32,1,4,182,0,69632
304,11456,0.2778,0.125,64,1,4,32,1,4,182,0,69632
320,11712,0.2944,0.125,64,1,4,32,1,4,182,0,69632
336,11872,0.2924,0.125,64,1,4,32,1,4,182,0,69632
352,12032,0.3091,0.125,64,1,4,32,1,4,182,0,69632
368,11872,0.3198,0.125,64,1,4,32,1,4,182,0,69632
384,11808,0.3297,0.125,64,1,4,32,1,4,182,0,69632
400,11520,0.3594,0.125,64,1,4,32,1,4,182,0,69632
416,11744,0.3744,0.125,64,1,4,32,1,4,182,0,69632
432,11648,0.3772,0.125,64,1,4,32,1,4,182,0,69632
448,11776,0.3889,0.125,64,1,4,32,1,4,182,0,69632
464,11808,0.3993,0.125,64,1,4,32,1,4,182,0,69632
480,11776,0.402,0.125,64,1,4,32,1,4,182,0,69632
496,12128,0.4106,0.125,64,1,4,32,1,4,182,0,69632
512,12032,0.422,0.125,64,1,4,32,1,4,182,0,69632
528,13952,0.4044,0.125,64,1,4,32,1,4,182,0,69632
544,14208,0.4042,0.125,64,1,4,32,1,4,182,0,69632
560,14240,0.4002,0.125,64,1,4,32,1,4,182,0,69632
576,13824,0.426,0.125,64,1,4,32,1,4,182,0,69632
592,15328,0.4308,0.125,64,1,4,32,1,4,182,0,69632
608,14560,0.4387,0.125,64,1,4,32,1,4,182,0,69632
624,14560,0.4469,0.125,64,1,4,32,1,4,182,0,69632
640,14848,0.449,0.125,64,1,4,32,1,4,182,0,69632
656,15680,0.4707,0.125,64,1,4,32,1,4,182,0,69632
672,15872,0.4551,0.125,64,1,4,32,1,4,182,0,69632
688,16416,0.4863,0.125,64,1,4,32,1,4,182,0,69632
704,16480,0.4794,0.125,64,1,4,32,1,4,182,0,69632
720,17856,0.4793,0.125,64,1,4,32,1,4,182,0,69632
736,17728,0.4744,0.125,64,1,4,32,1,4,182,0,69632
752,17984,0.484,0.125,64,1,4,32,1,4,182,0,69632
768,18496,0.4905,0.125,64,1,4,32,1,4,182,0,69632
784,21088,0.4835,0.125,64,1,4,32,1,4,182,0,69632
800,20256,0.4742,0.125,64,1,4,32,1,4,182,0,69632
816,20448,0.5027,0.125,64,1,4,32,1,4,182,0,69632
832,20576,0.5114,0.125,64,1,4,32,1,4,182,0,69632
848,21792,0.4994,0.125,64,1,4,32,1,4,182,0,69632
864,21760,0.5179,0.125,64,1,4,32,1,4,182,0,69632
880,22976,0.53,0.125,64,1,4,32,1,4,182,0,69632
896,22432,0.5059,0.125,64,1,4,32,1,4,182,0,69632
912,23104,0.5394,0.125,64,1,4,32,1,4,182,0,69632
928,23168,0.5484,0.125,64,1,4,32,1,4,182,0,69632
944,23392,0.5536,0.125,64,1,4,32,1,4,182,0,69632
960,23296,0.5546,0.125,64,1,4,32,1,4,182,0,69632
976,24576,0.5612,0.125,64,1,4,32,1,4,182,0,69632
992,24672,0.5764,0.125,64,1,4,32,1,4,182,0,69632
1008,24704,0.5712,0.125,64,1,4,32,1,4,182,0,69632
1024,25120,0.5733,0.125,64,1,4,32,1,4,182,0,69632
1040,26816,0.5606,0.125,64,1,4,32,1,4,182,0,69632
1056,27424,0.5631,0.125,64,1,4,32,1,4,182,0,69632
1072,28704,0.5529,0.125,64,1,4,32,1,4,182,0,69632
1088,27680,0.5653,0.125,64,1,4,32,1,4,182,0,69632
