model,batch_size,id,latency_ns
llama3_405b,16,96,75360
llama3_405b,16,99,88448
llama3_405b,32,10,166976
llama3_405b,16,97,65312
llama3_405b,32,1,183200
llama3_405b,32,100,157376
llama3_405b,32,11,193792
llama3_405b,32,12,184032
llama3_405b,32,13,164544
llama3_405b,32,14,168544
llama3_405b,32,15,183712
llama3_405b,32,16,187584
llama3_405b,32,18,162208
llama3_405b,32,23,172480
llama3_405b,32,17,188704
llama3_405b,32,22,196544
llama3_405b,32,21,198528
llama3_405b,32,20,181536
llama3_405b,32,19,166912
llama3_405b,32,2,183712
llama3_405b,32,26,168608
llama3_405b,32,24,167872
llama3_405b,32,25,194496
llama3_405b,32,27,162464
llama3_405b,32,28,172224
llama3_405b,32,29,175648
llama3_405b,32,3,181504
llama3_405b,32,30,171488
llama3_405b,32,32,181216
llama3_405b,32,35,180768
llama3_405b,32,33,181216
llama3_405b,32,31,192480
llama3_405b,32,37,171552
llama3_405b,32,34,181696
llama3_405b,32,38,186016
llama3_405b,32,36,162560
llama3_405b,32,39,168000
llama3_405b,32,4,181856
llama3_405b,32,40,155936
llama3_405b,32,41,182592
llama3_405b,32,42,164000
llama3_405b,32,43,166880
llama3_405b,32,44,158976
llama3_405b,32,47,191009
llama3_405b,32,49,167840
llama3_405b,32,46,168672
llama3_405b,32,45,178144
llama3_405b,32,48,170784
llama3_405b,32,51,161248
llama3_405b,32,50,191552
llama3_405b,32,53,171680
llama3_405b,32,52,160896
llama3_405b,32,5,191200
llama3_405b,32,54,181888
llama3_405b,32,55,165248
llama3_405b,32,56,180512
llama3_405b,32,57,199840
llama3_405b,32,58,163232
llama3_405b,32,59,155616
llama3_405b,32,6,153152
llama3_405b,32,61,179360
llama3_405b,32,60,193888
llama3_405b,32,64,171296
llama3_405b,32,62,196960
llama3_405b,32,65,187456
llama3_405b,32,66,182496
llama3_405b,32,63,163872
llama3_405b,32,68,169760
llama3_405b,32,69,181312
llama3_405b,32,67,191808
llama3_405b,32,7,158624
llama3_405b,32,70,174912
llama3_405b,32,71,170144
llama3_405b,32,72,161728
llama3_405b,32,73,180256
llama3_405b,32,76,163712
llama3_405b,32,74,187456
llama3_405b,32,75,183968
llama3_405b,32,77,156192
llama3_405b,32,79,158240
llama3_405b,32,83,167232
llama3_405b,32,78,194336
llama3_405b,32,80,173824
llama3_405b,32,8,171872
llama3_405b,32,81,172864
llama3_405b,32,82,171872
llama3_405b,32,84,160992
llama3_405b,32,85,182688
llama3_405b,32,86,174880
llama3_405b,32,87,137920
llama3_405b,32,88,176992
llama3_405b,32,89,171552
llama3_405b,32,9,176960
llama3_405b,32,92,175584
llama3_405b,32,96,165632
llama3_405b,32,91,166848
llama3_405b,32,94,167040
llama3_405b,32,93,176576
llama3_405b,32,98,162144
llama3_405b,32,95,185152
llama3_405b,32,90,171008
llama3_405b,32,97,170656
llama3_405b,64,1,353024
llama3_405b,32,99,166208
llama3_405b,64,10,321696
llama3_405b,64,100,325408
llama3_405b,64,12,364960
llama3_405b,64,11,350048
llama3_405b,64,13,336576
llama3_405b,64,19,351936
llama3_405b,64,16,321472
llama3_405b,64,15,380960
llama3_405b,64,18,301184
llama3_405b,64,14,304000
llama3_405b,64,17,329728
llama3_405b,64,20,347264
llama3_405b,64,2,372160
llama3_405b,64,21,358368
llama3_405b,64,22,339104
llama3_405b,64,23,333952
llama3_405b,64,24,352832
llama3_405b,64,25,358976
llama3_405b,64,26,344224
llama3_405b,64,27,314048
llama3_405b,64,28,330336
llama3_405b,64,3,322432
llama3_405b,64,29,349216
llama3_405b,64,32,328928
llama3_405b,64,33,300640
llama3_405b,64,30,356928
llama3_405b,64,31,341280
llama3_405b,64,35,365472
llama3_405b,64,36,320608
llama3_405b,64,34,335136
llama3_405b,64,37,313504
llama3_405b,64,38,337376
llama3_405b,64,39,321536
llama3_405b,64,4,319744
llama3_405b,64,41,338688
llama3_405b,64,40,326208
llama3_405b,64,42,364737
llama3_405b,64,44,316576
llama3_405b,64,45,341920
llama3_405b,64,43,322848
llama3_405b,64,47,372960
llama3_405b,64,48,333280
llama3_405b,64,46,316800
llama3_405b,64,5,349888
llama3_405b,64,50,338688
llama3_405b,64,49,345696
llama3_405b,64,52,354144
llama3_405b,64,51,334752
llama3_405b,64,53,339808
llama3_405b,64,54,317088
llama3_405b,64,55,340512
llama3_405b,64,57,359392
llama3_405b,64,58,343744
llama3_405b,64,56,353152
llama3_405b,64,59,343168
llama3_405b,64,6,341536
llama3_405b,64,60,321536
llama3_405b,64,62,335072
llama3_405b,64,61,312928
llama3_405b,64,63,319744
llama3_405b,64,64,354624
llama3_405b,64,67,355392
llama3_405b,64,66,329984
llama3_405b,64,65,336128
llama3_405b,64,68,287360
llama3_405b,64,69,307392
llama3_405b,64,7,303680
llama3_405b,64,71,374208
llama3_405b,64,70,327584
llama3_405b,64,72,368448
llama3_405b,64,73,370880
llama3_405b,64,74,331104
llama3_405b,64,76,339584
llama3_405b,64,78,324480
llama3_405b,64,77,347584
llama3_405b,64,75,350144
llama3_405b,64,79,282944
llama3_405b,64,8,315808
llama3_405b,64,81,353440
llama3_405b,64,80,352736
llama3_405b,64,82,368256
llama3_405b,64,83,334880
llama3_405b,64,84,320768
llama3_405b,64,87,351808
llama3_405b,64,85,321664
llama3_405b,64,86,320320
llama3_405b,64,88,336384
llama3_405b,64,9,344032
llama3_405b,64,92,326720
llama3_405b,64,89,352736
llama3_405b,64,90,345152
llama3_405b,64,91,338880
llama3_405b,64,94,322592
llama3_405b,64,95,331680
llama3_405b,64,93,342240
llama3_405b,64,96,364128
llama3_405b,64,97,368960
llama3_405b,64,98,319552
llama3_405b,64,99,328704
