tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,5536,0.0013,0.125,1,1,1,32,1,4,182,0,69632
32,5408,0.0016,0.125,1,1,1,32,1,4,182,0,69632
48,5216,0.0018,0.125,1,1,1,32,1,4,182,0,69632
64,5600,0.002,0.125,1,1,1,32,1,4,182,0,69632
80,5440,0.0021,0.125,1,1,1,32,1,4,182,0,69632
96,5728,0.0024,0.125,1,1,1,32,1,4,182,0,69632
112,5440,0.0026,0.125,1,1,1,32,1,4,182,0,69632
128,5696,0.003,0.125,1,1,1,32,1,4,182,0,69632
144,5568,0.0031,0.125,2,1,1,32,1,4,182,0,69632
160,5536,0.0035,0.125,2,1,1,32,1,4,182,0,69632
176,5792,0.0036,0.125,2,1,1,32,1,4,182,0,69632
192,5824,0.0038,0.125,2,1,1,32,1,4,182,0,69632
208,5568,0.004,0.125,2,1,1,32,1,4,182,0,69632
224,5632,0.0043,0.125,2,1,1,32,1,4,182,0,69632
240,5888,0.0046,0.125,2,1,1,32,1,4,182,0,69632
256,5920,0.0047,0.125,2,1,1,32,1,4,182,0,69632
272,5632,0.0048,0.125,3,1,1,32,1,4,182,0,69632
288,5504,0.0053,0.125,3,1,1,32,1,4,182,0,69632
304,5856,0.0054,0.125,3,1,1,32,1,4,182,0,69632
320,5856,0.0057,0.125,3,1,1,32,1,4,182,0,69632
336,5600,0.0058,0.125,3,1,1,32,1,4,182,0,69632
352,5600,0.006,0.125,3,1,1,32,1,4,182,0,69632
368,5920,0.0064,0.125,3,1,1,32,1,4,182,0,69632
384,5888,0.0068,0.125,3,1,1,32,1,4,182,0,69632
400,5632,0.0067,0.125,4,1,1,32,1,4,182,0,69632
416,5568,0.0069,0.125,4,1,1,32,1,4,182,0,69632
432,5920,0.0074,0.125,4,1,1,32,1,4,182,0,69632
448,5824,0.0073,0.125,4,1,1,32,1,4,182,0,69632
464,5632,0.0075,0.125,4,1,1,32,1,4,182,0,69632
480,5600,0.008,0.125,4,1,1,32,1,4,182,0,69632
496,5888,0.0081,0.125,4,1,1,32,1,4,182,0,69632
512,5824,0.0085,0.125,4,1,1,32,1,4,182,0,69632
528,5664,0.0082,0.125,5,1,1,32,1,4,182,0,69632
544,5568,0.0085,0.125,5,1,1,32,1,4,182,0,69632
560,5920,0.009,0.125,5,1,1,32,1,4,182,0,69632
576,5920,0.0093,0.125,5,1,1,32,1,4,182,0,69632
592,5664,0.0092,0.125,5,1,1,32,1,4,182,0,69632
608,5664,0.01,0.125,5,1,1,32,1,4,182,0,69632
624,5984,0.0103,0.125,5,1,1,32,1,4,182,0,69632
640,5888,0.0104,0.125,5,1,1,32,1,4,182,0,69632
656,5664,0.0106,0.125,6,1,1,32,1,4,182,0,69632
672,5600,0.0105,0.125,6,1,1,32,1,4,182,0,69632
