tokens,latency_ns
16,14592
32,13184
48,13312
64,13344
80,13312
96,13280
112,13440
128,13664
144,13824
160,13696
176,14080
192,13920
208,14048
224,14080
240,14208
256,14144
272,14880
288,14880
304,14848
320,15072
336,15168
352,15072
368,15360
384,15136
400,15424
416,15552
432,15712
448,15552
464,15680
480,15680
496,15936
512,16032
528,16224
544,16416
560,16864
576,16896
592,16512
608,16992
624,17248
640,17120
656,17120
672,17184
688,16864
704,17248
720,17696
736,17696
752,17568
768,17344
784,19520
800,18400
816,18912
832,19232
848,18560
864,18976
880,18528
896,18592
912,19584
928,19168
944,19904
960,19808
976,19744
992,19872
1008,20320
1024,20288
1040,27392
1056,27840
1072,28704
1088,29088
1104,28832
1120,29056
1136,29376
1152,29312
1168,29632
1184,29472
1200,29312
1216,29824
1232,29952
1248,30176
1264,29792
1280,30336
1296,30624
1312,30528
1328,30432
1344,30880
1360,30848
1376,30912
1392,30880
1408,31456
1424,31584
1440,31264
1456,31360
1472,31552
1488,32032
1504,32000
1520,31712
1536,32224
1552,32512
1568,32384
1584,32576
1600,32448
1616,32704
1632,32640
1648,32864
1664,32896
1680,33472
1696,33248
1712,33440
1728,33344
1744,33376
1760,34048
1776,33856
1792,33824
1808,34496
1824,34560
1840,34624
1856,34944
1872,35776
1888,35488
1904,35424
1920,35456
1936,35872
1952,35744
1968,36000
1984,36448
2000,36384
2016,36704
2032,37056
2048,37376
2064,42848
2080,43904
2096,43424
2112,43456
2128,44384
2144,44864
2160,45248
2176,45920
2192,45728
2208,46624
2224,46752
2240,46560
2256,47168
2272,46880
2288,47232
2304,47936
2320,47648
2336,47776
2352,47904
2368,48672
2384,47936
2400,48512
2416,48224
2432,48608
2448,48640
2464,49216
2480,50080
2496,48928
2512,49408
2528,49632
2544,49312
2560,49600
2576,50432
2592,50208
2608,49696
2624,50272
2640,50528
2656,50592
2672,50688
2688,51936
2704,51936
2720,51680
2736,51328
2752,51712
2768,51840
2784,51648
2800,51712
2816,52320
2832,52832
2848,52672
2864,53120
2880,52896
2896,52896
2912,54272
2928,53280
2944,53920
2960,54688
2976,54848
2992,54656
3008,53888
3024,54144
3040,54784
3056,54336
3072,55552
3088,60704
3104,60768
3120,61504
3136,61408
3152,62208
3168,61664
3184,61792
3200,62048
3216,62720
3232,63552
3248,63904
3264,62848
3280,63776
3296,63904
3312,64000
3328,65472
3344,65600
3360,65280
3376,65088
3392,65920
3408,66208
3424,65984
3440,66720
3456,65152
3472,66496
3488,66528
3504,65600
3520,66816
3536,67168
3552,67584
3568,67424
3584,66496
3600,67904
3616,67424
3632,67360
3648,67680
3664,69152
3680,67648
3696,67744
3712,68224
3728,68992
3744,68896
3760,69408
3776,69376
3792,70112
3808,69824
3824,69984
3840,69504
3856,70528
3872,70336
3888,70976
3904,70880
3920,73024
3936,71168
3952,70880
3968,73888
3984,71904
4000,73216
4016,71456
4032,72512
4048,72992
4064,72800
4080,73984
4096,73216
4112,79680
4128,78528
4144,78432
4160,78976
4176,79008
4192,79040
4208,81312
4224,79840
4240,81920
4256,80960
4272,83232
4288,80128
4304,82496
4320,83648
4336,81248
4352,81184
4368,84480
4384,83936
4400,82560
4416,82400
4432,84224
4448,82784
4464,82848
4480,83072
4496,83200
4512,83776
