tokens,latency_ns
16,34880
32,32096
48,32960
64,33408
80,32512
96,33856
112,32416
128,32608
144,45280
160,45504
176,50784
192,47520
208,46496
224,45344
240,42656
256,40160
272,62208
288,71680
304,66016
320,66016
336,64960
352,62784
368,60032
384,57696
400,74208
416,75584
432,80704
448,77344
464,76128
480,75968
496,71616
512,69504
528,100896
544,100384
560,92096
576,94656
592,92576
608,94080
624,92384
640,93440
656,104160
672,106400
688,113824
704,105408
720,107520
736,106304
752,103200
768,102816
784,119808
800,126240
816,126752
832,123200
848,125792
864,122400
880,118944
896,118816
912,130592
928,133280
944,134208
960,137536
976,135488
992,132672
1008,132032
1024,132448
1040,145024
1056,146752
1072,146112
1088,149152
1104,148000
1120,145376
1136,146944
1152,146912
1168,167392
1184,163648
1200,159488
1216,160640
1232,163552
1248,161440
1264,160832
1280,160320
1296,167872
1312,169280
1328,174336
1344,171520
1360,172736
1376,172864
1392,173184
1408,174976
1424,188800
1440,185376
1456,185984
1472,185472
1488,186176
1504,186944
1520,187392
1536,189312
1552,198656
1568,198944
1584,199360
1600,200544
1616,201888
1632,202176
1648,202496
1664,203456
1680,213024
1696,214496
1712,214368
1728,214560
1744,215360
1760,215872
1776,216768
1792,217824
1808,227968
1824,229152
1840,228544
1856,229056
1872,230496
1888,231744
1904,232256
1920,233216
1936,242144
1952,243072
1968,244480
1984,246496
2000,245440
2016,245248
2032,247200
2048,248224
2064,257824
2080,257792
2096,259104
2112,259552
2128,259904
2144,261312
2160,262464
2176,264288
2192,273728
2208,274080
2224,273376
2240,275232
2256,275840
2272,277024
2288,277024
2304,279040
2320,287712
2336,299968
2352,290144
2368,296768
2384,294336
2400,290752
2416,293152
2432,295488
2448,306176
2464,304960
2480,313984
2496,307488
2512,306048
2528,306240
2544,306624
2560,309024
2576,338208
2592,328000
2608,321184
2624,319648
2640,328704
2656,320384
2672,321056
2688,322912
2704,332864
2720,333023
2736,335328
2752,334880
2768,337600
2784,338400
2800,337920
2816,339072
2832,352256
2848,360960
2864,349984
2880,350368
2896,351168
2912,349184
2928,350016
2944,350048
2960,362496
2976,362816
2992,363712
3008,362976
3024,365056
3040,365920
3056,369344
3072,368864
3088,377376
3104,379264
3120,378496
3136,380480
3152,379296
3168,381664
3184,382944
3200,382240
3216,395040
3232,399232
3248,391808
3264,394816
3280,394144
3296,392928
3312,391168
3328,391776
3344,407456
3360,415552
3376,408544
3392,417888
3408,415168
3424,413728
3440,408800
3456,409408
3472,445408
3488,421504
3504,424000
3520,424544
3536,427808
3552,422880
3568,424768
3584,424192
3600,438976
3616,434560
3632,441216
3648,434240
3664,441504
3680,436608
3696,436384
3712,438880
3728,474496
3744,453920
3760,450144
3776,458912
3792,455168
3808,451616
3824,452704
3840,453472
3856,463872
3872,476064
3888,470272
3904,467840
3920,469344
3936,466400
3952,466624
3968,466208
3984,500064
4000,492512
4016,483616
4032,481248
4048,484224
4064,492800
4080,494528
4096,499968
4112,531712
4128,528352
4144,521856
4160,521856
4176,519360
4192,519424
4208,519296
4224,514624
4240,528768
4256,529536
4272,529440
4288,522336
4304,517504
4320,516096
4336,510592
4352,522272
4368,549696
4384,561728
4400,536736
4416,535776
4432,541024
4448,528704
4464,531264
4480,545344
4496,556224
4512,556896
4528,562208
4544,546912
4560,543488
4576,540704
4592,543648
4608,569216
4624,582016
4640,570112
4656,559712
4672,558368
4688,572736
4704,573664
4720,574528
4736,574080
4752,570304
4768,574272
4784,590336
4800,591744
4816,574176
4832,574272
4848,578016
4864,579392
4880,599168
4896,594592
4912,592192
4928,605664
4944,603904
4960,597824
4976,588000
4992,589920
5008,631680
5024,610944
5040,617920
5056,614720
5072,623008
5088,624512
5104,607904
5120,608864
5136,648288
5152,623360
5168,639328
5184,638336
5200,620960
5216,622752
5232,631232
5248,632320
5264,642976
5280,632768
5296,650016
5312,653696
5328,638400
5344,662432
5360,664736
5376,640416
5392,692320
5408,697024
5424,667551
5440,687904
5456,684832
5472,661728
5488,660896
5504,687488
5520,684224
5536,699648
5552,703488
5568,675104
5584,672768
5600,673248
5616,668256
5632,660864
5648,673600
5664,676576
5680,671008
5696,704864
5712,705120
5728,704864
5744,734624
5760,731168
5776,715712
5792,712448
5808,708704
5824,701728
5840,702848
5856,741824
5872,739840
5888,706656
5904,746560
5920,749088
5936,724896
5952,727648
5968,740160
5984,744384
6000,718303
6016,746176
6032,765216
6048,741152
6064,737440
6080,771744
6096,779744
6112,743296
6128,740896
6144,749248
6160,763872
6176,757600
6192,790368
6208,785024
6224,760096
6240,744864
6256,788832
6272,786048
6288,771616
6304,754496
6320,808992
6336,799296
6352,784224
6368,755904
6384,758912
6400,776928
6416,789248
6432,786240
6448,818112
6464,807776
6480,807552
6496,781056
6512,782240
6528,804832
6544,816192
6560,789088
6576,788064
6592,784544
6608,816736
6624,820032
6640,788608
6656,802048
6672,845728
6688,841088
6704,817888
6720,796832
6736,828576
6752,846752
6768,849600
6784,814752
6800,806880
