tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6624,0.0404,0.125,64,1,2,32,1,4,182,0,69632
32,6304,0.0691,0.125,64,1,2,32,1,4,182,0,69632
48,6336,0.0953,0.125,64,1,2,32,1,4,182,0,69632
64,6560,0.1178,0.125,64,1,2,32,1,4,182,0,69632
80,6752,0.1363,0.125,64,1,2,32,1,4,182,0,69632
96,6816,0.1577,0.125,64,1,2,32,1,4,182,0,69632
112,6912,0.1768,0.125,64,1,2,32,1,4,182,0,69632
128,7040,0.1914,0.125,64,1,2,32,1,4,182,0,69632
144,9024,0.1772,0.125,128,1,2,32,1,4,182,0,69632
160,9408,0.1901,0.125,128,1,2,32,1,4,182,0,69632
176,9344,0.208,0.125,128,1,2,32,1,4,182,0,69632
192,9504,0.2244,0.125,128,1,2,32,1,4,182,0,69632
208,9536,0.232,0.125,128,1,2,32,1,4,182,0,69632
224,9728,0.246,0.125,128,1,2,32,1,4,182,0,69632
240,9856,0.2564,0.125,128,1,2,32,1,4,182,0,69632
256,10144,0.2705,0.125,128,1,2,32,1,4,182,0,69632
272,11296,0.2599,0.125,128,1,2,32,1,4,182,0,69632
288,11488,0.2681,0.125,128,1,2,32,1,4,182,0,69632
304,11360,0.2903,0.125,128,1,2,32,1,4,182,0,69632
320,11744,0.29,0.125,128,1,2,32,1,4,182,0,69632
336,11744,0.2963,0.125,128,1,2,32,1,4,182,0,69632
352,11808,0.3189,0.125,128,1,2,32,1,4,182,0,69632
368,11808,0.3211,0.125,128,1,2,32,1,4,182,0,69632
384,11968,0.3393,0.125,128,1,2,32,1,4,182,0,69632
400,11776,0.3593,0.125,128,1,2,32,1,4,182,0,69632
416,11616,0.3679,0.125,128,1,2,32,1,4,182,0,69632
432,11808,0.3786,0.125,128,1,2,32,1,4,182,0,69632
448,11744,0.3903,0.125,128,1,2,32,1,4,182,0,69632
464,11808,0.3903,0.125,128,1,2,32,1,4,182,0,69632
480,11936,0.3886,0.125,128,1,2,32,1,4,182,0,69632
496,12128,0.4164,0.125,128,1,2,32,1,4,182,0,69632
512,12224,0.4231,0.125,128,1,2,32,1,4,182,0,69632
528,13920,0.4124,0.125,128,1,2,32,1,4,182,0,69632
544,13952,0.4138,0.125,128,1,2,32,1,4,182,0,69632
560,13760,0.4202,0.125,128,1,2,32,1,4,182,0,69632
576,14048,0.425,0.125,128,1,2,32,1,4,182,0,69632
592,14720,0.4331,0.125,128,1,2,32,1,4,182,0,69632
608,14688,0.45,0.125,128,1,2,32,1,4,182,0,69632
624,15264,0.4478,0.125,128,1,2,32,1,4,182,0,69632
640,15200,0.4621,0.125,128,1,2,32,1,4,182,0,69632
656,16736,0.4561,0.125,128,1,2,32,1,4,182,0,69632
672,16320,0.4717,0.125,128,1,2,32,1,4,182,0,69632
688,16256,0.4854,0.125,128,1,2,32,1,4,182,0,69632
704,16512,0.4951,0.125,128,1,2,32,1,4,182,0,69632
720,18816,0.4466,0.125,128,1,2,32,1,4,182,0,69632
736,18592,0.4501,0.125,128,1,2,32,1,4,182,0,69632
752,19072,0.4542,0.125,128,1,2,32,1,4,182,0,69632
768,19840,0.4583,0.125,128,1,2,32,1,4,182,0,69632
784,20224,0.4898,0.125,128,1,2,32,1,4,182,0,69632
800,20608,0.4935,0.125,128,1,2,32,1,4,182,0,69632
816,20544,0.4993,0.125,128,1,2,32,1,4,182,0,69632
832,20608,0.5097,0.125,128,1,2,32,1,4,182,0,69632
848,21664,0.5089,0.125,128,1,2,32,1,4,182,0,69632
864,22976,0.5084,0.125,128,1,2,32,1,4,182,0,69632
880,22080,0.5153,0.125,128,1,2,32,1,4,182,0,69632
896,22784,0.5345,0.125,128,1,2,32,1,4,182,0,69632
912,23904,0.5189,0.125,128,1,2,32,1,4,182,0,69632
928,23424,0.5366,0.125,128,1,2,32,1,4,182,0,69632
944,23424,0.5601,0.125,128,1,2,32,1,4,182,0,69632
960,23648,0.5595,0.125,128,1,2,32,1,4,182,0,69632
976,24800,0.5619,0.125,128,1,2,32,1,4,182,0,69632
992,24800,0.5725,0.125,128,1,2,32,1,4,182,0,69632
1008,25408,0.5528,0.125,128,1,2,32,1,4,182,0,69632
1024,25248,0.5852,0.125,128,1,2,32,1,4,182,0,69632
1040,26880,0.5646,0.125,128,1,2,32,1,4,182,0,69632
1056,26784,0.5643,0.125,128,1,2,32,1,4,182,0,69632
1072,28608,0.5733,0.125,128,1,2,32,1,4,182,0,69632
1088,28096,0.5769,0.125,128,1,2,32,1,4,182,0,69632
1104,28800,0.578,0.125,128,1,2,32,1,4,182,0,69632
1120,28736,0.5716,0.125,128,1,2,32,1,4,182,0,69632
1136,29600,0.5881,0.125,128,1,2,32,1,4,182,0,69632
1152,28736,0.5909,0.125,128,1,2,32,1,4,182,0,69632
1168,29728,0.6004,0.125,128,1,2,32,1,4,182,0,69632
1184,29632,0.5933,0.125,128,1,2,32,1,4,182,0,69632
1200,31200,0.5977,0.125,128,1,2,32,1,4,182,0,69632
1216,30208,0.6044,0.125,128,1,2,32,1,4,182,0,69632
1232,31456,0.6265,0.125,128,1,2,32,1,4,182,0,69632
1248,31456,0.6289,0.125,128,1,2,32,1,4,182,0,69632
1264,31744,0.6244,0.125,128,1,2,32,1,4,182,0,69632
1280,32352,0.6347,0.125,128,1,2,32,1,4,182,0,69632
1296,33664,0.6136,0.125,128,1,2,32,1,4,182,0,69632
1312,33632,0.6136,0.125,128,1,2,32,1,4,182,0,69632
1328,34048,0.6193,0.125,128,1,2,32,1,4,182,0,69632
1344,34304,0.6175,0.125,128,1,2,32,1,4,182,0,69632
1360,35712,0.6232,0.125,128,1,2,32,1,4,182,0,69632
1376,35008,0.6302,0.125,128,1,2,32,1,4,182,0,69632
1392,36064,0.6373,0.125,128,1,2,32,1,4,182,0,69632
1408,35808,0.6382,0.125,128,1,2,32,1,4,182,0,69632
1424,36320,0.6191,0.125,128,1,2,32,1,4,182,0,69632
1440,37344,0.6122,0.125,128,1,2,32,1,4,182,0,69632
1456,37088,0.6421,0.125,128,1,2,32,1,4,182,0,69632
1472,37376,0.6537,0.125,128,1,2,32,1,4,182,0,69632
1488,39360,0.6015,0.125,128,1,2,32,1,4,182,0,69632
1504,40032,0.6278,0.125,128,1,2,32,1,4,182,0,69632
1520,40416,0.6179,0.125,128,1,2,32,1,4,182,0,69632
1536,41216,0.6134,0.125,128,1,2,32,1,4,182,0,69632
1552,40064,0.6447,0.125,128,1,2,32,1,4,182,0,69632
1568,40000,0.6502,0.125,128,1,2,32,1,4,182,0,69632
1584,40032,0.6352,0.125,128,1,2,32,1,4,182,0,69632
1600,40832,0.6501,0.125,128,1,2,32,1,4,182,0,69632
1616,40800,0.6473,0.125,128,1,2,32,1,4,182,0,69632
1632,41344,0.6604,0.125,128,1,2,32,1,4,182,0,69632
1648,42624,0.6385,0.125,128,1,2,32,1,4,182,0,69632
1664,41728,0.666,0.125,128,1,2,32,1,4,182,0,69632
1680,42400,0.6531,0.125,128,1,2,32,1,4,182,0,69632
1696,42720,0.6776,0.125,128,1,2,32,1,4,182,0,69632
1712,42016,0.6629,0.125,128,1,2,32,1,4,182,0,69632
1728,42816,0.6741,0.125,128,1,2,32,1,4,182,0,69632
1744,42848,0.6716,0.125,128,1,2,32,1,4,182,0,69632
1760,42880,0.6869,0.125,128,1,2,32,1,4,182,0,69632
1776,43360,0.6963,0.125,128,1,2,32,1,4,182,0,69632
1792,44096,0.7098,0.125,128,1,2,32,1,4,182,0,69632
1808,45888,0.6701,0.125,128,1,2,32,1,4,182,0,69632
1824,45696,0.6839,0.125,128,1,2,32,1,4,182,0,69632
1840,45504,0.6757,0.125,128,1,2,32,1,4,182,0,69632
1856,46528,0.6769,0.125,128,1,2,32,1,4,182,0,69632
1872,46400,0.6765,0.125,128,1,2,32,1,4,182,0,69632
1888,47168,0.6888,0.125,128,1,2,32,1,4,182,0,69632
1904,47776,0.6749,0.125,128,1,2,32,1,4,182,0,69632
1920,46400,0.7021,0.125,128,1,2,32,1,4,182,0,69632
1936,45792,0.6875,0.125,128,1,2,32,1,4,182,0,69632
1952,47040,0.6972,0.125,128,1,2,32,1,4,182,0,69632
1968,47520,0.6795,0.125,128,1,2,32,1,4,182,0,69632
1984,47328,0.7165,0.125,128,1,2,32,1,4,182,0,69632
2000,48832,0.7025,0.125,128,1,2,32,1,4,182,0,69632
