tokens,latency_ns
16,88160
32,85024
48,78656
64,79840
80,73504
96,74560
112,72640
128,71968
144,76000
160,76416
176,76128
192,76608
208,76384
224,77056
240,76832
256,76544
272,152960
288,136480
304,139104
320,134176
336,141504
352,141184
368,137344
384,137440
400,140256
416,140928
432,141408
448,141888
464,140800
480,143136
496,142208
512,142400
528,168800
544,171968
560,179360
576,175104
592,160832
608,161568
624,161088
640,161952
656,161056
672,169632
688,167840
704,168096
720,169376
736,169920
752,168864
768,170432
784,207200
800,221888
816,218528
832,219360
848,219520
864,218848
880,218720
896,219392
912,219648
928,225152
944,226656
960,227072
976,227744
992,228480
1008,227392
1024,228384
1040,264288
1056,272672
1072,273024
1088,275072
1104,260640
1120,268224
1136,261824
1152,256352
1168,249120
1184,254912
1200,253696
1216,254976
1232,255744
1248,255136
1264,255520
1280,254880
1296,308032
1312,308960
1328,310880
1344,314528
1360,313696
1376,312800
1392,308128
1408,310272
1424,308480
1440,312384
1456,313344
1472,316064
1488,315776
1504,316192
1520,318080
1536,316448
1552,367488
1568,368448
1584,363104
1600,367840
1616,369856
1632,371616
1648,368960
1664,371808
1680,370144
1696,372128
1712,373280
1728,376768
1744,379328
1760,379904
1776,381792
1792,381216
1808,382976
1824,386304
1840,382688
1856,392128
1872,392064
1888,393664
1904,392960
1920,395648
1936,396256
1952,396480
1968,396736
1984,399104
2000,401952
2016,404288
2032,404672
2048,403232
2064,443840
2080,446240
2096,455488
2112,463456
2128,458656
2144,461664
2160,463936
2176,456800
2192,456960
2208,464480
2224,460160
2240,459232
2256,464768
2272,466048
2288,466944
2304,467712
2320,492928
2336,485472
2352,490624
2368,483296
2384,482560
2400,490176
2416,486496
2432,491040
2448,488832
2464,489312
2480,485920
2496,485984
2512,486752
2528,492224
2544,492896
2560,492576
2576,534208
2592,536992
2608,537888
2624,535296
2640,533280
2656,547584
2672,542560
2688,543264
2704,543200
2720,547552
2736,548672
2752,547808
2768,549536
2784,554944
2800,554208
2816,556864
2832,600992
2848,599072
2864,598080
2880,598176
2896,596992
2912,601696
2928,602112
2944,603296
2960,605376
2976,607296
2992,607424
3008,607392
3024,607584
3040,615392
3056,619552
3072,618304
3088,648960
3104,632992
3120,644160
3136,635072
3152,630976
3168,636640
3184,653184
3200,641952
3216,640512
3232,638400
3248,634624
3264,633920
3280,632064
3296,633888
3312,636544
3328,638656
3344,683488
3360,682112
3376,684896
3392,683616
3408,682272
3424,688192
3440,689344
3456,691904
3472,693696
3488,694144
3504,695167
3520,694112
3536,692640
3552,696160
3568,696160
3584,700480
3600,715328
