tokens,latency_ns
16,56160
32,49056
48,48448
64,49312
80,48672
96,48288
112,48608
128,48608
144,58880
160,57088
176,57312
192,57536
208,55968
224,54208
240,50432
256,52384
272,82432
288,78976
304,79264
320,79648
336,78912
352,76768
368,76448
384,75936
400,84896
416,82880
432,82048
448,83936
464,80896
480,80608
496,78016
512,77024
528,85856
544,91744
560,88736
576,89824
592,86816
608,85664
624,85216
640,84960
656,108544
672,110144
688,111712
704,112192
720,108416
736,108480
752,108224
768,107680
784,114912
800,118368
816,120256
832,116960
848,116096
864,112864
880,111616
896,111232
912,124032
928,127008
944,128864
960,125152
976,122944
992,117856
1008,115840
1024,114528
1040,144352
1056,143040
1072,154048
1088,151616
1104,147712
1120,145920
1136,145024
1152,146208
1168,160672
1184,153664
1200,153632
1216,154400
1232,151296
1248,151072
1264,145088
1280,147488
1296,166592
1312,154912
1328,143616
1344,144000
1360,143328
1376,144320
1392,144544
1408,144736
1424,171680
1440,169088
1456,163264
1472,167936
1488,169088
1504,164448
1520,164576
1536,164352
1552,171200
1568,170944
1584,167968
1600,170144
1616,169120
1632,168256
1648,169664
1664,170240
1680,185856
1696,188544
1712,187264
1728,188832
1744,189664
1760,189472
1776,191936
1792,190624
1808,192832
1824,193216
1840,192896
1856,193696
1872,195360
1888,194912
1904,195712
1920,195648
1936,197600
1952,197376
1968,197728
1984,199392
2000,199776
2016,199680
2032,200673
2048,200320
2064,219104
2080,216128
2096,216704
2112,217888
2128,222688
2144,223520
2160,224416
2176,226048
2192,229856
2208,228544
2224,229632
2240,228352
2256,229760
2272,229536
2288,231104
2304,231264
2320,253120
2336,234080
2352,233152
2368,234144
2384,234080
2400,234848
2416,235328
2432,234688
2448,262528
2464,262368
2480,259712
2496,260672
2512,262144
2528,255872
2544,258176
2560,256352
2576,261248
2592,271360
2608,267040
2624,268256
2640,258112
2656,258112
2672,261088
2688,260192
2704,266720
2720,277376
2736,273248
2752,271808
2768,267008
2784,265472
2800,266432
2816,265632
2832,284736
2848,287136
2864,291712
2880,286176
2896,284896
2912,287776
2928,286784
2944,286912
2960,297632
2976,296960
2992,297696
3008,294208
3024,292128
3040,291552
3056,294016
3072,292480
3088,307904
3104,313088
3120,313056
3136,309248
3152,308608
3168,310272
3184,312544
3200,312960
3216,326560
3232,333344
3248,322592
3264,320256
3280,320800
3296,322464
3312,320896
3328,322464
3344,338208
3360,333216
3376,333984
3392,334336
3408,326848
3424,325024
3440,327680
3456,327232
3472,345088
3488,346720
3504,347040
3520,344320
3536,344640
3552,344544
3568,344384
3584,341952
3600,352832
3616,350016
3632,348128
3648,347168
3664,349056
3680,350720
3696,349984
3712,351520
3728,366400
3744,355424
3760,361920
3776,358560
3792,359136
3808,357216
3824,357088
3840,358720
3856,391296
3872,376320
3888,375488
3904,382368
3920,379232
3936,377184
3952,376768
3968,378208
3984,386432
4000,386048
4016,392352
4032,384160
4048,383392
4064,382624
4080,384448
4096,382176
4112,407936
4128,414880
4144,412096
4160,411840
4176,399040
4192,401344
4208,401696
4224,398304
4240,412096
4256,418720
4272,409696
4288,408352
