tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6656,0.0177,0.125,32,1,2,32,1,4,182,0,69632
32,5856,0.0336,0.125,32,1,2,32,1,4,182,0,69632
48,6080,0.0464,0.125,32,1,2,32,1,4,182,0,69632
64,6080,0.0614,0.125,32,1,2,32,1,4,182,0,69632
80,6176,0.0716,0.125,32,1,2,32,1,4,182,0,69632
96,6336,0.0835,0.125,32,1,2,32,1,4,182,0,69632
112,6336,0.0938,0.125,32,1,2,32,1,4,182,0,69632
128,6464,0.1073,0.125,32,1,2,32,1,4,182,0,69632
144,6528,0.1151,0.125,64,1,2,32,1,4,182,0,69632
160,6720,0.128,0.125,64,1,2,32,1,4,182,0,69632
176,6816,0.1408,0.125,64,1,2,32,1,4,182,0,69632
192,6880,0.148,0.125,64,1,2,32,1,4,182,0,69632
208,7040,0.1549,0.125,64,1,2,32,1,4,182,0,69632
224,7104,0.1701,0.125,64,1,2,32,1,4,182,0,69632
240,7008,0.1669,0.125,64,1,2,32,1,4,182,0,69632
256,7232,0.1881,0.125,64,1,2,32,1,4,182,0,69632
272,8992,0.1598,0.125,96,1,2,32,1,4,182,0,69632
288,9120,0.1708,0.125,96,1,2,32,1,4,182,0,69632
304,9216,0.1805,0.125,96,1,2,32,1,4,182,0,69632
320,9248,0.1875,0.125,96,1,2,32,1,4,182,0,69632
336,9216,0.1904,0.125,96,1,2,32,1,4,182,0,69632
352,9280,0.1945,0.125,96,1,2,32,1,4,182,0,69632
368,9216,0.2094,0.125,96,1,2,32,1,4,182,0,69632
384,9344,0.2104,0.125,96,1,2,32,1,4,182,0,69632
400,9600,0.2214,0.125,128,1,2,32,1,4,182,0,69632
416,9536,0.2288,0.125,128,1,2,32,1,4,182,0,69632
432,9504,0.2352,0.125,128,1,2,32,1,4,182,0,69632
448,9504,0.242,0.125,128,1,2,32,1,4,182,0,69632
464,9664,0.2471,0.125,128,1,2,32,1,4,182,0,69632
480,9696,0.2519,0.125,128,1,2,32,1,4,182,0,69632
496,9856,0.2547,0.125,128,1,2,32,1,4,182,0,69632
512,9888,0.2694,0.125,128,1,2,32,1,4,182,0,69632
528,11296,0.2443,0.125,96,1,2,32,1,4,182,0,69632
544,11328,0.255,0.125,96,1,2,32,1,4,182,0,69632
560,11488,0.2659,0.125,96,1,2,32,1,4,182,0,69632
576,11456,0.2699,0.125,96,1,2,32,1,4,182,0,69632
592,11264,0.2816,0.125,128,1,2,32,1,4,182,0,69632
608,11488,0.2837,0.125,128,1,2,32,1,4,182,0,69632
624,11264,0.2851,0.125,128,1,2,32,1,4,182,0,69632
640,11296,0.2869,0.125,128,1,2,32,1,4,182,0,69632
656,11648,0.3034,0.125,128,1,2,32,1,4,182,0,69632
672,11808,0.3068,0.125,128,1,2,32,1,4,182,0,69632
688,11392,0.3156,0.125,128,1,2,32,1,4,182,0,69632
704,11744,0.321,0.125,128,1,2,32,1,4,182,0,69632
720,11808,0.3204,0.125,128,1,2,32,1,4,182,0,69632
736,11776,0.3109,0.125,128,1,2,32,1,4,182,0,69632
752,11808,0.3312,0.125,128,1,2,32,1,4,182,0,69632
768,11872,0.3425,0.125,128,1,2,32,1,4,182,0,69632
784,11200,0.364,0.125,128,1,2,32,1,4,182,0,69632
800,11456,0.3633,0.125,128,1,2,32,1,4,182,0,69632
816,11328,0.366,0.125,128,1,2,32,1,4,182,0,69632
832,11424,0.3651,0.125,128,1,2,32,1,4,182,0,69632
848,11488,0.3654,0.125,128,1,2,32,1,4,182,0,69632
864,11488,0.3773,0.125,128,1,2,32,1,4,182,0,69632
880,11680,0.3841,0.125,128,1,2,32,1,4,182,0,69632
896,11584,0.3948,0.125,128,1,2,32,1,4,182,0,69632
912,11904,0.3907,0.125,128,1,2,32,1,4,182,0,69632
928,11776,0.3928,0.125,128,1,2,32,1,4,182,0,69632
944,11744,0.3987,0.125,128,1,2,32,1,4,182,0,69632
