tokens,latency_ns
16,60128
32,59904
48,59072
64,61120
80,60128
96,57568
112,58560
128,58688
144,79680
160,74496
176,74656
192,76192
208,68320
224,65952
240,61728
256,61888
272,123712
288,114176
304,116640
320,119392
336,112032
352,108736
368,106304
384,101696
400,124384
416,135040
432,131808
448,126400
464,123552
480,114592
496,114560
512,106624
528,154400
544,162336
560,155712
576,158368
592,156256
608,156128
624,153984
640,154400
656,181824
672,172512
688,170528
704,173504
720,166656
736,161152
752,157056
768,157856
784,213536
800,213984
816,213728
832,214752
848,205728
864,205536
880,202176
896,198528
912,214560
928,234176
944,234912
960,220096
976,217760
992,206848
1008,207072
1024,198496
1040,247392
1056,239360
1072,253600
1088,238752
1104,234848
1120,232672
1136,234848
1152,237280
1168,259008
1184,271808
1200,253952
1216,251488
1232,242528
1248,241152
1264,243872
1280,242528
1296,271968
1312,275392
1328,274528
1344,275584
1360,276096
1376,276576
1392,281664
1408,281760
1424,288288
1440,291072
1456,288192
1472,290304
1488,289504
1504,288640
1520,284640
1536,284160
1552,319616
1568,326944
1584,320928
1600,325632
1616,327872
1632,326720
1648,339776
1664,338240
1680,343264
1696,343776
1712,345312
1728,342912
1744,339584
1760,334144
1776,333856
1792,334112
1808,371424
1824,384352
1840,380256
1856,381216
1872,376768
1888,392672
1904,391520
1920,384672
1936,387264
1952,384800
1968,386560
1984,385376
2000,386912
2016,407936
2032,395648
2048,395904
2064,425600
2080,426048
2096,431360
2112,429824
2128,444128
2144,441792
2160,443488
2176,446208
2192,455264
2208,458240
2224,453504
2240,445696
2256,446720
2272,445952
2288,443904
2304,444576
2320,477664
2336,488160
2352,504704
2368,502144
2384,505120
2400,503712
2416,507552
2432,529952
2448,544736
2464,546496
2480,545472
2496,532288
2512,518624
2528,518336
2544,509408
2560,509024
2576,528928
2592,528672
2608,553632
2624,553856
2640,584704
2656,569760
2672,568160
2688,562752
2704,568128
2720,559616
2736,556064
2752,596768
2768,597984
2784,585312
2800,561024
2816,563360
2832,593568
2848,629088
2864,635008
2880,611616
2896,611712
2912,609120
2928,635168
2944,627808
2960,623872
2976,621408
2992,635777
3008,636736
3024,640736
3040,634560
3056,668064
3072,672288
3088,673664
3104,685472
3120,698400
3136,660128
3152,665952
3168,679968
3184,664544
3200,662784
3216,666528
3232,696416
3248,694368
3264,674464
3280,676736
3296,699584
3312,678976
3328,716288
3344,748032
3360,706944
3376,737120
3392,730976
3408,713088
3424,705216
3440,711008
3456,713152
3472,719040
3488,787616
3504,788960
3520,730144
3536,781184
3552,781152
3568,757568
3584,723136
3600,814592
3616,818048
3632,765632
3648,759840
3664,757152
3680,800416
3696,752704
3712,773024
3728,787232
3744,815744
3760,765760
3776,823232
3792,822912
3808,826624
3824,777824
3840,782304
3856,862240
3872,853696
3888,807040
3904,799264
3920,871360
3936,865440
3952,854976
3968,803840
3984,871872
4000,880928
4016,883584
4032,853184
4048,823776
4064,846624
4080,904832
4096,890272
4112,911872
4128,842912
4144,877152
4160,914240
4176,937568
4192,927904
4208,932768
4224,895392
4240,884256
4256,884096
4272,938304
4288,945312
4304,934944
4320,935744
4336,896480
4352,855424
4368,886464
4384,947392
4400,960480
4416,959776
4432,970784
4448,937248
4464,886880
4480,875840
4496,949792
4512,948064
4528,1027104
4544,1036640
4560,1028256
4576,1005888
4592,962016
4608,923264
4624,926272
4640,955712
4656,981248
4672,1030720
4688,1018112
4704,1037920
4720,1046016
4736,1036384
4752,1059008
4768,1064288
4784,1031936
4800,1013856
4816,974560
4832,953536
4848,930336
4864,933632
4880,984704
4896,1050944
4912,1048576
4928,1078944
4944,1081024
4960,1079232
4976,1077088
4992,1084448
5008,1134496
5024,1132192
5040,1141856
5056,1129952
5072,1110784
5088,1098784
5104,1087552
5120,1084704
5136,1111008
5152,1109920
5168,1113792
5184,1109664
5200,1086048
5216,1098208
5232,1075008
5248,1076896
5264,1106848
5280,1101440
5296,1095232
5312,1085472
5328,1061344
5344,1061568
5360,1070912
5376,1088800
5392,1102784
5408,1087968
5424,1094080
5440,1061952
5456,1058304
5472,1060608
5488,1042624
5504,1044224
5520,1065728
5536,1059520
5552,1166688
5568,1101376
5584,1071136
5600,1069344
5616,1059168
5632,1059104
5648,1083520
5664,1088864
5680,1111168
5696,1187360
5712,1232832
5728,1240352
5744,1238080
5760,1170176
5776,1189696
5792,1159104
5808,1122848
5824,1105472
5840,1161344
5856,1228640
5872,1234880
5888,1273888
5904,1276128
5920,1238624
5936,1182016
5952,1146464
5968,1136384
5984,1256800
6000,1304736
6016,1311456
6032,1322336
6048,1270848
6064,1210080
6080,1185920
6096,1318784
6112,1337984
6128,1315039
6144,1243680
6160,1206112
6176,1201440
6192,1363328
6208,1328384
6224,1301472
6240,1254400
6256,1209888
6272,1297632
6288,1314880
6304,1355392
6320,1316576
6336,1227616
6352,1230464
6368,1359584
6384,1345696
6400,1282080
6416,1245056
6432,1392736
6448,1395456
6464,1361152
6480,1271808
6496,1336384
6512,1391712
6528,1397792
6544,1312671
6560,1365696
6576,1431904
6592,1384960
6608,1304384
6624,1406592
6640,1410368
6656,1406304
6672,1331008
6688,1476384
6704,1452416
6720,1394752
6736,1298080
6752,1455648
6768,1449440
6784,1339680
6800,1333440
6816,1455680
6832,1441248
6848,1415648
6864,1442688
6880,1442752
6896,1357216
6912,1491872
6928,1476864
6944,1387648
6960,1541632
6976,1504352
