tokens,latency_ns
16,490783
32,468416
48,488320
64,481184
80,435232
96,441664
112,439904
128,439040
144,758336
160,729024
176,720288
192,728032
208,575680
224,549984
240,544864
256,524736
272,1009184
288,934784
304,964544
320,1011040
336,849888
352,846400
368,803264
384,783520
400,1134688
416,1188992
432,1181472
448,1156832
464,1031936
480,1017376
496,965568
512,927584
528,1384192
544,1435456
560,1413248
576,1412896
592,1328320
608,1345408
624,1335904
640,1331360
656,1544960
672,1527456
688,1521056
704,1576160
720,1434624
736,1448032
752,1423296
768,1457920
784,1839264
800,1841696
816,1853664
832,1822048
848,1710304
864,1694240
880,1660608
896,1661440
912,2117600
928,2081632
944,2154400
960,2139904
976,1809664
992,1810912
1008,1776128
1024,1796768
1040,2174144
1056,2207744
1072,2174560
1088,2160320
1104,2107776
1120,2051680
1136,2046240
1152,2049984
1168,2370208
1184,2391264
1200,2287424
1216,2379680
1232,2236672
1248,2191552
1264,2200768
1280,2199296
1296,2437153
1312,2546848
1328,2402272
1344,2546304
1360,2410176
1376,2416928
1392,2451712
1408,2447936
1424,2718688
1440,2672032
1456,2758592
1472,2731392
1488,2652928
1504,2583680
1520,2599648
1536,2588032
1552,2869024
1568,2926176
1584,2857760
1600,2916576
1616,2826752
1632,2916480
1648,2922720
1664,2926368
1680,3139680
1696,3099360
1712,3079392
1728,3098752
1744,3059904
1760,3005280
1776,3002368
1792,2999008
1808,3346048
1824,3379328
1840,3330656
1856,3331392
1872,3399264
1888,3422624
1904,3426016
1920,3364128
1936,3527424
1952,3497280
1968,3500512
1984,3499392
2000,3632800
2016,3641024
2032,3574272
2048,3586880
2064,3778017
2080,3779968
2096,3803200
2112,3810528
2128,3918432
2144,3912608
2160,3924960
2176,3961088
2192,4198880
2208,4160320
2224,4130976
2240,4120000
2256,4007616
2272,4022848
2288,3977440
2304,3995584
2320,4652928
2336,4571392
2352,4585984
2368,4594688
2384,4531520
2400,4454656
2416,4676544
2432,4684704
2448,4879584
2464,4925633
2480,4912032
2496,4817408
2512,4714624
2528,4647040
2544,4614816
2560,4582528
2576,5000736
2592,5089152
2608,5065440
2624,5052224
2640,5250528
2656,5054592
2672,5094176
2688,4995168
2704,5278528
2720,5192704
2736,5385024
2752,5370784
2768,5377504
2784,5269152
2800,5021280
2816,5044096
2832,5617024
2848,5704672
2864,5719936
2880,5565696
2896,5519040
2912,5534496
2928,5664640
2944,5658176
2960,5755232
2976,5891104
2992,5842016
3008,5802272
3024,5783616
3040,5619776
3056,6053600
3072,6092800
3088,6055744
3104,6314784
3120,6330400
3136,6068928
3152,6032384
3168,6132736
3184,5968000
3200,5940224
3216,6249536
3232,6339584
3248,6251680
3264,6203008
3280,6146784
3296,6176705
3312,6104608
3328,6515808
3344,6657952
3360,6496416
3376,6725984
3392,6715584
3408,6517568
3424,6453504
3440,6455712
3456,6455968
3472,6704608
3488,7155264
3504,7124736
3520,6687072
3536,7098144
3552,6901952
3568,6822688
3584,6533472
3600,7520960
3616,7541440
3632,7028448
3648,6979040
3664,7355520
3680,7063360
3696,6823648
3712,7031424
3728,7271392
3744,7314240
3760,7188544
3776,7547520
3792,7540544
3808,7274336
3824,7081600
3840,7197056
3856,7961952
3872,7717888
3888,7487744
3904,7455744
3920,8026784
3936,7992480
3952,7603072
3968,7331040
3984,7760352
4000,8107424
4016,7883168
4032,7903456
4048,7526112
4064,7722560
4080,8223456
4096,8051776
4112,8553600
4128,8345632
4144,8359424
4160,8602560
4176,8832576
4192,8721248
4208,8378688
4224,8299648
4240,8185056
4256,8173504
4272,8595424
4288,8670464
4304,8587456
4320,8618336
4336,8000544
4352,7880896
4368,8322880
4384,8727520
4400,8907552
4416,8911360
4432,8676128
4448,8323904
4464,8115296
4480,8092032
4496,8843840
4512,8946304
4528,9422240
4544,9474912
4560,9281120
4576,8888992
4592,8864896
4608,8381664
4624,8797088
4640,8968352
4656,9058592
4672,9463392
4688,9373920
4704,9582272
4720,9642976
4736,9595968
4752,9734912
4768,9716096
4784,9384288
4800,9212128
4816,8887872
4832,8793408
4848,8679936
4864,8767936
4880,9255712
4896,9754144
4912,9741920
4928,9904992
4944,9908512
4960,9902624
4976,9919936
4992,9930080
5008,10471744
5024,10411136
5040,10560992
5056,10512448
5072,10231744
5088,10173120
5104,10027680
5120,10070976
5136,10289568
5152,10271104
5168,10258912
5184,10223744
5200,10027424
5216,10108768
5232,9999680
5248,10044512
5264,10267552
5280,10281568
5296,10187808
5312,10076800
5328,9895808
5344,9913312
5360,9916672
5376,10081088
5392,10286720
5408,10215680
5424,10184000
