tokens,latency_ns
16,29920
32,28192
48,28512
64,28128
80,28448
96,28288
112,28480
128,28576
144,31904
160,31296
176,30912
192,30080
208,30496
224,30016
240,30624
256,30112
272,35456
288,34144
304,34784
320,34656
336,32160
352,31680
368,32224
384,32032
400,40256
416,39520
432,40000
448,40960
464,39360
480,38080
496,35456
512,34752
528,54688
544,55968
560,54752
576,55008
592,55200
608,55264
624,55360
640,55616
656,58240
672,56992
688,58688
704,59552
720,57664
736,56992
752,56384
768,56672
784,56256
800,60960
816,59424
832,56768
848,57696
864,59264
880,58592
896,57280
912,68896
928,70880
944,71520
960,70656
976,65152
992,65856
1008,60032
1024,59712
1040,83744
1056,83488
1072,88448
1088,85792
1104,83840
1120,85088
1136,80032
1152,80640
1168,95424
1184,84352
1200,89504
1216,89792
1232,86016
1248,87232
1264,82592
1280,81664
1296,90656
1312,78816
1328,78528
1344,78944
1360,79072
1376,80768
1392,80224
1408,81120
1424,102464
1440,86016
1456,91424
1472,80960
1488,82656
1504,80672
1520,81952
1536,84192
1552,108800
1568,108224
1584,105632
1600,101440
1616,101472
1632,102176
1648,101888
1664,101792
1680,102848
1696,105888
1712,108448
1728,103360
1744,103616
1760,103744
1776,104576
1792,104032
1808,104096
1824,105568
1840,104608
1856,104736
1872,105216
1888,106624
1904,105984
1920,106368
1936,106496
1952,105824
1968,106496
1984,107072
2000,106976
2016,107648
2032,107552
2048,107488
2064,124928
2080,124224
2096,125088
2112,125856
2128,126560
2144,127296
2160,126848
2176,128544
2192,137792
2208,128704
2224,128928
2240,129408
2256,130080
2272,129760
2288,129184
2304,130336
2320,130176
2336,130592
2352,131712
2368,132000
2384,131008
2400,132224
2416,132000
2432,132032
2448,133952
2464,132128
2480,131840
2496,132288
2512,131840
2528,132736
2544,131712
2560,133536
2576,149856
2592,150656
2608,151840
2624,151520
2640,151584
2656,152512
2672,152800
2688,152480
2704,152416
2720,152064
2736,152672
2752,153920
2768,153024
2784,153696
2800,154304
2816,153376
2832,154112
2848,157536
2864,155680
2880,154624
2896,155904
2912,156736
2928,156832
2944,156800
2960,157696
2976,161632
2992,156640
3008,157696
3024,157760
3040,158752
3056,159616
3072,158208
3088,174400
3104,182368
3120,182144
3136,175968
3152,174944
3168,176032
3184,175904
3200,175264
3216,177312
3232,179072
3248,178880
3264,178496
3280,179904
3296,178976
3312,179360
3328,180000
3344,180448
3360,188544
3376,181120
3392,182464
3408,181184
3424,181888
3440,181376
3456,182400
3472,187744
3488,190848
3504,184576
3520,182656
3536,183840
3552,183360
3568,183072
3584,182656
3600,211808
3616,198880
3632,199328
3648,199904
3664,200448
3680,200448
3696,200288
3712,200288
3728,204288
3744,203520
3760,203072
3776,203200
3792,203552
3808,203584
3824,203072
3840,204064
3856,206400
3872,204928
3888,206912
3904,205792
3920,207168
3936,205888
3952,205664
3968,207328
3984,212384
4000,209696
4016,212800
4032,212064
4048,211424
4064,210144
4080,211232
4096,209440
4112,222944
4128,232960
4144,220032
4160,220352
4176,218944
4192,211776
4208,215008
4224,211392
4240,233536
4256,228448
4272,240800
4288,230816
4304,234240
4320,228480
4336,227168
4352,227648
4368,236608
4384,235552
4400,243296
4416,230880
4432,236448
4448,232064
4464,231680
4480,231552
4496,236704
4512,239584
4528,236768
4544,233152
4560,233600
4576,234208
4592,233248
4608,233344
4624,258560
4640,234080
4656,240032
4672,241696
4688,243168
4704,237600
4720,238016
4736,237216
4752,255104
4768,251136
4784,253952
4800,253856
4816,250496
4832,251872
4848,252160
4864,252256
4880,282272
4896,255360
4912,265024
4928,254048
4944,256928
4960,256928
4976,256672
4992,255904
5008,277664
5024,257184
5040,257216
5056,258848
5072,258208
5088,259040
5104,258688
5120,259200
5136,271200
5152,274624
5168,278720
5184,276928
5200,274016
5216,269728
5232,263808
5248,263745
5264,274400
5280,274336
5296,274112
5312,275200
5328,274720
5344,275744
5360,275776
5376,275904
5392,279872
5408,284384
5424,279680
5440,280128
5456,280320
5472,280896
5488,280608
5504,281472
5520,282400
5536,283584
5552,283424
5568,286016
5584,282784
5600,284096
5616,284608
5632,282720
5648,305984
5664,284992
5680,293280
5696,288032
5712,284128
5728,284064
5744,285344
5760,287136
5776,303424
5792,300032
5808,301088
5824,301056
5840,300064
5856,300256
5872,300768
5888,300640
5904,308832
5920,303584
5936,304704
5952,305472
5968,304544
5984,305824
6000,305152
6016,306720
6032,306752
6048,307648
6064,316704
6080,309760
6096,320032
6112,308960
6128,306272
6144,307904
6160,328640
6176,342624
6192,330496
6208,324992
6224,323424
6240,322464
6256,321248
6272,317344
6288,329792
6304,336896
6320,336896
6336,334720
6352,329280
6368,327872
6384,327552
6400,328000
6416,327936
6432,328928
6448,329440
6464,328704
6480,329664
6496,329248
6512,328704
6528,330816
6544,332544
6560,333824
6576,333888
6592,330112
6608,332800
6624,332320
6640,333440
6656,333472
6672,335840
6688,334720
6704,335968
6720,333696
6736,335104
6752,334272
6768,333408
6784,334720
6800,351040
6816,348288
6832,347904
6848,347872
6864,347328
6880,351648
6896,348032
6912,348736
6928,351136
6944,351680
6960,353600
6976,351296
6992,353056
7008,353600
7024,354944
7040,353824
7056,358016
7072,361664
7088,355616
7104,357184
7120,355520
7136,356672
7152,356384
7168,356960
7184,368864
7200,358528
7216,364352
7232,362720
7248,358880
7264,357824
7280,357920
7296,357312
7312,393248
7328,383872
7344,382912
7360,383264
7376,385696
7392,375456
7408,373216
7424,374144
7440,384896
7456,378304
7472,376672
7488,378016
7504,377152
7520,377856
7536,379424
7552,379040
7568,380448
7584,380800
7600,381824
7616,382496
7632,382720
7648,382272
7664,381056
7680,381248
7696,382944
7712,382912
7728,383840
7744,383392
7760,385440
7776,385088
7792,385984
7808,384864
7824,397920
7840,398912
7856,397472
7872,399264
7888,397312
7904,401760
7920,399904
7936,400480
7952,404224
7968,404320
7984,406336
8000,407072
8016,407552
8032,406432
8048,404384
8064,403040
8080,409600
8096,410176
8112,409792
8128,410912
8144,412800
8160,412256
8176,414336
8192,413728
