tokens,latency_ns
16,82240
32,82816
48,83392
64,83840
80,81376
96,79456
112,80640
128,80960
144,117344
160,107776
176,108032
192,110400
208,98176
224,94464
240,88416
256,88288
272,165056
288,171904
304,170816
320,168256
336,163168
352,161376
368,155264
384,151584
400,178400
416,191680
432,187232
448,180672
464,170976
480,164512
496,161056
512,156288
528,226304
544,230944
560,226080
576,236640
592,221920
608,219168
624,220288
640,219552
656,258432
672,246112
688,251584
704,242528
720,232480
736,232896
752,235040
768,229600
784,267328
800,273376
816,271616
832,268128
848,264512
864,258272
880,255008
896,254240
912,310784
928,337696
944,328480
960,323072
976,304864
992,299840
1008,293984
1024,294688
1040,338688
1056,328576
1072,322784
1088,346752
1104,316064
1120,310368
1136,312640
1152,305952
1168,357024
1184,353376
1200,354368
1216,365920
1232,348448
1248,349088
1264,347584
1280,349216
1296,361344
1312,359520
1328,357952
1344,361376
1360,360928
1376,361792
1392,363232
1408,363872
1424,412000
1440,416448
1456,415488
1472,413120
1488,413056
1504,409408
1520,408448
1536,406272
1552,425984
1568,426752
1584,426144
1600,429376
1616,422560
1632,423072
1648,423584
1664,429216
1680,434592
1696,428448
1712,430880
1728,431904
1744,430912
1760,430560
1776,429472
1792,433824
1808,481952
1824,481536
1840,483520
1856,481664
1872,485440
1888,483296
1904,485216
1920,485792
1936,490848
1952,488416
1968,488736
1984,491168
2000,489152
2016,489504
2032,488832
2048,489248
2064,537984
2080,538720
2096,535584
2112,536576
2128,538368
2144,538336
2160,542080
2176,540448
2192,571776
2208,597856
2224,583648
2240,570944
2256,567136
2272,553568
2288,554240
2304,551072
2320,640160
2336,617664
2352,606112
2368,620832
2384,611488
2400,601344
2416,606432
2432,606848
2448,648352
2464,665984
2480,643360
2496,641152
2512,643264
2528,618528
2544,619392
2560,616512
2576,688832
2592,690720
2608,677856
2624,673024
2640,656256
2656,634400
2672,633664
2688,640864
2704,679616
2720,704000
2736,712000
2752,684256
2768,681024
2784,674912
2800,676160
2816,689504
2832,766464
2848,712608
2864,732448
2880,721920
2896,735360
2912,695968
2928,705728
2944,700544
2960,807936
2976,751456
2992,742880
3008,775552
3024,744960
3040,736832
3056,737408
3072,741888
3088,789888
3104,807008
3120,812608
3136,793824
3152,764672
3168,772640
3184,759232
3200,760928
3216,813440
3232,816192
3248,824896
3264,828384
3280,818816
3296,806784
3312,804384
3328,808224
3344,854528
3360,875456
3376,845536
3392,851808
3408,852704
3424,827680
3440,822656
3456,822464
3472,888288
3488,853888
3504,874400
3520,867552
3536,834144
3552,858720
3568,836576
3584,832384
3600,909088
3616,922432
3632,908704
3648,927424
3664,900672
3680,881184
3696,885376
3712,883616
3728,921376
3744,947904
3760,942880
3776,936896
3792,938176
3808,905120
3824,898080
3840,898496
3856,983360
3872,984096
3888,959008
3904,967296
3920,946432
3936,948544
3952,938400
3968,938592
3984,1020416
4000,973760
4016,1007840
4032,1006144
4048,966432
4064,984928
4080,956384
4096,964064
4112,1107296
4128,1121760
4144,1101376
4160,1094240
4176,1070240
4192,1054176
4208,1037152
4224,1035456
4240,1029632
4256,1047136
4272,1063136
4288,1054080
4304,1030336
4320,1037440
4336,1022912
4352,1014016
4368,1111008
4384,1091424
4400,1078720
4416,1083616
4432,1075104
4448,1058560
4464,1050752
4480,1037536
4496,1121952
4512,1098656
4528,1120448
4544,1124224
4560,1112352
4576,1087296
4592,1073152
4608,1073664
4624,1154400
4640,1145952
4656,1136992
4672,1158784
4688,1125664
4704,1134400
4720,1114752
4736,1086880
4752,1191584
4768,1206336
4784,1205568
4800,1189600
4816,1153152
4832,1154272
4848,1134432
4864,1135328
4880,1201632
4896,1173728
4912,1213632
4928,1217280
4944,1198944
4960,1181152
4976,1157696
4992,1167360
5008,1258400
5024,1252576
5040,1251264
5056,1246464
5072,1206656
5088,1211232
5104,1202272
5120,1187136
5136,1304064
5152,1328256
5168,1299616
5184,1285344
5200,1283072
5216,1259104
5232,1259488
5248,1264864
5264,1297216
5280,1318464
5296,1302016
5312,1314208
5328,1273344
5344,1247680
5360,1255904
5376,1241408
5392,1334560
5408,1297952
5424,1315904
5440,1332512
5456,1312608
5472,1300608
5488,1295168
5504,1279104
5520,1348128
5536,1357632
5552,1329408
5568,1312512
5584,1345120
5600,1303776
5616,1285600
5632,1334912
5648,1378624
5664,1389024
5680,1384352
5696,1372608
5712,1343616
5728,1376768
5744,1347200
5760,1330240
5776,1421120
5792,1415552
5808,1395840
5824,1407264
5840,1384320
5856,1389696
5872,1374080
5888,1370048
5904,1461760
5920,1446464
5936,1441696
5952,1468096
5968,1435872
5984,1400384
6000,1404512
6016,1384320
6032,1471840
6048,1488544
6064,1480096
6080,1483008
6096,1455392
6112,1466784
6128,1448896
6144,1425344
6160,1569280
6176,1530944
6192,1549856
6208,1517152
6224,1517376
6240,1497280
6256,1505632
6272,1493696
6288,1515872
6304,1531296
6320,1529920
6336,1509376
6352,1490048
6368,1498624
6384,1473024
6400,1482208
6416,1556192
6432,1569984
6448,1542784
6464,1563648
6480,1531520
6496,1499648
6512,1503680
6528,1488736
6544,1606464
6560,1608576
6576,1600864
6592,1609376
6608,1591360
6624,1566016
6640,1572064
6656,1535072
6672,1633120
6688,1626624
6704,1620320
6720,1629152
6736,1616928
6752,1598528
6768,1576800
6784,1557888
6800,1673184
6816,1634912
6832,1648640
6848,1674944
6864,1644128
6880,1648192
6896,1613152
6912,1580832
6928,1687680
6944,1663680
6960,1673696
6976,1676480
6992,1648320
7008,1646112
7024,1646976
7040,1631424
7056,1723616
7072,1721984
7088,1722944
7104,1713664
7120,1708288
7136,1683648
7152,1697216
7168,1630880
7184,1765504
7200,1751552
7216,1735008
7232,1736064
7248,1717248
7264,1733088
7280,1721440
7296,1669888
7312,1767104
7328,1731744
7344,1772928
7360,1791328
7376,1765920
7392,1753920
7408,1710592
7424,1729632
7440,1809760
7456,1793952
7472,1796928
7488,1764480
7504,1793568
7520,1769344
7536,1768160
7552,1756512
7568,1842560
7584,1790464
7600,1829280
7616,1781088
7632,1811584
7648,1802272
7664,1745024
7680,1780256
7696,1873056
7712,1876512
7728,1872928
7744,1877376
7760,1864032
7776,1846912
7792,1839936
7808,1830592
7824,1890080
7840,1881248
7856,1836864
7872,1911296
7888,1901408
7904,1894496
7920,1828640
7936,1839840
7952,1931776
7968,1942528
7984,1924448
8000,1930688
8016,1919776
8032,1922976
8048,1888320
8064,1863488
8080,1945440
8096,1954048
8112,1952384
8128,1957312
8144,1943168
8160,1919232
8176,1925216
8192,1864320
