tokens,latency_ns
16,163104
32,161984
48,164448
64,162496
80,157408
96,158592
112,157472
128,158624
144,233984
160,217824
176,217184
192,210784
208,194464
224,195680
240,187072
256,190688
272,258496
288,256928
304,247200
320,257248
336,227904
352,224288
368,225760
384,225568
400,323200
416,306432
432,312352
448,305344
464,279648
480,274976
496,266560
512,264352
528,399520
544,403360
560,397952
576,400512
592,397920
608,399424
624,398496
640,397216
656,434528
672,446176
688,441312
704,441920
720,424480
736,431200
752,426688
768,429696
784,475520
800,476544
816,479712
832,480800
848,467296
864,454720
880,448896
896,446144
912,530624
928,556448
944,526880
960,537472
976,502848
992,493888
1008,495200
1024,488704
1040,614688
1056,618464
1072,633792
1088,620160
1104,613952
1120,607872
1136,606432
1152,602848
1168,670720
1184,669024
1200,671136
1216,667008
1232,637504
1248,633888
1264,632736
1280,623488
1296,683072
1312,643136
1328,684608
1344,649376
1360,647360
1376,648768
1392,646912
1408,649472
1424,755424
1440,749344
1456,737600
1472,743104
1488,727424
1504,712960
1520,706880
1536,696864
1552,816352
1568,821984
1584,823520
1600,818784
1616,795424
1632,794432
1648,793312
1664,799776
1680,832928
1696,820992
1712,817248
1728,818944
1744,818624
1760,824768
1776,826272
1792,822752
1808,883360
1824,908736
1840,861952
1856,864544
1872,879072
1888,866720
1904,866528
1920,867008
1936,896192
1952,896000
1968,900576
1984,899296
2000,914848
2016,903488
2032,901088
2048,908096
2064,994080
2080,990016
2096,992224
2112,992064
2128,997280
2144,997024
2160,1000864
2176,999520
2192,1057344
2208,1081664
2224,1058464
2240,1060096
2256,1048096
2272,1048704
2288,1041888
2304,1041888
2320,1201408
2336,1155200
2352,1174688
2368,1169728
2384,1155456
2400,1109824
2416,1107616
2432,1116896
2448,1221376
2464,1215776
2480,1224448
2496,1207136
2512,1176000
2528,1185568
2544,1142848
2560,1148128
2576,1282720
2592,1313792
2608,1296352
2624,1295232
2640,1280288
2656,1250464
2672,1252928
2688,1247008
2704,1321248
2720,1353024
2736,1350176
2752,1369056
2768,1306048
2784,1310272
2800,1263296
2816,1299808
2832,1430912
2848,1433600
2864,1416256
2880,1412736
2896,1372480
2912,1364800
2928,1323648
2944,1343456
2960,1465632
2976,1468224
2992,1452928
3008,1437728
3024,1413088
3040,1381985
3056,1384352
3072,1380128
3088,1542944
3104,1564864
3120,1560992
3136,1553312
3152,1514048
3168,1493376
3184,1489824
3200,1470848
3216,1571744
3232,1592480
3248,1562592
3264,1568160
3280,1544768
3296,1539168
3312,1521120
3328,1525728
3344,1641536
3360,1635744
3376,1620672
3392,1610144
3408,1598912
3424,1592480
3440,1557440
3456,1575072
3472,1697920
3488,1692576
3504,1692768
3520,1706848
3536,1670496
3552,1658848
3568,1577152
3584,1562560
3600,1779488
3616,1756320
3632,1744352
3648,1747872
3664,1721120
3680,1718144
3696,1709536
3712,1695808
3728,1893280
3744,1795968
3760,1811424
3776,1812480
3792,1790912
3808,1782464
3824,1763584
3840,1757664
3856,1927968
3872,1852544
3888,1851776
3904,1872928
3920,1828576
3936,1815104
3952,1792224
3968,1768320
3984,1949504
4000,1932640
4016,1980160
4032,1965760
4048,1926400
4064,1918080
4080,1891264
4096,1875264
4112,2048096
4128,2081697
4144,2055488
4160,2055424
4176,2002752
4192,1989856
4208,1971808
4224,1967488
4240,2091424
4256,2107584
4272,2065600
4288,2057824
4304,2051040
4320,2029344
4336,1953760
4352,1995488
4368,2141409
4384,2145120
4400,2128192
4416,2142816
4432,2110560
4448,2048128
4464,1981056
4480,2008544
4496,2155424
4512,2191392
4528,2158624
4544,2173152
4560,2113056
4576,2090880
4592,2095296
4608,2042752
4624,2268928
4640,2255808
4656,2250848
4672,2211264
4688,2193984
4704,2152928
4720,2138176
4736,2132672
4752,2324128
4768,2299648
4784,2328640
4800,2295904
4816,2243264
4832,2225952
4848,2244768
4864,2185952
4880,2433696
4896,2322976
4912,2351936
4928,2337120
4944,2321856
4960,2310624
4976,2251040
4992,2270560
5008,2441664
5024,2397312
5040,2356513
5056,2417216
5072,2365088
5088,2348992
5104,2315328
5120,2301920
5136,2505440
5152,2491872
5168,2557600
5184,2501856
5200,2456128
5216,2444768
5232,2407968
5248,2407968
5264,2517856
5280,2506816
5296,2506144
5312,2503104
5328,2480896
5344,2482208
5360,2420512
5376,2425728
5392,2566656
5408,2565696
5424,2561248
5440,2517792
5456,2514304
5472,2507872
5488,2502560
5504,2480352
5520,2610848
5536,2641088
5552,2648608
5568,2581728
5584,2550368
5600,2528480
5616,2521664
5632,2531968
5648,2695840
5664,2681760
5680,2663232
5696,2657984
5712,2629952
5728,2653088
5744,2569664
5760,2585728
5776,2724992
5792,2733504
5808,2751136
5824,2710880
5840,2699871
5856,2689440
5872,2683584
5888,2687072
5904,2824480
5920,2762272
5936,2828032
5952,2808288
5968,2739168
5984,2705856
6000,2714432
6016,2702368
6032,2917984
6048,2848928
6064,2889696
6080,2866560
6096,2833120
6112,2820352
6128,2791616
6144,2772544
6160,2945152
6176,3000768
6192,2966208
6208,2957791
6224,2908448
6240,2904544
6256,2887552
6272,2875552
6288,2994560
6304,3024800
6320,3032576
6336,3092928
6352,2963456
6368,2954400
6384,2932192
6400,2960928
6416,2970752
6432,3029792
6448,3038208
6464,3003296
6480,3000416
6496,2970816
6512,2918944
6528,2906784
6544,3097408
6560,3104672
6576,3081472
6592,3067552
6608,3048000
6624,3053600
6640,2987904
6656,3042048
6672,3166112
6688,3135232
6704,3148480
6720,3162688
6736,3127839
6752,3114272
6768,3105696
6784,3046400
6800,3172256
6816,3204000
6832,3200192
6848,3180288
6864,3176992
6880,3181568
6896,3097280
6912,3116576
6928,3295168
6944,3234336
6960,3212832
6976,3268256
6992,3255232
7008,3148704
7024,3155424
7040,3175680
7056,3378624
7072,3304000
7088,3310304
7104,3342432
7120,3314880
7136,3272224
7152,3222304
7168,3253472
7184,3385440
7200,3304736
7216,3396320
