tokens,latency_ns
16,82560
32,79200
48,78048
64,78848
80,78112
96,78848
112,78528
128,78368
144,77536
160,79264
176,78592
192,78144
208,77376
224,77952
240,78528
256,77696
272,90304
288,96896
304,98496
320,93920
336,82688
352,86272
368,85344
384,83936
400,81248
416,80640
432,80864
448,80320
464,81152
480,80832
496,81248
512,80640
528,109248
544,101504
560,101760
576,106848
592,99424
608,95968
624,96544
640,97024
656,89856
672,91456
688,90656
704,91520
720,91456
736,91200
752,91552
768,91424
784,148320
800,172352
816,167264
832,168960
848,156224
864,159712
880,161024
896,161376
912,156128
928,156320
944,156192
960,157568
976,156672
992,156512
1008,157920
1024,156992
1040,170688
1056,165088
1072,166848
1088,172512
1104,162048
1120,160512
1136,162880
1152,160448
1168,161600
1184,161440
1200,162080
1216,161664
1232,162304
1248,162720
1264,163456
1280,162560
1296,177696
1312,180960
1328,177344
1344,179520
1360,176544
1376,177472
1392,173472
1408,172160
1424,167552
1440,169568
1456,171424
1472,171840
1488,172096
1504,172672
1520,172832
1536,172544
1552,249632
1568,219968
1584,236288
1600,253760
1616,243424
1632,226528
1648,228192
1664,245440
1680,232896
1696,229696
1712,230080
1728,229856
1744,230368
1760,229792
1776,231328
1792,231616
1808,232352
1824,231808
1840,233152
1856,238144
1872,232992
1888,233760
1904,233824
1920,234368
1936,234816
1952,235328
1968,235872
1984,236352
2000,237824
2016,238304
2032,238240
2048,238816
2064,273536
2080,263328
2096,259456
2112,272896
2128,261504
2144,261888
2160,255424
2176,268960
2192,246752
2208,258176
2224,251552
2240,246752
2256,251520
2272,249952
2288,250688
2304,250464
2320,299072
2336,289152
2352,290144
2368,300672
2384,296608
2400,299232
2416,298656
2432,298048
2448,300416
2464,300480
2480,302304
2496,303936
2512,306144
2528,304192
2544,302976
2560,303776
2576,314176
2592,316032
2608,308608
2624,320192
2640,309536
2656,308576
2672,310464
2688,312576
2704,312832
2720,311968
2736,311648
2752,312128
2768,310880
2784,314272
2800,313248
2816,314304
2832,330368
2848,322016
2864,328128
2880,331968
2896,327648
2912,318208
2928,321120
2944,319264
2960,319392
2976,318752
2992,320576
3008,323392
3024,323200
3040,326048
3056,325344
