tokens,latency_ns
16,247456
32,256480
48,248320
64,252384
80,231168
96,232672
112,228384
128,232288
144,401728
160,396096
176,406048
192,384800
208,344928
224,315840
240,300672
256,292960
272,505472
288,527904
304,536608
320,510816
336,463168
352,450624
368,441376
384,437600
400,585408
416,608832
432,619456
448,600960
464,534464
480,512832
496,497984
512,488160
528,723680
544,707680
560,707104
576,721952
592,702528
608,690272
624,691168
640,689952
656,846976
672,785632
688,815712
704,836928
720,766080
736,753440
752,753792
768,758272
784,956320
800,952256
816,967456
832,960288
848,884992
864,872992
880,870464
896,866368
912,1032224
928,1058368
944,1023744
960,1054080
976,951872
992,933184
1008,922272
1024,922400
1040,1124192
1056,1082560
1072,1093568
1088,1147040
1104,1059584
1120,1068480
1136,1060992
1152,1056033
1168,1175904
1184,1207104
1200,1188512
1216,1189312
1232,1134784
1248,1121696
1264,1123936
1280,1129600
1296,1234080
1312,1280640
1328,1312384
1344,1233632
1360,1226496
1376,1230464
1392,1230112
1408,1232224
1424,1372416
1440,1353568
1456,1420000
1472,1379904
1488,1330208
1504,1326528
1520,1320352
1536,1326400
1552,1536672
1568,1465280
1584,1468128
1600,1459200
1616,1458112
1632,1454368
1648,1454048
1664,1459424
1680,1537440
1696,1547456
1712,1537472
1728,1510464
1744,1517536
1760,1507456
1776,1510496
1792,1523424
1808,1646912
1824,1679424
1840,1651648
1856,1649664
1872,1657056
1888,1658144
1904,1658592
1920,1661344
1936,1722816
1952,1751776
1968,1725824
1984,1721888
2000,1724480
2016,1725056
2032,1728480
2048,1729376
2064,1837792
2080,1839520
2096,1836224
2112,1840256
2128,1843584
2144,1841376
2160,1841376
2176,1850976
2192,1999360
2208,1999744
2224,2011040
2240,2024256
2256,1993152
2272,1945408
2288,1958304
2304,1938688
2320,2313056
2336,2297024
2352,2253824
2368,2282816
2384,2230528
2400,2194144
2416,2165088
2432,2138688
2448,2440960
2464,2385184
2480,2381696
2496,2372097
2512,2335072
2528,2307968
2544,2240192
2560,2210944
2576,2488480
2592,2515744
2608,2535488
2624,2486752
2640,2447776
2656,2446784
2672,2406848
2688,2340128
2704,2544064
2720,2634560
2736,2627264
2752,2616416
2768,2560864
2784,2524608
2800,2477568
2816,2450400
2832,2721184
2848,2751776
2864,2747904
2880,2687104
2896,2674880
2912,2658656
2928,2639136
2944,2594848
2960,2885984
2976,2857984
2992,2846880
3008,2840800
3024,2761344
3040,2718208
3056,2706880
3072,2688928
3088,2949248
3104,2996864
3120,3004096
3136,2973888
3152,2918784
3168,2871808
3184,2807648
3200,2850272
3216,3079264
3232,3089344
3248,3108929
3264,3071008
3280,3012768
3296,3000384
3312,2961440
3328,2935008
3344,3209824
3360,3157376
3376,3168384
3392,3162592
3408,3108448
3424,3086496
3440,3079520
3456,3050016
3472,3328705
3488,3315808
3504,3276064
3520,3300768
3536,3220960
3552,3226912
3568,3186592
3584,3166784
3600,3391072
3616,3443136
3632,3452608
3648,3432928
3664,3324896
3680,3317728
3696,3295968
3712,3257856
3728,3542304
3744,3557312
3760,3542944
3776,3562144
3792,3498848
3808,3467552
3824,3411712
3840,3378528
3856,3628608
3872,3668320
3888,3638401
3904,3610720
3920,3585728
3936,3541728
3952,3504672
3968,3518112
3984,3798944
4000,3730720
4016,3771168
4032,3798912
4048,3717696
4064,3699168
4080,3662144
4096,3677376
4112,4097632
4128,4097056
4144,4053728
4160,4036416
4176,3977216
4192,3907840
4208,3907712
4224,3869920
4240,4053312
4256,4013248
4272,4035233
4288,4023840
4304,3950624
4320,3951488
4336,3907104
4352,3831296
4368,4164224
4384,4189664
4400,4149568
4416,4118592
4432,4043392
4448,3976864
4464,3974688
4480,3874528
4496,4212064
4512,4254720
4528,4249536
4544,4199744
4560,4145792
4576,4080448
4592,4077536
4608,4090208
4624,4390656
4640,4396640
4656,4402176
4672,4372256
4688,4291872
4704,4285600
4720,4241536
4736,4186432
4752,4556352
4768,4452544
4784,4399424
4800,4452736
4816,4352160
4832,4366880
4848,4379968
4864,4333728
4880,4607168
4896,4586176
4912,4617248
4928,4609536
4944,4558368
4960,4503744
4976,4418368
4992,4466912
5008,4713824
5024,4780928
5040,4776640
5056,4722688
5072,4753952
5088,4749344
5104,4745536
5120,4525952
5136,4850688
5152,4743712
5168,4756512
5184,4752288
5200,4822688
5216,4851488
5232,4779520
5248,4607296
5264,4969888
5280,4961120
5296,4958656
5312,4900576
5328,4936160
5344,4917632
5360,4807360
5376,5024032
5392,5204992
5408,5064928
5424,5114112
5440,5135712
5456,4954784
5472,4960096
5488,4968096
5504,4930944
5520,5063200
5536,5110112
5552,5057760
5568,5035584
5584,5056256
5600,4996736
5616,4939264
5632,4907424
5648,5262208
5664,5251776
5680,5257664
5696,5242592
5712,5175776
5728,5171424
5744,5110528
5760,5045216
5776,5399584
5792,5340544
5808,5449408
5824,5471904
5840,5346944
5856,5414496
5872,5279808
5888,5236160
5904,5484768
5920,5513600
5936,5410624
5952,5510016
5968,5592224
5984,5587008
6000,5358432
6016,5454912
6032,5577568
6048,5684320
6064,5634112
6080,5859808
6096,5707008
6112,5545952
6128,5494240
6144,5426208
6160,5782272
6176,5629600
6192,5735264
6208,5757952
6224,5649920
6240,5551520
6256,5731232
6272,5745344
6288,5903680
6304,5869888
6320,5819040
6336,5806880
6352,5730944
6368,5717856
6384,5690592
6400,5605696
6416,5883296
6432,6003424
6448,5976640
6464,5879808
6480,5822528
6496,5884896
6512,5882720
6528,5867904
6544,6053504
6560,6133696
6576,6244256
6592,6179744
6608,6007712
6624,5988512
6640,6145216
6656,5997824
6672,6301344
6688,6225920
6704,6156096
6720,6206208
6736,6070848
6752,6073152
6768,6013120
6784,6367008
6800,6554432
6816,6370016
6832,6286432
6848,6280224
6864,6459360
6880,6274848
6896,6221376
6912,6026688
6928,6326016
6944,6694272
6960,6480064
6976,6374976
6992,6341248
7008,6217664
7024,6414944
7040,6267680
7056,6494848
7072,6511808
7088,6447680
7104,6516960
7120,6591424
7136,6412544
7152,6383840
7168,6278720
7184,6683168
7200,6737984
7216,6675936
7232,6689856
7248,6558240
7264,6480832
7280,6464384
7296,6476992
7312,6865472
7328,6756448
7344,6708192
7360,6728704
7376,6637920
7392,6717632
7408,6873344
7424,6666144
7440,6873344
7456,6863136
7472,6783904
7488,6899520
7504,6937696
7520,6807808
7536,6824928
7552,6686080
7568,6933440
7584,6905088
7600,6955488
7616,7159328
7632,7299072
7648,7145728
7664,7142720
7680,6846304
7696,7020896
7712,6998848
7728,7021088
7744,7116000
7760,7261312
7776,7311936
7792,7142240
7808,6914720
7824,7230816
7840,7162080
7856,7180736
7872,7180768
7888,7137216
7904,7351040
7920,7511456
7936,7494176
7952,7470784
7968,7384000
7984,7309824
8000,7312960
8016,7253248
8032,7218432
8048,7181312
8064,7147712
8080,7505408
8096,7673344
8112,7697184
8128,7773920
8144,7631104
8160,7521184
8176,7396576
8192,7377920
