tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,13216,0.0432,0.125,16,1,8,32,1,4,180,0,69632
32,13184,0.0776,0.125,16,1,8,32,1,4,180,0,69632
48,13472,0.109,0.125,16,1,8,32,1,4,180,0,69632
64,13983,0.1362,0.125,16,1,8,32,1,4,180,0,69632
80,14336,0.1639,0.125,16,1,8,32,1,4,180,0,69632
96,14560,0.189,0.125,16,1,8,32,1,4,180,0,69632
112,14880,0.2151,0.125,16,1,8,32,1,4,180,0,69632
128,15072,0.2346,0.125,16,1,8,32,1,4,180,0,69632
144,17568,0.2327,0.125,16,1,8,32,1,4,180,0,69632
160,17823,0.2591,0.125,16,1,8,32,1,4,180,0,69632
176,17792,0.2843,0.125,16,1,8,32,1,4,180,0,69632
192,17888,0.3059,0.125,16,1,8,32,1,4,180,0,69632
208,17952,0.3272,0.125,16,1,8,32,1,4,180,0,69632
224,17856,0.3373,0.125,16,1,8,32,1,4,180,0,69632
240,17984,0.3535,0.125,16,1,8,32,1,4,180,0,69632
256,18208,0.3723,0.125,16,1,8,32,1,4,180,0,69632
272,21024,0.3482,0.125,16,1,8,32,1,4,180,0,69632
288,20768,0.3772,0.125,16,1,8,32,1,4,180,0,69632
304,20704,0.3896,0.125,16,1,8,32,1,4,180,0,69632
320,20832,0.4113,0.125,16,1,8,32,1,4,180,0,69632
336,21376,0.4217,0.125,16,1,8,32,1,4,180,0,69632
352,21056,0.4367,0.125,16,1,8,32,1,4,180,0,69632
368,20896,0.4505,0.125,16,1,8,32,1,4,180,0,69632
384,21344,0.4492,0.125,16,1,8,32,1,4,180,0,69632
400,23999,0.4397,0.125,16,1,8,32,1,4,180,0,69632
416,24448,0.4487,0.125,16,1,8,32,1,4,180,0,69632
432,25120,0.4706,0.125,16,1,8,32,1,4,180,0,69632
448,24704,0.4797,0.125,16,1,8,32,1,4,180,0,69632
464,25984,0.4973,0.125,16,1,8,32,1,4,180,0,69632
480,26624,0.5168,0.125,16,1,8,32,1,4,180,0,69632
496,26880,0.5161,0.125,16,1,8,32,1,4,180,0,69632
512,27392,0.5288,0.125,16,1,8,32,1,4,180,0,69632
528,32160,0.4997,0.125,16,1,8,32,1,4,180,0,69632
544,32384,0.5139,0.125,16,1,8,32,1,4,180,0,69632
560,32800,0.5267,0.125,16,1,8,32,1,4,180,0,69632
576,33056,0.5413,0.125,16,1,8,32,1,4,180,0,69632
592,34656,0.54,0.125,16,1,8,32,1,4,180,0,69632
608,35328,0.5519,0.125,16,1,8,32,1,4,180,0,69632
624,35584,0.5589,0.125,16,1,8,32,1,4,180,0,69632
640,36064,0.5683,0.125,16,1,8,32,1,4,180,0,69632
656,39200,0.5471,0.125,16,1,8,32,1,4,180,0,69632
672,39264,0.5657,0.125,16,1,8,32,1,4,180,0,69632
688,39616,0.5796,0.125,16,1,8,32,1,4,180,0,69632
704,40096,0.5757,0.125,16,1,8,32,1,4,180,0,69632
720,41568,0.5871,0.125,16,1,8,32,1,4,180,0,69632
736,42944,0.5928,0.125,16,1,8,32,1,4,180,0,69632
752,43103,0.6102,0.125,16,1,8,32,1,4,180,0,69632
768,43648,0.5994,0.125,16,1,8,32,1,4,180,0,69632
784,46816,0.5757,0.125,16,1,8,32,1,4,180,0,69632
800,47423,0.5892,0.125,16,1,8,32,1,4,180,0,69632
816,47136,0.6045,0.125,16,1,8,32,1,4,180,0,69632
832,48032,0.6112,0.125,16,1,8,32,1,4,180,0,69632
848,49343,0.6137,0.125,16,1,8,32,1,4,180,0,69632
864,49664,0.6177,0.125,16,1,8,32,1,4,180,0,69632
880,49472,0.6198,0.125,16,1,8,32,1,4,180,0,69632
896,50816,0.6379,0.125,16,1,8,32,1,4,180,0,69632
912,54208,0.6071,0.125,16,1,8,32,1,4,180,0,69632
