tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,5856,0.0022,0.125,1,1,4,32,1,4,182,0,69632
32,5664,0.0033,0.125,1,1,4,32,1,4,182,0,69632
48,5504,0.0042,0.125,1,1,4,32,1,4,182,0,69632
64,5792,0.0051,0.125,1,1,4,32,1,4,182,0,69632
80,5536,0.0055,0.125,1,1,4,32,1,4,182,0,69632
96,5792,0.0068,0.125,1,1,4,32,1,4,182,0,69632
112,5504,0.0075,0.125,1,1,4,32,1,4,182,0,69632
128,5696,0.0085,0.125,1,1,4,32,1,4,182,0,69632
144,5536,0.0094,0.125,2,1,4,32,1,4,182,0,69632
160,5632,0.0101,0.125,2,1,4,32,1,4,182,0,69632
176,5856,0.0126,0.125,2,1,4,32,1,4,182,0,69632
192,5984,0.0124,0.125,2,1,4,32,1,4,182,0,69632
208,5696,0.0122,0.125,2,1,4,32,1,4,182,0,69632
224,5696,0.0136,0.125,2,1,4,32,1,4,182,0,69632
240,5984,0.0147,0.125,2,1,4,32,1,4,182,0,69632
256,6080,0.0157,0.125,2,1,4,32,1,4,182,0,69632
272,6112,0.0172,0.125,3,1,4,32,1,4,182,0,69632
288,6016,0.0178,0.125,3,1,4,32,1,4,182,0,69632
304,5984,0.0185,0.125,3,1,4,32,1,4,182,0,69632
320,6048,0.0193,0.125,3,1,4,32,1,4,182,0,69632
336,5984,0.0196,0.125,3,1,4,32,1,4,182,0,69632
352,6048,0.021,0.125,3,1,4,32,1,4,182,0,69632
368,6048,0.0218,0.125,3,1,4,32,1,4,182,0,69632
384,6144,0.0227,0.125,3,1,4,32,1,4,182,0,69632
400,5984,0.0231,0.125,4,1,4,32,1,4,182,0,69632
416,6016,0.025,0.125,4,1,4,32,1,4,182,0,69632
432,5984,0.0258,0.125,4,1,4,32,1,4,182,0,69632
448,6016,0.0268,0.125,4,1,4,32,1,4,182,0,69632
464,6048,0.0276,0.125,4,1,4,32,1,4,182,0,69632
480,6016,0.0291,0.125,4,1,4,32,1,4,182,0,69632
496,6080,0.0283,0.125,4,1,4,32,1,4,182,0,69632
512,6176,0.0303,0.125,4,1,4,32,1,4,182,0,69632
528,6272,0.0308,0.125,5,1,4,32,1,4,182,0,69632
544,6272,0.0307,0.125,5,1,4,32,1,4,182,0,69632
560,6016,0.032,0.125,5,1,4,32,1,4,182,0,69632
576,6112,0.0313,0.125,5,1,4,32,1,4,182,0,69632
592,6176,0.0333,0.125,5,1,4,32,1,4,182,0,69632
608,6144,0.0357,0.125,5,1,4,32,1,4,182,0,69632
624,6272,0.0355,0.125,5,1,4,32,1,4,182,0,69632
640,6176,0.0369,0.125,5,1,4,32,1,4,182,0,69632
656,6272,0.0374,0.125,6,1,4,32,1,4,182,0,69632
672,6208,0.038,0.125,6,1,4,32,1,4,182,0,69632
688,6112,0.0385,0.125,6,1,4,32,1,4,182,0,69632
704,6240,0.0408,0.125,6,1,4,32,1,4,182,0,69632
720,6208,0.0413,0.125,6,1,4,32,1,4,182,0,69632
736,6208,0.0409,0.125,6,1,4,32,1,4,182,0,69632
752,6208,0.043,0.125,6,1,4,32,1,4,182,0,69632
768,6240,0.0431,0.125,6,1,4,32,1,4,182,0,69632
784,6336,0.0432,0.125,7,1,4,32,1,4,182,0,69632
800,6176,0.0446,0.125,7,1,4,32,1,4,182,0,69632
816,6272,0.0443,0.125,7,1,4,32,1,4,182,0,69632
832,6400,0.0469,0.125,7,1,4,32,1,4,182,0,69632
848,6368,0.0469,0.125,7,1,4,32,1,4,182,0,69632
864,6240,0.0483,0.125,7,1,4,32,1,4,182,0,69632
880,6272,0.0489,0.125,7,1,4,32,1,4,182,0,69632
896,6400,0.049,0.125,7,1,4,32,1,4,182,0,69632
912,6368,0.0514,0.125,8,1,4,32,1,4,182,0,69632
928,6336,0.0512,0.125,8,1,4,32,1,4,182,0,69632
944,6336,0.0509,0.125,8,1,4,32,1,4,182,0,69632
960,6368,0.0537,0.125,8,1,4,32,1,4,182,0,69632
976,6208,0.0548,0.125,8,1,4,32,1,4,182,0,69632
992,6336,0.0559,0.125,8,1,4,32,1,4,182,0,69632
1008,6304,0.0547,0.125,8,1,4,32,1,4,182,0,69632
1024,6304,0.0566,0.125,8,1,4,32,1,4,182,0,69632
1040,6368,0.0574,0.125,9,1,4,32,1,4,182,0,69632
1056,6240,0.0575,0.125,9,1,4,32,1,4,182,0,69632
1072,6464,0.0596,0.125,9,1,4,32,1,4,182,0,69632
1088,6592,0.0592,0.125,9,1,4,32,1,4,182,0,69632
1104,6432,0.0593,0.125,9,1,4,32,1,4,182,0,69632
1120,6272,0.0595,0.125,9,1,4,32,1,4,182,0,69632
1136,6400,0.0604,0.125,9,1,4,32,1,4,182,0,69632
1152,6432,0.0634,0.125,9,1,4,32,1,4,182,0,69632
1168,6336,0.063,0.125,10,1,4,32,1,4,182,0,69632
1184,6176,0.0646,0.125,10,1,4,32,1,4,182,0,69632
