tokens,latency_ns
16,1056669
32,1056957
48,1062204
64,1065372
80,1068028
96,1070460
112,1080893
128,1085629
144,1926938
160,1927098
176,1930746
192,1929658
208,1932314
224,1934266
240,1941594
256,1952025
272,2414617
288,2414393
304,2419769
320,2423417
336,2426424
352,2431737
368,2437336
384,2445432
400,3323638
416,3323222
432,3329429
448,3333525
464,3335670
480,3347637
496,3352021
512,3356533
528,3830612
544,3830004
560,3837844
576,3839220
592,3844500
608,3853332
624,3225718
640,3250294
656,3870420
672,3867924
688,3881492
704,3895156
720,3917587
736,3950963
752,3970836
768,4001556
784,4692977
800,4703793
816,4699409
832,4715089
848,4731826
864,4741778
880,4757969
896,4813617
912,5130256
928,5138960
944,5141296
960,5169872
976,5185904
992,5237775
1008,5239952
1024,5237136
1040,5958573
1056,5895341
1072,5927117
1088,5959470
1104,5914829
1120,6039245
1136,6036301
1152,5983342
1168,6447212
1184,6448012
1200,6378892
1216,6465291
1232,6409803
1248,6398252
1264,6433132
1280,6515243
1296,7168810
1312,7102602
1328,7080938
1344,7128169
1360,7203625
1376,7156874
1392,7148618
1408,7227529
1424,7854983
1440,8027143
1456,7885255
1472,7854280
1488,7848455
1504,7869448
1520,8058599
1536,8142886
1552,8556710
1568,8553412
1584,8557863
1600,8518600
1616,8399688
1632,8404521
1648,8504456
1664,8679015
1680,9576325
1696,9466534
1712,9367334
1728,9373989
1744,9269222
1760,9193094
1776,9160774
1792,9260997
1808,9517189
1824,9553381
1840,9924228
1856,10056804
1872,10155811
1888,10169347
1904,10179843
1920,10211011
1936,10796642
1952,10682562
1968,10540738
1984,10411042
2000,10317283
2016,10475394
2032,10472547
2048,10534946
2064,11139904
2080,11485599
2096,11753695
2112,11734686
2128,11522303
2144,11292384
2160,11186016
2176,11192480
2192,11556959
2208,12294877
2224,12237565
2240,11967422
2256,11605151
2272,11737887
2288,12613373
2304,12269085
2320,12445596
2336,12350525
2352,13066459
2368,13172603
2384,12715068
2400,12417853
2416,13239418
2432,13135547
2448,13078363
2464,13010587
2480,13948537
2496,13258298
2512,12990779
2528,14108984
2544,13431994
2560,13120090
2576,14810806
2592,14155224
2608,13717945
2624,14853590
2640,14104056
2656,13786393
2672,14515447
2688,13995353
2704,15585652
2720,14589335
2736,15303028
2752,14562742
2768,15615284
2784,14925078
2800,15924275
2816,15124053
2832,15445876
2848,15794035
2864,15501812
2880,15800147
2896,15337849
2912,15679031
2928,15501720
2944,15756343
2960,16350070
2976,16245079
2992,16887861
3008,15962200
3024,17136309
3040,15972087
3056,16577205
3072,16200374
3088,17058965
3104,16954645
3120,16339158
3136,17325652
3152,16783317
3168,16478006
3184,17204564
3200,17095445
3216,17154389
3232,17670963
3248,17977938
3264,17640275
3280,17292500
3296,17338131
3312,17980562
3328,18449169
3344,17710963
3360,17822866
3376,18629905
3392,18250034
3408,17662643
3424,18076626
3440,19061999
3456,18317393
3472,18437745
3488,18819472
3504,19226351
3520,19279503
3536,18876720
3552,18671985
3568,18960175
3584,18762768
3600,19661134
3616,19566478
3632,19633070
3648,19871629
3664,20234540
3680,20578315
3696,19668398
3712,19430606
3728,20124205
3744,20030797
3760,19874253
3776,20269228
3792,20352108
3808,21440748
3824,21251308
3840,21027213
3856,21704427
3872,21592363
3888,21908363
3904,21157229
3920,20902797
3936,20888077
3952,21279820
3968,21884107
3984,21727691
4000,21398060
4016,21491372
4032,21608940
4048,21502475
4064,21242220
4080,21192909
4096,21464076
4112,22548041
4128,22339561
4144,22237418
4160,23170568
4176,23067656
4192,22559177
4208,22664584
4224,22950632
4240,23900742
4256,23420199
4272,24288837
4288,23426663
4304,23067560
4320,22977224
4336,22967400
4352,23602054
4368,24010630
4384,23887525
4400,24358405
4416,24174821
4432,23416039
4448,23770982
4464,24248037
4480,23770790
4496,24585124
4512,24708324
4528,24931972
4544,24783504
4560,24553264
4576,25333679
4592,24938639
4608,25710573
4624,25709774
4640,24869679
4656,25213263
4672,25090862
4688,25902989
4704,25671533
4720,24989807
4736,25361518
4752,25722317
4768,25494766
4784,26275085
4800,25666990
4816,25921870
4832,26328716
4848,26170573
