tokens,latency_ns
16,79903
32,79648
48,78528
64,79263
80,79104
96,79584
112,79840
128,80319
144,137216
160,141088
176,137376
192,137760
208,142335
224,139007
240,139360
256,139967
272,140544
288,140512
304,141055
320,141503
336,143615
352,142911
368,142879
384,143455
400,204160
416,204928
432,205952
448,209503
464,212671
480,209728
496,210111
512,211712
528,212127
544,213055
560,214399
576,213375
592,215263
608,214303
624,215711
640,216096
656,274271
672,274975
688,275871
704,275423
720,276799
736,277727
752,237407
768,238175
784,284703
800,286175
816,286175
832,287839
848,288895
864,290911
880,293823
896,296863
912,292447
928,294111
944,295455
960,296383
976,297503
992,298783
1008,300126
1024,299902
1040,345055
1056,345726
1072,349502
1088,348447
1104,351742
1120,353247
1136,355006
1152,354911
1168,353278
1184,355806
1200,357215
1216,359038
1232,359166
1248,360606
1264,361790
1280,362782
1296,407294
1312,410110
1328,411966
1344,413406
1360,414719
1376,416095
1392,416926
1408,418270
1424,462558
1440,462814
1456,464862
1472,465822
1488,466558
1504,468030
1520,469662
1536,470974
1552,470302
1568,471454
1584,472638
1600,474334
1616,475006
1632,476254
1648,477566
1664,479422
1680,524574
1696,527198
1712,528318
1728,530366
1744,531230
1760,531038
1776,534110
1792,537342
1808,534462
1824,537374
1840,538430
1856,538974
1872,540958
1888,541758
1904,543677
1920,543262
1936,587581
1952,589469
1968,590462
1984,591997
2000,593277
2016,594429
2032,595326
2048,596318
2064,639165
2080,644670
2096,641341
2112,645085
2128,648093
2144,646077
2160,650718
2176,653246
2192,651230
2208,653854
2224,654845
2240,657374
2256,656926
2272,657885
2288,660349
2304,661662
2320,706238
2336,706365
2352,708605
2368,709373
2384,710654
2400,711645
2416,714333
2432,714909
2448,717149
2464,718749
2480,719037
2496,721597
2512,722301
2528,723805
2544,727933
2560,726877
2576,770045
2592,771325
2608,773021
2624,774269
2640,776220
2656,776957
2672,778045
2688,780189
2704,819804
2720,822141
2736,824509
2752,822845
2768,826012
2784,826556
2800,827421
2816,828477
2832,834814
2848,835966
2864,837757
2880,840381
2896,840094
2912,843934
2928,844926
2944,845790
2960,888318
2976,890366
2992,890653
3008,892350
3024,893566
3040,897373
3056,896925
3072,898110
3088,896061
3104,896605
3120,897406
3136,899037
3152,900350
3168,903293
3184,904574
3200,903966
3216,946397
3232,948381
3248,950589
3264,951390
3280,951197
3296,951485
3312,953277
3328,955837
3344,960029
3360,959741
3376,960382
3392,962077
3408,963614
3424,964061
3440,965949
3456,968030
3472,1009629
3488,1011325
3504,1011581
3520,1016861
3536,1016381
3552,1016509
3568,1018333
3584,1019773
3600,1062813
3616,1065501
3632,1066013
3648,1068925
3664,1069757
3680,1070525
3696,1070941
3712,1072957
3728,1073981
3744,1074461
3760,1075612
3776,1069213
3792,1078877
3808,1080957
3824,1083261
3840,1085693
3856,1126909
3872,1129661
3888,1130237
3904,1126781
3920,1130749
3936,1132861
3952,1134461
3968,1134749
3984,1140765
4000,1131421
4016,1141565
4032,1144669
4048,1138269
4064,1141789
4080,1148317
4096,1152157
4112,1177565
4128,1191868
4144,1190236
4160,1179165
4176,1194236
4192,1193725
4208,1193756
4224,1193852
4240,1257852
4256,1239356
4272,1245084
4288,1244380
4304,1243452
4320,1234588
4336,1245948
4352,1236988
4368,1252476
4384,1253852
4400,1244732
4416,1259516
4432,1254044
4448,1259996
4464,1267452
4480,1257372
4496,1304412
4512,1293052
4528,1307996
4544,1293371
4560,1310204
4576,1320604
4592,1313148
4608,1335452
4624,1316155
4640,1340508
4656,1317788
4672,1355195
4688,1323548
4704,1316316
4720,1323931
4736,1306076
4752,1367195
4768,1354811
4784,1371388
4800,1373019
4816,1382748
4832,1375291
4848,1369852
4864,1376315
4880,1418556
4896,1407995
4912,1423611
4928,1450267
4944,1425468
4960,1423035
4976,1426908
4992,1425819
5008,1413659
5024,1415868
5040,1433660
5056,1473659
5072,1421243
5088,1437756
5104,1437148
5120,1432251
5136,1469212
5152,1486107
5168,1468667
5184,1482619
5200,1488602
5216,1529403
5232,1471547
5248,1492539
5264,1474875
5280,1535131
5296,1497083
5312,1501243
5328,1501115
5344,1507483
5360,1500699
5376,1507867
5392,1542939
5408,1544026
5424,1549051
5440,1552571
5456,1609691
5472,1554235
5488,1554522
5504,1578394
5520,1613338
5536,1599195
5552,1599707
5568,1602011
5584,1649178
5600,1666778
5616,1603547
5632,1604986
5648,1612251
5664,1653722
5680,1672763
5696,1603707
5712,1618235
5728,1617947
5744,1675962
5760,1674971
5776,1662971
5792,1663899
5808,1667387
5824,1660059
5840,1666554
5856,1729563
5872,1730330
5888,1674426
5904,1674906
5920,1677627
5936,1677594
5952,1677243
5968,1673627
5984,1658682
6000,1740026
6016,1740058
6032,1791642
6048,1752987
6064,1703514
6080,1705723
6096,1722395
6112,1737531
6128,1737691
6144,1739195
6160,1771356
6176,1785307
6192,1837627
6208,1781659
6224,1753020
6240,1772411
6256,1786107
6272,1842587
6288,1796059
6304,1798235
6320,1798139
6336,1798779
6352,1771227
6368,1821819
6384,1878970
6400,1842107
6416,1864411
6432,1851899
6448,1826971
6464,1834331
6480,1814747
6496,1837851
6512,1846619
6528,1851163
6544,1858363
6560,1858107
6576,1967707
6592,1910267
6608,1859387
6624,1856123
6640,1845883
6656,1847067
6672,1873243
6688,1879099
6704,1901275
6720,1910075
6736,1911163
6752,1912795
6768,1913243
6784,1965019
6800,1937883
6816,1922843
6832,1913211
6848,1895035
6864,1923867
6880,1927835
6896,1984059
6912,2022555
6928,1982811
6944,1970971
6960,1940795
6976,1974331
6992,1987387
7008,2049435
7024,1974171
7040,1941563
7056,2019451
7072,2020571
7088,2122138
7104,2063771
7120,2023611
7136,1989947
7152,2082939
7168,2041883
7184,2027419
7200,2022714
7216,2032187
7232,2080219
7248,2070170
7264,2041211
7280,2038331
7296,2055674
7312,2084123
7328,2067899
7344,2101467
7360,2102971
7376,2059131
7392,2188570
7408,2102587
7424,2073370
7440,2097339
7456,2136378
7472,2143579
7488,2150939
7504,2137243
7520,2146778
7536,2108635
7552,2152154
7568,2157786
7584,2140604
7600,2287866
7616,2182778
7632,2150906
7648,2199803
7664,2160475
7680,2194234
7696,2221818
7712,2189179
7728,2247610
7744,2222266
7760,2167739
7776,2205851
7792,2298106
7808,2225595
7824,2219002
7840,2244539
7856,2251547
7872,2277211
7888,2232186
7904,2203386
7920,2252443
7936,2219771
7952,2280922
7968,2250747
7984,2281818
8000,2248506
8016,2281306
8032,2248826
8048,2305050
8064,2250554
8080,2301498
8096,2278234
8112,2305306
8128,2282874
8144,2323802
8160,2282778
8176,2303130
8192,2328890
