tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,5920,0.0052,0.125,16,1,1,32,1,4,182,0,69632
32,5760,0.0094,0.125,16,1,1,32,1,4,182,0,69632
48,5824,0.0133,0.125,16,1,1,32,1,4,182,0,69632
64,5792,0.0172,0.125,16,1,1,32,1,4,182,0,69632
80,5856,0.02,0.125,16,1,1,32,1,4,182,0,69632
96,5984,0.0235,0.125,16,1,1,32,1,4,182,0,69632
112,6112,0.0269,0.125,16,1,1,32,1,4,182,0,69632
128,6016,0.0303,0.125,16,1,1,32,1,4,182,0,69632
144,6080,0.0336,0.125,32,1,1,32,1,4,182,0,69632
160,6336,0.0368,0.125,32,1,1,32,1,4,182,0,69632
176,6240,0.0398,0.125,32,1,1,32,1,4,182,0,69632
192,6368,0.044,0.125,32,1,1,32,1,4,182,0,69632
208,6304,0.0467,0.125,32,1,1,32,1,4,182,0,69632
224,6304,0.0492,0.125,32,1,1,32,1,4,182,0,69632
240,6336,0.054,0.125,32,1,1,32,1,4,182,0,69632
256,6336,0.0566,0.125,32,1,1,32,1,4,182,0,69632
272,6400,0.0592,0.125,48,1,1,32,1,4,182,0,69632
288,6368,0.0615,0.125,48,1,1,32,1,4,182,0,69632
304,6176,0.0646,0.125,48,1,1,32,1,4,182,0,69632
320,6208,0.0711,0.125,48,1,1,32,1,4,182,0,69632
336,6400,0.07,0.125,48,1,1,32,1,4,182,0,69632
352,6496,0.0754,0.125,48,1,1,32,1,4,182,0,69632
368,6336,0.0766,0.125,48,1,1,32,1,4,182,0,69632
384,6400,0.0818,0.125,48,1,1,32,1,4,182,0,69632
400,6528,0.0841,0.125,64,1,1,32,1,4,182,0,69632
416,6464,0.0882,0.125,64,1,1,32,1,4,182,0,69632
432,6304,0.087,0.125,64,1,1,32,1,4,182,0,69632
448,6400,0.0949,0.125,64,1,1,32,1,4,182,0,69632
464,6592,0.0961,0.125,64,1,1,32,1,4,182,0,69632
480,6592,0.1002,0.125,64,1,1,32,1,4,182,0,69632
496,6464,0.102,0.125,64,1,1,32,1,4,182,0,69632
512,6400,0.1058,0.125,64,1,1,32,1,4,182,0,69632
528,6560,0.1085,0.125,80,1,1,32,1,4,182,0,69632
544,6720,0.1105,0.125,80,1,1,32,1,4,182,0,69632
560,6592,0.1132,0.125,80,1,1,32,1,4,182,0,69632
576,6656,0.117,0.125,80,1,1,32,1,4,182,0,69632
592,6752,0.1186,0.125,80,1,1,32,1,4,182,0,69632
608,6816,0.1194,0.125,80,1,1,32,1,4,182,0,69632
624,6560,0.1248,0.125,80,1,1,32,1,4,182,0,69632
640,6688,0.1246,0.125,80,1,1,32,1,4,182,0,69632
656,6688,0.1282,0.125,96,1,1,32,1,4,182,0,69632
