tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6112,0.0021,0.125,1,1,4,32,1,4,182,0,69632
32,5664,0.003,0.125,1,1,4,32,1,4,182,0,69632
48,5408,0.0042,0.125,1,1,4,32,1,4,182,0,69632
64,5728,0.005,0.125,1,1,4,32,1,4,182,0,69632
80,5344,0.006,0.125,1,1,4,32,1,4,182,0,69632
96,5632,0.0067,0.125,1,1,4,32,1,4,182,0,69632
112,5344,0.0077,0.125,1,1,4,32,1,4,182,0,69632
128,5600,0.0081,0.125,1,1,4,32,1,4,182,0,69632
144,5440,0.0091,0.125,2,1,4,32,1,4,182,0,69632
160,5504,0.0103,0.125,2,1,4,32,1,4,182,0,69632
176,5696,0.0111,0.125,2,1,4,32,1,4,182,0,69632
192,5728,0.012,0.125,2,1,4,32,1,4,182,0,69632
208,5536,0.0132,0.125,2,1,4,32,1,4,182,0,69632
224,5536,0.0138,0.125,2,1,4,32,1,4,182,0,69632
240,5920,0.0148,0.125,2,1,4,32,1,4,182,0,69632
256,5856,0.0152,0.125,2,1,4,32,1,4,182,0,69632
272,5952,0.0163,0.125,3,1,4,32,1,4,182,0,69632
288,5952,0.0191,0.125,3,1,4,32,1,4,182,0,69632
304,5888,0.0172,0.125,3,1,4,32,1,4,182,0,69632
320,5856,0.0181,0.125,3,1,4,32,1,4,182,0,69632
336,5952,0.0204,0.125,3,1,4,32,1,4,182,0,69632
352,5952,0.02,0.125,3,1,4,32,1,4,182,0,69632
368,5984,0.0213,0.125,3,1,4,32,1,4,182,0,69632
384,5984,0.0226,0.125,3,1,4,32,1,4,182,0,69632
400,5952,0.0237,0.125,4,1,4,32,1,4,182,0,69632
416,5952,0.0244,0.125,4,1,4,32,1,4,182,0,69632
432,5888,0.0255,0.125,4,1,4,32,1,4,182,0,69632
448,5984,0.0255,0.125,4,1,4,32,1,4,182,0,69632
464,6048,0.0272,0.125,4,1,4,32,1,4,182,0,69632
480,6048,0.0286,0.125,4,1,4,32,1,4,182,0,69632
496,6016,0.029,0.125,4,1,4,32,1,4,182,0,69632
512,6016,0.029,0.125,4,1,4,32,1,4,182,0,69632
528,6016,0.0311,0.125,5,1,4,32,1,4,182,0,69632
544,5984,0.0314,0.125,5,1,4,32,1,4,182,0,69632
560,6176,0.0328,0.125,5,1,4,32,1,4,182,0,69632
576,6176,0.0328,0.125,5,1,4,32,1,4,182,0,69632
592,6080,0.0335,0.125,5,1,4,32,1,4,182,0,69632
608,6080,0.0356,0.125,5,1,4,32,1,4,182,0,69632
624,6144,0.0347,0.125,5,1,4,32,1,4,182,0,69632
640,6144,0.0364,0.125,5,1,4,32,1,4,182,0,69632
656,6048,0.0356,0.125,6,1,4,32,1,4,182,0,69632
672,6016,0.0384,0.125,6,1,4,32,1,4,182,0,69632
688,6144,0.0389,0.125,6,1,4,32,1,4,182,0,69632
704,6208,0.0389,0.125,6,1,4,32,1,4,182,0,69632
720,6016,0.0415,0.125,6,1,4,32,1,4,182,0,69632
736,6016,0.0412,0.125,6,1,4,32,1,4,182,0,69632
752,6208,0.0421,0.125,6,1,4,32,1,4,182,0,69632
768,6240,0.0436,0.125,6,1,4,32,1,4,182,0,69632
784,6144,0.0435,0.125,7,1,4,32,1,4,182,0,69632
800,6112,0.044,0.125,7,1,4,32,1,4,182,0,69632
816,6272,0.044,0.125,7,1,4,32,1,4,182,0,69632
832,6368,0.0446,0.125,7,1,4,32,1,4,182,0,69632
848,6144,0.0473,0.125,7,1,4,32,1,4,182,0,69632
864,6080,0.0462,0.125,7,1,4,32,1,4,182,0,69632
880,6336,0.0484,0.125,7,1,4,32,1,4,182,0,69632
896,6400,0.0502,0.125,7,1,4,32,1,4,182,0,69632
912,6208,0.0494,0.125,8,1,4,32,1,4,182,0,69632
928,6176,0.0531,0.125,8,1,4,32,1,4,182,0,69632
944,6272,0.0526,0.125,8,1,4,32,1,4,182,0,69632
960,6240,0.0528,0.125,8,1,4,32,1,4,182,0,69632
976,6176,0.0544,0.125,8,1,4,32,1,4,182,0,69632
992,6080,0.0521,0.125,8,1,4,32,1,4,182,0,69632
1008,6368,0.0556,0.125,8,1,4,32,1,4,182,0,69632
1024,6272,0.0573,0.125,8,1,4,32,1,4,182,0,69632
1040,6272,0.0569,0.125,9,1,4,32,1,4,182,0,69632
1056,6272,0.057,0.125,9,1,4,32,1,4,182,0,69632
1072,6304,0.0583,0.125,9,1,4,32,1,4,182,0,69632
1088,6336,0.0584,0.125,9,1,4,32,1,4,182,0,69632
1104,6336,0.0614,0.125,9,1,4,32,1,4,182,0,69632
1120,6112,0.0609,0.125,9,1,4,32,1,4,182,0,69632
1136,6400,0.0612,0.125,9,1,4,32,1,4,182,0,69632
1152,6368,0.0623,0.125,9,1,4,32,1,4,182,0,69632
1168,6240,0.0652,0.125,10,1,4,32,1,4,182,0,69632
1184,6240,0.0654,0.125,10,1,4,32,1,4,182,0,69632
1200,6368,0.0653,0.125,10,1,4,32,1,4,182,0,69632
1216,6368,0.0661,0.125,10,1,4,32,1,4,182,0,69632
1232,6304,0.0651,0.125,10,1,4,32,1,4,182,0,69632
1248,6176,0.068,0.125,10,1,4,32,1,4,182,0,69632
1264,6464,0.0663,0.125,10,1,4,32,1,4,182,0,69632
1280,6336,0.0679,0.125,10,1,4,32,1,4,182,0,69632
1296,6240,0.07,0.125,11,1,4,32,1,4,182,0,69632
1312,6144,0.0728,0.125,11,1,4,32,1,4,182,0,69632
1328,6400,0.0702,0.125,11,1,4,32,1,4,182,0,69632
1344,6336,0.0704,0.125,11,1,4,32,1,4,182,0,69632
1360,6400,0.0737,0.125,11,1,4,32,1,4,182,0,69632
1376,6240,0.0731,0.125,11,1,4,32,1,4,182,0,69632
1392,6464,0.072,0.125,11,1,4,32,1,4,182,0,69632
1408,6304,0.076,0.125,11,1,4,32,1,4,182,0,69632
1424,6304,0.0753,0.125,12,1,4,32,1,4,182,0,69632
1440,6304,0.0774,0.125,12,1,4,32,1,4,182,0,69632
1456,6592,0.0763,0.125,12,1,4,32,1,4,182,0,69632
1472,6464,0.0756,0.125,12,1,4,32,1,4,182,0,69632
1488,6368,0.0776,0.125,12,1,4,32,1,4,182,0,69632
1504,6272,0.0803,0.125,12,1,4,32,1,4,182,0,69632
1520,6560,0.078,0.125,12,1,4,32,1,4,182,0,69632
1536,6400,0.0808,0.125,12,1,4,32,1,4,182,0,69632
1552,6496,0.0824,0.125,13,1,4,32,1,4,182,0,69632
1568,6304,0.0796,0.125,13,1,4,32,1,4,182,0,69632
1584,6560,0.0804,0.125,13,1,4,32,1,4,182,0,69632
1600,6368,0.0819,0.125,13,1,4,32,1,4,182,0,69632
1616,6496,0.0841,0.125,13,1,4,32,1,4,182,0,69632
1632,6336,0.0853,0.125,13,1,4,32,1,4,182,0,69632
1648,6624,0.0861,0.125,13,1,4,32,1,4,182,0,69632
1664,6560,0.0848,0.125,13,1,4,32,1,4,182,0,69632
1680,6464,0.0876,0.125,14,1,4,32,1,4,182,0,69632
1696,6336,0.09,0.125,14,1,4,32,1,4,182,0,69632
