tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6176,0.0095,0.125,16,1,2,32,1,4,182,0,69632
32,5856,0.0167,0.125,16,1,2,32,1,4,182,0,69632
48,5888,0.025,0.125,16,1,2,32,1,4,182,0,69632
64,6016,0.0311,0.125,16,1,2,32,1,4,182,0,69632
80,6048,0.0386,0.125,16,1,2,32,1,4,182,0,69632
96,6048,0.0435,0.125,16,1,2,32,1,4,182,0,69632
112,6272,0.051,0.125,16,1,2,32,1,4,182,0,69632
128,6144,0.0573,0.125,16,1,2,32,1,4,182,0,69632
144,6304,0.0641,0.125,32,1,2,32,1,4,182,0,69632
160,6368,0.068,0.125,32,1,2,32,1,4,182,0,69632
176,6304,0.0752,0.125,32,1,2,32,1,4,182,0,69632
192,6464,0.0831,0.125,32,1,2,32,1,4,182,0,69632
208,6336,0.0879,0.125,32,1,2,32,1,4,182,0,69632
224,6464,0.0917,0.125,32,1,2,32,1,4,182,0,69632
240,6592,0.0997,0.125,32,1,2,32,1,4,182,0,69632
256,6624,0.1032,0.125,32,1,2,32,1,4,182,0,69632
272,6464,0.1111,0.125,48,1,2,32,1,4,182,0,69632
288,6624,0.1173,0.125,48,1,2,32,1,4,182,0,69632
304,6624,0.1208,0.125,48,1,2,32,1,4,182,0,69632
320,6752,0.1285,0.125,48,1,2,32,1,4,182,0,69632
336,6720,0.1315,0.125,48,1,2,32,1,4,182,0,69632
352,6752,0.1368,0.125,48,1,2,32,1,4,182,0,69632
368,6784,0.1438,0.125,48,1,2,32,1,4,182,0,69632
384,6848,0.1494,0.125,48,1,2,32,1,4,182,0,69632
400,6880,0.1541,0.125,64,1,2,32,1,4,182,0,69632
416,6880,0.1607,0.125,64,1,2,32,1,4,182,0,69632
432,7008,0.1555,0.125,64,1,2,32,1,4,182,0,69632
448,7104,0.1693,0.125,64,1,2,32,1,4,182,0,69632
464,7104,0.1742,0.125,64,1,2,32,1,4,182,0,69632
480,7136,0.1769,0.125,64,1,2,32,1,4,182,0,69632
