tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6208,0.0093,0.125,32,1,1,32,1,4,182,0,69632
32,5792,0.0173,0.125,32,1,1,32,1,4,182,0,69632
48,5984,0.0241,0.125,32,1,1,32,1,4,182,0,69632
64,5824,0.0317,0.125,32,1,1,32,1,4,182,0,69632
80,6112,0.0393,0.125,32,1,1,32,1,4,182,0,69632
96,6048,0.046,0.125,32,1,1,32,1,4,182,0,69632
112,6400,0.0493,0.125,32,1,1,32,1,4,182,0,69632
128,6048,0.0589,0.125,32,1,1,32,1,4,182,0,69632
144,6336,0.0631,0.125,64,1,1,32,1,4,182,0,69632
160,6528,0.0655,0.125,64,1,1,32,1,4,182,0,69632
176,6240,0.0736,0.125,64,1,1,32,1,4,182,0,69632
192,6272,0.0797,0.125,64,1,1,32,1,4,182,0,69632
208,6368,0.087,0.125,64,1,1,32,1,4,182,0,69632
224,6464,0.0944,0.125,64,1,1,32,1,4,182,0,69632
240,6560,0.1001,0.125,64,1,1,32,1,4,182,0,69632
256,6464,0.1074,0.125,64,1,1,32,1,4,182,0,69632
272,6592,0.1104,0.125,96,1,1,32,1,4,182,0,69632
288,6624,0.1157,0.125,96,1,1,32,1,4,182,0,69632
304,6624,0.121,0.125,96,1,1,32,1,4,182,0,69632
320,6624,0.1295,0.125,96,1,1,32,1,4,182,0,69632
336,6816,0.1304,0.125,96,1,1,32,1,4,182,0,69632
352,6816,0.1388,0.125,96,1,1,32,1,4,182,0,69632
368,6816,0.1471,0.125,96,1,1,32,1,4,182,0,69632
384,6848,0.1504,0.125,96,1,1,32,1,4,182,0,69632
400,6848,0.1553,0.125,128,1,1,32,1,4,182,0,69632
416,6912,0.1578,0.125,128,1,1,32,1,4,182,0,69632
432,6976,0.1623,0.125,128,1,1,32,1,4,182,0,69632
448,7040,0.1709,0.125,128,1,1,32,1,4,182,0,69632
464,7040,0.1712,0.125,128,1,1,32,1,4,182,0,69632
480,7136,0.1775,0.125,128,1,1,32,1,4,182,0,69632
496,7168,0.1827,0.125,128,1,1,32,1,4,182,0,69632
512,7168,0.1861,0.125,128,1,1,32,1,4,182,0,69632
528,9120,0.1536,0.125,160,1,1,32,1,4,182,0,69632
544,9312,0.1589,0.125,160,1,1,32,1,4,182,0,69632
560,9120,0.1632,0.125,160,1,1,32,1,4,182,0,69632
576,9088,0.1703,0.125,160,1,1,32,1,4,182,0,69632
592,9312,0.171,0.125,160,1,1,32,1,4,182,0,69632
608,9376,0.1764,0.125,160,1,1,32,1,4,182,0,69632
624,9248,0.1746,0.125,160,1,1,32,1,4,182,0,69632
640,9376,0.1826,0.125,160,1,1,32,1,4,182,0,69632
656,9280,0.1878,0.125,192,1,1,32,1,4,182,0,69632
672,9344,0.1941,0.125,192,1,1,32,1,4,182,0,69632
688,9152,0.1914,0.125,192,1,1,32,1,4,182,0,69632
704,9216,0.1996,0.125,192,1,1,32,1,4,182,0,69632
720,9312,0.2046,0.125,192,1,1,32,1,4,182,0,69632
736,9312,0.2037,0.125,192,1,1,32,1,4,182,0,69632
752,9440,0.21,0.125,192,1,1,32,1,4,182,0,69632
768,9440,0.2123,0.125,192,1,1,32,1,4,182,0,69632
784,9376,0.22,0.125,224,1,1,32,1,4,182,0,69632
800,9536,0.2153,0.125,224,1,1,32,1,4,182,0,69632
816,9440,0.2231,0.125,224,1,1,32,1,4,182,0,69632
832,9504,0.226,0.125,224,1,1,32,1,4,182,0,69632
848,9600,0.2321,0.125,224,1,1,32,1,4,182,0,69632
864,9568,0.2305,0.125,224,1,1,32,1,4,182,0,69632
880,9536,0.239,0.125,224,1,1,32,1,4,182,0,69632
896,9600,0.2394,0.125,224,1,1,32,1,4,182,0,69632
912,9568,0.2469,0.125,256,1,1,32,1,4,182,0,69632
928,9600,0.2456,0.125,256,1,1,32,1,4,182,0,69632
944,9600,0.2523,0.125,256,1,1,32,1,4,182,0,69632
960,9664,0.2517,0.125,256,1,1,32,1,4,182,0,69632
976,9952,0.254,0.125,256,1,1,32,1,4,182,0,69632
992,9760,0.2581,0.125,256,1,1,32,1,4,182,0,69632
1008,9984,0.2563,0.125,256,1,1,32,1,4,182,0,69632
1024,9888,0.2675,0.125,256,1,1,32,1,4,182,0,69632
1040,11104,0.2486,0.125,192,1,1,32,1,4,182,0,69632
1056,11200,0.2513,0.125,192,1,1,32,1,4,182,0,69632
1072,11136,0.2596,0.125,192,1,1,32,1,4,182,0,69632
1088,11168,0.2615,0.125,192,1,1,32,1,4,182,0,69632
1104,11136,0.2542,0.125,192,1,1,32,1,4,182,0,69632
1120,11200,0.2637,0.125,192,1,1,32,1,4,182,0,69632
1136,11328,0.2725,0.125,192,1,1,32,1,4,182,0,69632
1152,11232,0.2654,0.125,192,1,1,32,1,4,182,0,69632
1168,11232,0.2811,0.125,224,1,1,32,1,4,182,0,69632
1184,11136,0.281,0.125,224,1,1,32,1,4,182,0,69632
1200,11232,0.2792,0.125,224,1,1,32,1,4,182,0,69632
1216,11392,0.2879,0.125,224,1,1,32,1,4,182,0,69632
1232,11424,0.2862,0.125,224,1,1,32,1,4,182,0,69632
1248,11424,0.2912,0.125,224,1,1,32,1,4,182,0,69632
1264,11360,0.2937,0.125,224,1,1,32,1,4,182,0,69632
1280,11680,0.2958,0.125,224,1,1,32,1,4,182,0,69632
1296,11456,0.2979,0.125,224,1,1,32,1,4,182,0,69632
1312,11424,0.3015,0.125,224,1,1,32,1,4,182,0,69632
1328,11360,0.3041,0.125,224,1,1,32,1,4,182,0,69632
1344,11232,0.3026,0.125,224,1,1,32,1,4,182,0,69632
1360,11552,0.3086,0.125,256,1,1,32,1,4,182,0,69632
1376,11360,0.3191,0.125,256,1,1,32,1,4,182,0,69632
