tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6528,0.0344,0.125,32,1,4,32,1,4,182,0,69632
32,6272,0.0627,0.125,32,1,4,32,1,4,182,0,69632
48,6272,0.0863,0.125,32,1,4,32,1,4,182,0,69632
64,6560,0.109,0.125,32,1,4,32,1,4,182,0,69632
80,6752,0.1313,0.125,32,1,4,32,1,4,182,0,69632
96,6720,0.1516,0.125,32,1,4,32,1,4,182,0,69632
112,6976,0.1709,0.125,32,1,4,32,1,4,182,0,69632
128,6944,0.1913,0.125,32,1,4,32,1,4,182,0,69632
144,9088,0.169,0.125,64,1,4,32,1,4,182,0,69632
160,9248,0.187,0.125,64,1,4,32,1,4,182,0,69632
176,9184,0.1995,0.125,64,1,4,32,1,4,182,0,69632
192,9440,0.2179,0.125,64,1,4,32,1,4,182,0,69632
208,9504,0.224,0.125,64,1,4,32,1,4,182,0,69632
224,9664,0.2352,0.125,64,1,4,32,1,4,182,0,69632
240,9792,0.2556,0.125,64,1,4,32,1,4,182,0,69632
256,9856,0.2706,0.125,64,1,4,32,1,4,182,0,69632
272,11360,0.2591,0.125,64,1,4,32,1,4,182,0,69632
288,11296,0.2757,0.125,64,1,4,32,1,4,182,0,69632
304,11424,0.2826,0.125,64,1,4,32,1,4,182,0,69632
320,11552,0.2916,0.125,64,1,4,32,1,4,182,0,69632
336,11808,0.2986,0.125,64,1,4,32,1,4,182,0,69632
352,11680,0.3147,0.125,64,1,4,32,1,4,182,0,69632
368,11872,0.326,0.125,64,1,4,32,1,4,182,0,69632
384,12032,0.3296,0.125,64,1,4,32,1,4,182,0,69632
400,11552,0.3577,0.125,64,1,4,32,1,4,182,0,69632
416,11456,0.3719,0.125,64,1,4,32,1,4,182,0,69632
432,11744,0.3802,0.125,64,1,4,32,1,4,182,0,69632
448,11712,0.3893,0.125,64,1,4,32,1,4,182,0,69632
464,11776,0.3962,0.125,64,1,4,32,1,4,182,0,69632
480,11904,0.4077,0.125,64,1,4,32,1,4,182,0,69632
496,11936,0.3965,0.125,64,1,4,32,1,4,182,0,69632
512,11776,0.4227,0.125,64,1,4,32,1,4,182,0,69632
528,13888,0.4026,0.125,64,1,4,32,1,4,182,0,69632
544,14240,0.4119,0.125,64,1,4,32,1,4,182,0,69632
560,14560,0.409,0.125,64,1,4,32,1,4,182,0,69632
576,14272,0.4163,0.125,64,1,4,32,1,4,182,0,69632
592,14400,0.4326,0.125,64,1,4,32,1,4,182,0,69632
608,14752,0.4507,0.125,64,1,4,32,1,4,182,0,69632
624,14656,0.4526,0.125,64,1,4,32,1,4,182,0,69632
640,15456,0.4609,0.125,64,1,4,32,1,4,182,0,69632
656,15872,0.4695,0.125,64,1,4,32,1,4,182,0,69632
672,15456,0.4721,0.125,64,1,4,32,1,4,182,0,69632
688,16608,0.4842,0.125,64,1,4,32,1,4,182,0,69632
704,16160,0.4855,0.125,64,1,4,32,1,4,182,0,69632
720,17632,0.485,0.125,64,1,4,32,1,4,182,0,69632
736,18176,0.4876,0.125,64,1,4,32,1,4,182,0,69632
752,18080,0.4848,0.125,64,1,4,32,1,4,182,0,69632
768,18432,0.4919,0.125,64,1,4,32,1,4,182,0,69632
784,20416,0.4867,0.125,64,1,4,32,1,4,182,0,69632
800,20320,0.5032,0.125,64,1,4,32,1,4,182,0,69632
816,20448,0.4994,0.125,64,1,4,32,1,4,182,0,69632
832,20608,0.4998,0.125,64,1,4,32,1,4,182,0,69632
848,21824,0.5152,0.125,64,1,4,32,1,4,182,0,69632
864,21632,0.5241,0.125,64,1,4,32,1,4,182,0,69632
880,21632,0.5338,0.125,64,1,4,32,1,4,182,0,69632
896,21888,0.5382,0.125,64,1,4,32,1,4,182,0,69632
912,23520,0.5356,0.125,64,1,4,32,1,4,182,0,69632
928,22912,0.5382,0.125,64,1,4,32,1,4,182,0,69632
944,24128,0.5508,0.125,64,1,4,32,1,4,182,0,69632
960,23264,0.5495,0.125,64,1,4,32,1,4,182,0,69632
976,24064,0.5756,0.125,64,1,4,32,1,4,182,0,69632
992,24032,0.5796,0.125,64,1,4,32,1,4,182,0,69632
1008,24672,0.56,0.125,64,1,4,32,1,4,182,0,69632
1024,24768,0.5795,0.125,64,1,4,32,1,4,182,0,69632
1040,28160,0.5533,0.125,64,1,4,32,1,4,182,0,69632
1056,26624,0.5631,0.125,64,1,4,32,1,4,182,0,69632
1072,27200,0.5707,0.125,64,1,4,32,1,4,182,0,69632
1088,28128,0.5587,0.125,64,1,4,32,1,4,182,0,69632
1104,29472,0.5635,0.125,64,1,4,32,1,4,182,0,69632
1120,29312,0.5691,0.125,64,1,4,32,1,4,182,0,69632
