tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,8704,0.0533,0.125,32,1,8,32,1,4,182,0,69632
32,8544,0.0927,0.125,32,1,8,32,1,4,182,0,69632
48,8736,0.1258,0.125,32,1,8,32,1,4,182,0,69632
64,9088,0.1638,0.125,32,1,8,32,1,4,182,0,69632
80,9408,0.1922,0.125,32,1,8,32,1,4,182,0,69632
96,9344,0.2243,0.125,32,1,8,32,1,4,182,0,69632
112,9632,0.2453,0.125,32,1,8,32,1,4,182,0,69632
128,9632,0.2765,0.125,32,1,8,32,1,4,182,0,69632
144,12224,0.2673,0.125,32,1,8,32,1,4,182,0,69632
160,11488,0.29,0.125,32,1,8,32,1,4,182,0,69632
176,11744,0.3218,0.125,32,1,8,32,1,4,182,0,69632
192,11616,0.3471,0.125,32,1,8,32,1,4,182,0,69632
208,11712,0.3772,0.125,32,1,8,32,1,4,182,0,69632
224,11648,0.3793,0.125,32,1,8,32,1,4,182,0,69632
240,11584,0.4093,0.125,32,1,8,32,1,4,182,0,69632
256,11904,0.4323,0.125,32,1,8,32,1,4,182,0,69632
272,14016,0.4076,0.125,32,1,8,32,1,4,182,0,69632
288,14304,0.4265,0.125,32,1,8,32,1,4,182,0,69632
304,14400,0.4421,0.125,32,1,8,32,1,4,182,0,69632
320,14784,0.4708,0.125,32,1,8,32,1,4,182,0,69632
336,16768,0.4823,0.125,32,1,8,32,1,4,182,0,69632
352,16960,0.4962,0.125,32,1,8,32,1,4,182,0,69632
368,17024,0.507,0.125,32,1,8,32,1,4,182,0,69632
384,17856,0.5123,0.125,32,1,8,32,1,4,182,0,69632
400,20576,0.4894,0.125,32,1,8,32,1,4,182,0,69632
416,21440,0.5083,0.125,32,1,8,32,1,4,182,0,69632
432,21024,0.52,0.125,32,1,8,32,1,4,182,0,69632
448,21344,0.544,0.125,32,1,8,32,1,4,182,0,69632
464,22944,0.5525,0.125,32,1,8,32,1,4,182,0,69632
480,23200,0.5645,0.125,32,1,8,32,1,4,182,0,69632
496,23520,0.5755,0.125,32,1,8,32,1,4,182,0,69632
512,24512,0.585,0.125,32,1,8,32,1,4,182,0,69632
528,27296,0.5587,0.125,32,1,8,32,1,4,182,0,69632
544,28192,0.572,0.125,32,1,8,32,1,4,182,0,69632
560,27744,0.5884,0.125,32,1,8,32,1,4,182,0,69632
576,28480,0.5982,0.125,32,1,8,32,1,4,182,0,69632
592,28896,0.6147,0.125,32,1,8,32,1,4,182,0,69632
608,29440,0.6216,0.125,32,1,8,32,1,4,182,0,69632
624,30304,0.6237,0.125,32,1,8,32,1,4,182,0,69632
640,30752,0.6404,0.125,32,1,8,32,1,4,182,0,69632
656,34304,0.6095,0.125,32,1,8,32,1,4,182,0,69632
672,34048,0.6291,0.125,32,1,8,32,1,4,182,0,69632
688,35840,0.6286,0.125,32,1,8,32,1,4,182,0,69632
704,34208,0.6454,0.125,32,1,8,32,1,4,182,0,69632
720,36288,0.6385,0.125,32,1,8,32,1,4,182,0,69632
736,36352,0.6631,0.125,32,1,8,32,1,4,182,0,69632
752,36512,0.6717,0.125,32,1,8,32,1,4,182,0,69632
768,37568,0.6689,0.125,32,1,8,32,1,4,182,0,69632
784,40192,0.6508,0.125,32,1,8,32,1,4,182,0,69632
800,39616,0.6657,0.125,32,1,8,32,1,4,182,0,69632
816,39808,0.6509,0.125,32,1,8,32,1,4,182,0,69632
832,41344,0.6718,0.125,32,1,8,32,1,4,182,0,69632
848,41568,0.6632,0.125,32,1,8,32,1,4,182,0,69632
864,42464,0.699,0.125,32,1,8,32,1,4,182,0,69632
880,42496,0.701,0.125,32,1,8,32,1,4,182,0,69632
896,43584,0.6891,0.125,32,1,8,32,1,4,182,0,69632
912,45536,0.6645,0.125,32,1,8,32,1,4,182,0,69632
928,46656,0.6848,0.125,32,1,8,32,1,4,182,0,69632
944,46944,0.677,0.125,32,1,8,32,1,4,182,0,69632
960,46464,0.6974,0.125,32,1,8,32,1,4,182,0,69632
976,48160,0.7077,0.125,32,1,8,32,1,4,182,0,69632
992,47808,0.7108,0.125,32,1,8,32,1,4,182,0,69632
1008,47584,0.7237,0.125,32,1,8,32,1,4,182,0,69632
1024,48352,0.7146,0.125,32,1,8,32,1,4,182,0,69632
1040,51200,0.6959,0.125,32,1,8,32,1,4,182,0,69632
1056,50560,0.7123,0.125,32,1,8,32,1,4,182,0,69632
1072,50656,0.715,0.125,32,1,8,32,1,4,182,0,69632
1088,51936,0.7016,0.125,32,1,8,32,1,4,182,0,69632
1104,52256,0.7264,0.125,32,1,8,32,1,4,182,0,69632
1120,52448,0.7288,0.125,32,1,8,32,1,4,182,0,69632
1136,52928,0.7325,0.125,32,1,8,32,1,4,182,0,69632
1152,54112,0.7418,0.125,32,1,8,32,1,4,182,0,69632
