tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6528,0.0209,0.125,64,1,1,32,1,4,182,0,69632
32,5920,0.0363,0.125,64,1,1,32,1,4,182,0,69632
48,6080,0.0502,0.125,64,1,1,32,1,4,182,0,69632
64,6080,0.064,0.125,64,1,1,32,1,4,182,0,69632
80,6368,0.0731,0.125,64,1,1,32,1,4,182,0,69632
96,6208,0.0878,0.125,64,1,1,32,1,4,182,0,69632
112,6560,0.0999,0.125,64,1,1,32,1,4,182,0,69632
128,6304,0.1085,0.125,64,1,1,32,1,4,182,0,69632
144,6624,0.1202,0.125,128,1,1,32,1,4,182,0,69632
160,6816,0.1266,0.125,128,1,1,32,1,4,182,0,69632
176,6848,0.1395,0.125,128,1,1,32,1,4,182,0,69632
192,7008,0.1525,0.125,128,1,1,32,1,4,182,0,69632
208,7040,0.1615,0.125,128,1,1,32,1,4,182,0,69632
224,7136,0.1689,0.125,128,1,1,32,1,4,182,0,69632
240,7200,0.1796,0.125,128,1,1,32,1,4,182,0,69632
256,7264,0.1875,0.125,128,1,1,32,1,4,182,0,69632
272,9280,0.1611,0.125,192,1,1,32,1,4,182,0,69632
288,9280,0.1731,0.125,192,1,1,32,1,4,182,0,69632
304,9152,0.18,0.125,192,1,1,32,1,4,182,0,69632
320,9184,0.1866,0.125,192,1,1,32,1,4,182,0,69632
336,9536,0.1949,0.125,192,1,1,32,1,4,182,0,69632
352,9632,0.2033,0.125,192,1,1,32,1,4,182,0,69632
368,9344,0.2087,0.125,192,1,1,32,1,4,182,0,69632
384,9536,0.2185,0.125,192,1,1,32,1,4,182,0,69632
400,9408,0.2264,0.125,256,1,1,32,1,4,182,0,69632
416,9568,0.2281,0.125,256,1,1,32,1,4,182,0,69632
432,9568,0.2321,0.125,256,1,1,32,1,4,182,0,69632
448,9792,0.2443,0.125,256,1,1,32,1,4,182,0,69632
464,9920,0.249,0.125,256,1,1,32,1,4,182,0,69632
480,9888,0.2499,0.125,256,1,1,32,1,4,182,0,69632
496,9728,0.2637,0.125,256,1,1,32,1,4,182,0,69632
512,9920,0.269,0.125,256,1,1,32,1,4,182,0,69632
528,11328,0.2494,0.125,192,1,1,32,1,4,182,0,69632
544,11296,0.2578,0.125,192,1,1,32,1,4,182,0,69632
560,11232,0.2683,0.125,192,1,1,32,1,4,182,0,69632
576,11264,0.2762,0.125,192,1,1,32,1,4,182,0,69632
592,11584,0.2823,0.125,256,1,1,32,1,4,182,0,69632
608,11360,0.2891,0.125,256,1,1,32,1,4,182,0,69632
624,11552,0.2948,0.125,256,1,1,32,1,4,182,0,69632
640,11616,0.2903,0.125,256,1,1,32,1,4,182,0,69632
656,11456,0.3014,0.125,256,1,1,32,1,4,182,0,69632
672,11712,0.307,0.125,256,1,1,32,1,4,182,0,69632
688,11424,0.3124,0.125,256,1,1,32,1,4,182,0,69632
704,11840,0.3239,0.125,256,1,1,32,1,4,182,0,69632
720,11840,0.3235,0.125,256,1,1,32,1,4,182,0,69632
736,11712,0.3304,0.125,256,1,1,32,1,4,182,0,69632
752,11872,0.3393,0.125,256,1,1,32,1,4,182,0,69632
768,11744,0.3339,0.125,256,1,1,32,1,4,182,0,69632
784,11168,0.347,0.125,256,1,1,32,1,4,182,0,69632
800,11392,0.3603,0.125,256,1,1,32,1,4,182,0,69632
816,11488,0.3536,0.125,256,1,1,32,1,4,182,0,69632
832,11424,0.3651,0.125,256,1,1,32,1,4,182,0,69632
848,11552,0.3663,0.125,256,1,1,32,1,4,182,0,69632
864,11936,0.3725,0.125,256,1,1,32,1,4,182,0,69632
