tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,17952,0.0462,0.125,1,8,32,128,1,2,126,0,145024
32,18816,0.0682,0.125,1,8,32,128,1,2,126,0,145024
48,18048,0.0855,0.125,1,8,32,128,1,2,126,0,145024
64,17568,0.1059,0.125,1,8,32,128,1,2,126,0,145024
80,18368,0.1328,0.125,1,8,32,128,1,2,126,0,145024
96,18912,0.1512,0.125,1,8,32,128,1,2,126,0,145024
112,19008,0.1704,0.125,1,8,32,128,1,2,126,0,145024
128,20832,0.1708,0.125,1,8,32,128,1,2,126,0,145024
144,21696,0.19,0.125,1,8,32,128,1,2,126,0,145024
160,22560,0.2132,0.125,1,8,32,128,1,2,126,0,145024
176,22432,0.2283,0.125,1,8,32,128,1,2,126,0,145024
192,22784,0.2369,0.125,1,8,32,128,1,2,126,0,145024
208,23968,0.2516,0.125,1,8,32,128,1,2,126,0,145024
224,23968,0.265,0.125,1,8,32,128,1,2,126,0,145024
240,24320,0.2845,0.125,1,8,32,128,1,2,126,0,145024
256,33632,0.1824,0.125,2,8,32,128,1,2,126,0,145024
272,40096,0.1923,0.125,2,8,32,128,1,2,126,0,145024
288,41216,0.2004,0.125,2,8,32,128,1,2,126,0,145024
304,40416,0.2135,0.125,2,8,32,128,1,2,126,0,145024
320,40576,0.2267,0.125,2,8,32,128,1,2,126,0,145024
336,40800,0.2396,0.125,2,8,32,128,1,2,126,0,145024
352,41312,0.2443,0.125,2,8,32,128,1,2,126,0,145024
368,41440,0.2514,0.125,2,8,32,128,1,2,126,0,145024
384,44544,0.235,0.125,3,8,32,128,1,2,126,0,145024
400,45888,0.2449,0.125,3,8,32,128,1,2,126,0,145024
416,46528,0.2479,0.125,3,8,32,128,1,2,126,0,145024
432,45536,0.2639,0.125,3,8,32,128,1,2,126,0,145024
448,46816,0.2674,0.125,3,8,32,128,1,2,126,0,145024
464,47264,0.272,0.125,3,8,32,128,1,2,126,0,145024
480,47200,0.2805,0.125,3,8,32,128,1,2,126,0,145024
496,47744,0.294,0.125,3,8,32,128,1,2,126,0,145024
512,51328,0.2453,0.125,4,8,32,128,1,2,126,0,145024
528,57888,0.2535,0.125,4,8,32,128,1,2,126,0,145024
544,57472,0.2571,0.125,4,8,32,128,1,2,126,0,145024
560,57952,0.2654,0.125,4,8,32,128,1,2,126,0,145024
576,58304,0.2705,0.125,4,8,32,128,1,2,126,0,145024
592,58624,0.2742,0.125,4,8,32,128,1,2,126,0,145024
608,57952,0.2828,0.125,4,8,32,128,1,2,126,0,145024
624,58336,0.2903,0.125,4,8,32,128,1,2,126,0,145024
640,59168,0.288,0.125,4,8,32,128,1,2,126,0,145024
656,60352,0.2978,0.125,4,8,32,128,1,2,126,0,145024
672,60992,0.3031,0.125,4,8,32,128,1,2,126,0,145024
688,60640,0.311,0.125,4,8,32,128,1,2,126,0,145024
704,60608,0.3099,0.125,4,8,32,128,1,2,126,0,145024
720,61472,0.3251,0.125,4,8,32,128,1,2,126,0,145024
736,60032,0.3282,0.125,4,8,32,128,1,2,126,0,145024
752,61536,0.3336,0.125,4,8,32,128,1,2,126,0,145024
768,61536,0.3131,0.125,4,8,32,128,1,2,126,0,145024
784,68192,0.3177,0.125,4,8,32,128,1,2,126,0,145024
800,68032,0.3249,0.125,4,8,32,128,1,2,126,0,145024
816,68768,0.3267,0.125,4,8,32,128,1,2,126,0,145024
832,68992,0.3333,0.125,4,8,32,128,1,2,126,0,145024
848,69632,0.34,0.125,4,8,32,128,1,2,126,0,145024
864,69216,0.3442,0.125,4,8,32,128,1,2,126,0,145024
880,69280,0.3505,0.125,4,8,32,128,1,2,126,0,145024
896,68864,0.3542,0.125,4,8,32,128,1,2,126,0,145024
912,70912,0.3603,0.125,4,8,32,128,1,2,126,0,145024
928,71104,0.3626,0.125,4,8,32,128,1,2,126,0,145024
944,71232,0.372,0.125,4,8,32,128,1,2,126,0,145024
960,70656,0.3759,0.125,4,8,32,128,1,2,126,0,145024
976,71776,0.3787,0.125,4,8,32,128,1,2,126,0,145024
992,71744,0.3844,0.125,4,8,32,128,1,2,126,0,145024
1008,71968,0.3939,0.125,4,8,32,128,1,2,126,0,145024
1024,72512,0.3604,0.125,4,8,32,128,1,2,126,0,145024
1040,77568,0.3676,0.125,4,8,32,128,1,2,126,0,145024
1056,78368,0.37,0.125,4,8,32,128,1,2,126,0,145024
1072,79136,0.3737,0.125,4,8,32,128,1,2,126,0,145024
1088,78432,0.3823,0.125,4,8,32,128,1,2,126,0,145024
1104,78080,0.3853,0.125,4,8,32,128,1,2,126,0,145024
1120,78752,0.3894,0.125,4,8,32,128,1,2,126,0,145024
1136,78784,0.3988,0.125,4,8,32,128,1,2,126,0,145024
1152,78720,0.3911,0.125,4,8,32,128,1,2,126,0,145024
1168,79840,0.4035,0.125,4,8,32,128,1,2,126,0,145024
1184,79040,0.3992,0.125,4,8,32,128,1,2,126,0,145024
1200,80864,0.4074,0.125,4,8,32,128,1,2,126,0,145024
1216,80288,0.4114,0.125,4,8,32,128,1,2,126,0,145024
1232,81984,0.4145,0.125,4,8,32,128,1,2,126,0,145024
1248,80416,0.4224,0.125,4,8,32,128,1,2,126,0,145024
1264,81088,0.4301,0.125,4,8,32,128,1,2,126,0,145024
1280,80352,0.416,0.125,4,8,32,128,1,2,126,0,145024
1296,81888,0.4281,0.125,4,8,32,128,1,2,126,0,145024
1312,81632,0.4303,0.125,4,8,32,128,1,2,126,0,145024
1328,81856,0.4358,0.125,4,8,32,128,1,2,126,0,145024
1344,81408,0.4416,0.125,4,8,32,128,1,2,126,0,145024
1360,81824,0.4444,0.125,4,8,32,128,1,2,126,0,145024
1376,81536,0.4466,0.125,4,8,32,128,1,2,126,0,145024
1392,82080,0.4568,0.125,4,8,32,128,1,2,126,0,145024
1408,82304,0.455,0.125,4,8,32,128,1,2,126,0,145024
1424,82816,0.4582,0.125,4,8,32,128,1,2,126,0,145024
1440,83040,0.4667,0.125,4,8,32,128,1,2,126,0,145024
1456,84128,0.4632,0.125,4,8,32,128,1,2,126,0,145024
1472,83968,0.4735,0.125,4,8,32,128,1,2,126,0,145024
1488,83296,0.4706,0.125,4,8,32,128,1,2,126,0,145024
1504,83872,0.479,0.125,4,8,32,128,1,2,126,0,145024
1520,84704,0.4829,0.125,4,8,32,128,1,2,126,0,145024
1536,84352,0.4661,0.125,4,8,32,128,1,2,126,0,145024
1552,87424,0.4627,0.125,4,8,32,128,1,2,126,0,145024
1568,87456,0.4756,0.125,4,8,32,128,1,2,126,0,145024
1584,88448,0.4884,0.125,4,8,32,128,1,2,126,0,145024
1600,87744,0.4861,0.125,4,8,32,128,1,2,126,0,145024
1616,88000,0.4966,0.125,4,8,32,128,1,2,126,0,145024
1632,88832,0.4939,0.125,4,8,32,128,1,2,126,0,145024
1648,88832,0.4994,0.125,4,8,32,128,1,2,126,0,145024
1664,88896,0.5013,0.125,4,8,32,128,1,2,126,0,145024
1680,90368,0.492,0.125,4,8,32,128,1,2,126,0,145024
1696,90048,0.5051,0.125,4,8,32,128,1,2,126,0,145024
1712,89216,0.5121,0.125,4,8,32,128,1,2,126,0,145024
1728,92992,0.5132,0.125,4,8,32,128,1,2,126,0,145024
1744,91072,0.522,0.125,4,8,32,128,1,2,126,0,145024
1760,91840,0.5272,0.125,4,8,32,128,1,2,126,0,145024
1776,91360,0.5156,0.125,4,8,32,128,1,2,126,0,145024
1792,90432,0.5209,0.125,4,8,32,128,1,2,126,0,145024
1808,95808,0.5316,0.125,4,8,32,128,1,2,126,0,145024
1824,95040,0.5319,0.125,4,8,32,128,1,2,126,0,145024
1840,96064,0.5404,0.125,4,8,32,128,1,2,126,0,145024
1856,95744,0.5321,0.125,4,8,32,128,1,2,126,0,145024
1872,96608,0.5415,0.125,4,8,32,128,1,2,126,0,145024
1888,95616,0.5447,0.125,4,8,32,128,1,2,126,0,145024
1904,95520,0.5541,0.125,4,8,32,128,1,2,126,0,145024
1920,97088,0.5564,0.125,4,8,32,128,1,2,126,0,145024
1936,96736,0.5637,0.125,4,8,32,128,1,2,126,0,145024
1952,98080,0.5643,0.125,4,8,32,128,1,2,126,0,145024
1968,97760,0.5664,0.125,4,8,32,128,1,2,126,0,145024
1984,98432,0.5631,0.125,4,8,32,128,1,2,126,0,145024
2000,98336,0.5594,0.125,4,8,32,128,1,2,126,0,145024
2016,98624,0.5774,0.125,4,8,32,128,1,2,126,0,145024
2032,99712,0.5798,0.125,4,8,32,128,1,2,126,0,145024
2048,98688,0.523,0.125,4,8,32,128,1,2,126,0,145024
2064,106080,0.5264,0.125,4,8,32,128,1,2,126,0,145024
2080,108128,0.5369,0.125,4,8,32,128,1,2,126,0,145024
2096,107840,0.5354,0.125,4,8,32,128,1,2,126,0,145024
2112,106496,0.5466,0.125,4,8,32,128,1,2,126,0,145024
2128,107392,0.5458,0.125,4,8,32,128,1,2,126,0,145024
2144,108960,0.5536,0.125,4,8,32,128,1,2,126,0,145024
2160,108384,0.5426,0.125,4,8,32,128,1,2,126,0,145024
2176,106848,0.5428,0.125,4,8,32,128,1,2,126,0,145024
2192,107584,0.5464,0.125,4,8,32,128,1,2,126,0,145024
2208,108128,0.5502,0.125,4,8,32,128,1,2,126,0,145024
2224,109184,0.5554,0.125,4,8,32,128,1,2,126,0,145024
2240,108608,0.5586,0.125,4,8,32,128,1,2,126,0,145024
2256,109632,0.5553,0.125,4,8,32,128,1,2,126,0,145024
2272,109376,0.5591,0.125,4,8,32,128,1,2,126,0,145024
2288,110400,0.5715,0.125,4,8,32,128,1,2,126,0,145024
2304,110880,0.5625,0.125,4,8,32,128,1,2,126,0,145024
2320,113152,0.5671,0.125,4,8,32,128,1,2,126,0,145024
2336,113248,0.5619,0.125,4,8,32,128,1,2,126,0,145024
2352,113344,0.5688,0.125,4,8,32,128,1,2,126,0,145024
2368,113792,0.5775,0.125,4,8,32,128,1,2,126,0,145024
2384,114144,0.5814,0.125,4,8,32,128,1,2,126,0,145024
2400,113152,0.5875,0.125,4,8,32,128,1,2,126,0,145024
2416,114272,0.5858,0.125,4,8,32,128,1,2,126,0,145024
2432,116096,0.591,0.125,4,8,32,128,1,2,126,0,145024
2448,114880,0.5837,0.125,4,8,32,128,1,2,126,0,145024
2464,115552,0.5839,0.125,4,8,32,128,1,2,126,0,145024
2480,114592,0.5986,0.125,4,8,32,128,1,2,126,0,145024
2496,115616,0.5865,0.125,4,8,32,128,1,2,126,0,145024
2512,116192,0.6081,0.125,4,8,32,128,1,2,126,0,145024
2528,115136,0.5945,0.125,4,8,32,128,1,2,126,0,145024
2544,117056,0.6011,0.125,4,8,32,128,1,2,126,0,145024
2560,117536,0.5983,0.125,4,8,32,128,1,2,126,0,145024
2576,119872,0.593,0.125,4,8,32,128,1,2,126,0,145024
2592,121312,0.5928,0.125,4,8,32,128,1,2,126,0,145024
2608,121856,0.6037,0.125,4,8,32,128,1,2,126,0,145024
2624,121824,0.6115,0.125,4,8,32,128,1,2,126,0,145024
2640,120800,0.6136,0.125,4,8,32,128,1,2,126,0,145024
2656,120352,0.6212,0.125,4,8,32,128,1,2,126,0,145024
2672,121696,0.6172,0.125,4,8,32,128,1,2,126,0,145024
2688,122880,0.6095,0.125,4,8,32,128,1,2,126,0,145024
2704,123424,0.6138,0.125,4,8,32,128,1,2,126,0,145024
2720,123136,0.6214,0.125,4,8,32,128,1,2,126,0,145024
2736,123456,0.6087,0.125,4,8,32,128,1,2,126,0,145024
2752,124128,0.6214,0.125,4,8,32,128,1,2,126,0,145024
2768,123968,0.6212,0.125,4,8,32,128,1,2,126,0,145024
2784,124416,0.6208,0.125,4,8,32,128,1,2,126,0,145024
2800,124736,0.6254,0.125,4,8,32,128,1,2,126,0,145024
2816,126240,0.6399,0.125,4,8,32,128,1,2,126,0,145024
2832,128000,0.6307,0.125,4,8,32,128,1,2,126,0,145024
2848,129216,0.6343,0.125,4,8,32,128,1,2,126,0,145024
2864,129120,0.6488,0.125,4,8,32,128,1,2,126,0,145024
2880,128192,0.6364,0.125,4,8,32,128,1,2,126,0,145024
2896,130912,0.6413,0.125,4,8,32,128,1,2,126,0,145024
2912,130720,0.6458,0.125,4,8,32,128,1,2,126,0,145024
2928,131200,0.662,0.125,4,8,32,128,1,2,126,0,145024
2944,131328,0.6528,0.125,4,8,32,128,1,2,126,0,145024
2960,133344,0.6502,0.125,4,8,32,128,1,2,126,0,145024
2976,132224,0.6573,0.125,4,8,32,128,1,2,126,0,145024
2992,133440,0.6545,0.125,4,8,32,128,1,2,126,0,145024
3008,132704,0.652,0.125,4,8,32,128,1,2,126,0,145024
3024,134528,0.6648,0.125,4,8,32,128,1,2,126,0,145024
3040,135264,0.6585,0.125,4,8,32,128,1,2,126,0,145024
3056,135776,0.6645,0.125,4,8,32,128,1,2,126,0,145024
3072,136608,0.635,0.125,4,8,32,128,1,2,126,0,145024
3088,138016,0.6358,0.125,4,8,32,128,1,2,126,0,145024
3104,139712,0.6369,0.125,4,8,32,128,1,2,126,0,145024
3120,140800,0.631,0.125,4,8,32,128,1,2,126,0,145024
3136,139552,0.6362,0.125,4,8,32,128,1,2,126,0,145024
3152,140928,0.6569,0.125,4,8,32,128,1,2,126,0,145024
3168,141408,0.6519,0.125,4,8,32,128,1,2,126,0,145024
3184,141568,0.661,0.125,4,8,32,128,1,2,126,0,145024
3200,141792,0.6563,0.125,4,8,32,128,1,2,126,0,145024
3216,141536,0.6436,0.125,4,8,32,128,1,2,126,0,145024
3232,142432,0.644,0.125,4,8,32,128,1,2,126,0,145024
3248,142816,0.6511,0.125,4,8,32,128,1,2,126,0,145024
3264,143744,0.6408,0.125,4,8,32,128,1,2,126,0,145024
3280,144928,0.6498,0.125,4,8,32,128,1,2,126,0,145024
3296,144512,0.6519,0.125,4,8,32,128,1,2,126,0,145024
3312,144352,0.6635,0.125,4,8,32,128,1,2,126,0,145024
3328,144864,0.6455,0.125,4,8,32,128,1,2,126,0,145024
3344,146912,0.6532,0.125,4,8,32,128,1,2,126,0,145024
3360,148608,0.6601,0.125,4,8,32,128,1,2,126,0,145024
3376,147072,0.6555,0.125,4,8,32,128,1,2,126,0,145024
3392,147776,0.6675,0.125,4,8,32,128,1,2,126,0,145024
3408,147456,0.6594,0.125,4,8,32,128,1,2,126,0,145024
3424,148512,0.67,0.125,4,8,32,128,1,2,126,0,145024
3440,148064,0.6778,0.125,4,8,32,128,1,2,126,0,145024
3456,149184,0.6661,0.125,4,8,32,128,1,2,126,0,145024
3472,148736,0.6739,0.125,4,8,32,128,1,2,126,0,145024
3488,151072,0.68,0.125,4,8,32,128,1,2,126,0,145024
3504,149856,0.6886,0.125,4,8,32,128,1,2,126,0,145024
3520,150368,0.6683,0.125,4,8,32,128,1,2,126,0,145024
3536,149728,0.6751,0.125,4,8,32,128,1,2,126,0,145024
3552,150400,0.6863,0.125,4,8,32,128,1,2,126,0,145024
3568,150880,0.6786,0.125,4,8,32,128,1,2,126,0,145024
3584,152128,0.6694,0.125,4,8,32,128,1,2,126,0,145024
3600,154016,0.6906,0.125,4,8,32,128,1,2,126,0,145024
3616,153408,0.6778,0.125,4,8,32,128,1,2,126,0,145024
3632,155168,0.6782,0.125,4,8,32,128,1,2,126,0,145024
3648,154496,0.6816,0.125,4,8,32,128,1,2,126,0,145024
3664,155040,0.6832,0.125,4,8,32,128,1,2,126,0,145024
3680,156864,0.6943,0.125,4,8,32,128,1,2,126,0,145024
3696,156128,0.6959,0.125,4,8,32,128,1,2,126,0,145024
3712,156640,0.6915,0.125,4,8,32,128,1,2,126,0,145024
3728,157152,0.6887,0.125,4,8,32,128,1,2,126,0,145024
3744,157568,0.6979,0.125,4,8,32,128,1,2,126,0,145024
3760,158624,0.6937,0.125,4,8,32,128,1,2,126,0,145024
3776,158496,0.6909,0.125,4,8,32,128,1,2,126,0,145024
3792,159424,0.6989,0.125,4,8,32,128,1,2,126,0,145024
3808,159424,0.6976,0.125,4,8,32,128,1,2,126,0,145024
3824,160576,0.7077,0.125,4,8,32,128,1,2,126,0,145024
3840,159264,0.7151,0.125,4,8,32,128,1,2,126,0,145024
3856,161408,0.7087,0.125,4,8,32,128,1,2,126,0,145024
3872,162400,0.7046,0.125,4,8,32,128,1,2,126,0,145024
3888,163456,0.7032,0.125,4,8,32,128,1,2,126,0,145024
3904,164224,0.7091,0.125,4,8,32,128,1,2,126,0,145024
3920,164320,0.7108,0.125,4,8,32,128,1,2,126,0,145024
3936,166784,0.7095,0.125,4,8,32,128,1,2,126,0,145024
3952,164160,0.7195,0.125,4,8,32,128,1,2,126,0,145024
3968,166560,0.7125,0.125,4,8,32,128,1,2,126,0,145024
3984,167712,0.7196,0.125,4,8,32,128,1,2,126,0,145024
4000,166656,0.7131,0.125,4,8,32,128,1,2,126,0,145024
4016,169504,0.7114,0.125,4,8,32,128,1,2,126,0,145024
4032,168192,0.7188,0.125,4,8,32,128,1,2,126,0,145024
4048,168768,0.7255,0.125,4,8,32,128,1,2,126,0,145024
4064,168768,0.7145,0.125,4,8,32,128,1,2,126,0,145024
4080,169824,0.7238,0.125,4,8,32,128,1,2,126,0,145024
4096,169472,0.6937,0.125,4,8,32,128,1,2,126,0,145024
4112,174144,0.6882,0.125,4,8,32,128,1,2,126,0,145024
4128,175392,0.7009,0.125,4,8,32,128,1,2,126,0,145024
4144,173504,0.708,0.125,4,8,32,128,1,2,126,0,145024
4160,175616,0.7136,0.125,4,8,32,128,1,2,126,0,145024
4176,176288,0.6977,0.125,4,8,32,128,1,2,126,0,145024
4192,175552,0.7154,0.125,4,8,32,128,1,2,126,0,145024
4208,175648,0.7202,0.125,4,8,32,128,1,2,126,0,145024
4224,175424,0.7094,0.125,4,8,32,128,1,2,126,0,145024
4240,176608,0.7012,0.125,4,8,32,128,1,2,126,0,145024
4256,177728,0.7104,0.125,4,8,32,128,1,2,126,0,145024
4272,176480,0.7147,0.125,4,8,32,128,1,2,126,0,145024
4288,177728,0.691,0.125,4,8,32,128,1,2,126,0,145024
4304,178400,0.7107,0.125,4,8,32,128,1,2,126,0,145024
4320,181312,0.7056,0.125,4,8,32,128,1,2,126,0,145024
4336,179008,0.7128,0.125,4,8,32,128,1,2,126,0,145024
4352,178912,0.7185,0.125,4,8,32,128,1,2,126,0,145024
4368,182208,0.7072,0.125,4,8,32,128,1,2,126,0,145024
4384,180736,0.7112,0.125,4,8,32,128,1,2,126,0,145024
4400,181856,0.718,0.125,4,8,32,128,1,2,126,0,145024
4416,181248,0.7224,0.125,4,8,32,128,1,2,126,0,145024
4432,182144,0.7153,0.125,4,8,32,128,1,2,126,0,145024
4448,183104,0.7272,0.125,4,8,32,128,1,2,126,0,145024
4464,182912,0.7248,0.125,4,8,32,128,1,2,126,0,145024
4480,182944,0.7262,0.125,4,8,32,128,1,2,126,0,145024
4496,184640,0.7173,0.125,4,8,32,128,1,2,126,0,145024
