tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,15232,0.0616,0.125,64,1,8,32,1,4,182,0,69632
32,15040,0.1091,0.125,64,1,8,32,1,4,182,0,69632
48,15392,0.1525,0.125,64,1,8,32,1,4,182,0,69632
64,15776,0.1979,0.125,64,1,8,32,1,4,182,0,69632
80,16736,0.2312,0.125,64,1,8,32,1,4,182,0,69632
96,16416,0.2681,0.125,64,1,8,32,1,4,182,0,69632
112,16704,0.3021,0.125,64,1,8,32,1,4,182,0,69632
128,16960,0.334,0.125,64,1,8,32,1,4,182,0,69632
144,22720,0.3108,0.125,64,1,8,32,1,4,182,0,69632
160,23104,0.3387,0.125,64,1,8,32,1,4,182,0,69632
176,23360,0.3711,0.125,64,1,8,32,1,4,182,0,69632
192,24096,0.4053,0.125,64,1,8,32,1,4,182,0,69632
208,25984,0.4366,0.125,64,1,8,32,1,4,182,0,69632
224,26816,0.4543,0.125,64,1,8,32,1,4,182,0,69632
240,27584,0.4606,0.125,64,1,8,32,1,4,182,0,69632
256,29056,0.5038,0.125,64,1,8,32,1,4,182,0,69632
272,34880,0.4582,0.125,64,1,8,32,1,4,182,0,69632
288,35360,0.4835,0.125,64,1,8,32,1,4,182,0,69632
304,36544,0.4952,0.125,64,1,8,32,1,4,182,0,69632
320,37536,0.524,0.125,64,1,8,32,1,4,182,0,69632
336,39584,0.5409,0.125,64,1,8,32,1,4,182,0,69632
352,39840,0.5599,0.125,64,1,8,32,1,4,182,0,69632
368,40544,0.5697,0.125,64,1,8,32,1,4,182,0,69632
384,40576,0.5993,0.125,64,1,8,32,1,4,182,0,69632
400,46752,0.5498,0.125,64,1,8,32,1,4,182,0,69632
416,46464,0.5566,0.125,64,1,8,32,1,4,182,0,69632
432,46912,0.5851,0.125,64,1,8,32,1,4,182,0,69632
448,48768,0.5955,0.125,64,1,8,32,1,4,182,0,69632
464,49472,0.6118,0.125,64,1,8,32,1,4,182,0,69632
480,50336,0.6222,0.125,64,1,8,32,1,4,182,0,69632
496,51488,0.6308,0.125,64,1,8,32,1,4,182,0,69632
512,52800,0.64,0.125,64,1,8,32,1,4,182,0,69632
528,56352,0.6042,0.125,64,1,8,32,1,4,182,0,69632
544,57664,0.6182,0.125,64,1,8,32,1,4,182,0,69632
560,58272,0.638,0.125,64,1,8,32,1,4,182,0,69632
576,58176,0.6415,0.125,64,1,8,32,1,4,182,0,69632
592,59168,0.6637,0.125,64,1,8,32,1,4,182,0,69632
608,59488,0.6747,0.125,64,1,8,32,1,4,182,0,69632
624,59488,0.6698,0.125,64,1,8,32,1,4,182,0,69632
640,60960,0.7082,0.125,64,1,8,32,1,4,182,0,69632
656,66112,0.6524,0.125,64,1,8,32,1,4,182,0,69632
672,66848,0.656,0.125,64,1,8,32,1,4,182,0,69632
688,67008,0.6679,0.125,64,1,8,32,1,4,182,0,69632
704,67424,0.6973,0.125,64,1,8,32,1,4,182,0,69632
720,68768,0.6876,0.125,64,1,8,32,1,4,182,0,69632
736,69344,0.7231,0.125,64,1,8,32,1,4,182,0,69632
752,69696,0.7163,0.125,64,1,8,32,1,4,182,0,69632
768,70720,0.7278,0.125,64,1,8,32,1,4,182,0,69632
784,75520,0.6857,0.125,64,1,8,32,1,4,182,0,69632
800,76608,0.7048,0.125,64,1,8,32,1,4,182,0,69632
