tokens,latency_ns
16,467647
32,468862
48,468415
64,469598
80,465214
96,465567
112,467102
128,467614
144,587070
160,590558
176,589310
192,588990
208,590366
224,591486
240,595646
256,599262
272,915517
288,915709
304,918237
320,921853
336,923517
352,924669
368,923805
384,927933
400,1042045
416,1043454
432,1044381
448,1045246
464,1046717
480,1048445
496,1050749
512,1051197
528,1167421
544,1168413
560,1171965
576,1173213
592,1174781
608,1175453
624,1177277
640,1178909
656,1295869
672,1169661
688,1169757
704,1169437
720,1170332
736,1170876
752,1181629
768,1185661
784,1471516
800,1476733
816,1472540
832,1475516
848,1480221
864,1479772
880,1486140
896,1484028
912,1584988
928,1576508
944,1580700
960,1577500
976,1580924
992,1583036
1008,1581244
1024,1582332
1040,1565564
1056,1570780
1072,1559931
1088,1576604
1104,1585852
1120,1582811
1136,1579484
1152,1593532
1168,1668443
1184,1670587
1200,1677052
1216,1675003
1232,1685692
1248,1688092
1264,1699195
1280,1707100
1296,1944347
1312,1951067
1328,1959291
1344,1966779
1360,1966842
1376,1973691
1392,1973274
1408,1975163
1424,2058042
1440,2065018
1456,2070778
1472,2074938
1488,2078811
1504,2080186
1520,2086938
1536,2093083
1552,2338906
1568,2345146
1584,2347833
1600,2351706
1616,2355162
1632,2362330
1648,2365305
1664,2365401
1680,2453050
1696,2450906
1712,2455705
1728,2459322
1744,2467322
1760,2472121
1776,2472410
1792,2478074
1808,2563897
1824,2565402
1840,2573433
1856,2576538
1872,2579705
1888,2583353
1904,2588249
1920,2590009
1936,2675801
1952,2682265
1968,2686009
1984,2685976
2000,2691641
2016,2700473
2032,2705848
2048,2710233
2064,2956568
2080,2959416
2096,2964152
2112,2966968
2128,2971224
2144,2974105
2160,2980152
2176,2986424
2192,3065880
2208,3071800
2224,3075031
2240,3079063
2256,3082072
2272,3087800
2288,3092120
2304,3099352
2320,3181496
2336,3186552
2352,3190615
2368,3195959
2384,3202968
2400,3203671
2416,3207735
2432,3213015
2448,3300376
2464,3302295
2480,3305719
2496,3311351
2512,3322199
2528,3324823
2544,3326487
2560,3326231
2576,3571735
2592,3574326
2608,3584183
2624,3589078
2640,3589879
2656,3598198
2672,3601014
2688,3617430
2704,3688150
2720,3694646
2736,3694103
2752,3698711
2768,3711030
2784,3713142
2800,3719478
2816,3720790
2832,3966774
2848,3972502
2864,3977782
2880,3980789
2896,3987893
2912,3992630
2928,3997781
2944,4006486
2960,4084885
2976,4090677
2992,4096373
3008,4101269
3024,4109174
3040,4110613
3056,4119893
3072,4128661
3088,4201525
3104,4206420
3120,4209013
3136,4215893
3152,4225972
3168,4237109
3184,4246644
3200,4255925
3216,4323572
3232,4336660
3248,4340916
3264,4352660
3280,4365044
3296,4381012
3312,4392724
3328,4398132
3344,4581587
3360,4583124
3376,4589139
3392,4590515
3408,4598131
3424,4607027
3440,4610484
3456,4615443
3472,4749363
3488,4750931
3504,4757651
3520,4755187
3536,4763859
3552,4763443
3568,4769843
3584,4771827
3600,4861107
3616,4862867
3632,4866163
3648,4870707
3664,4872083
3680,4880659
3696,4879443
3712,4884563
3728,4974258
3744,4975058
3760,4981938
