tokens,latency_ns
16,62080
32,62368
48,62079
64,62240
80,61600
96,60992
112,61024
128,61920
144,62368
160,62367
176,62496
192,63200
208,110944
224,111295
240,112864
256,115935
272,115423
288,113471
304,113567
320,115071
336,116415
352,116448
368,119232
384,116480
400,117631
416,118975
432,118592
448,123519
464,123648
480,126400
496,129471
512,127264
528,127232
544,127199
560,128768
576,129056
592,176160
608,176960
624,176288
640,177824
656,177503
672,161536
688,168959
704,163008
720,164256
736,164288
752,165823
768,165472
784,169536
800,169504
816,170464
832,170688
848,171039
864,172896
880,175679
896,175231
912,176800
928,175488
944,177631
960,176512
976,220000
992,219679
1008,219743
1024,221088
1040,204736
1056,205664
1072,207360
1088,208544
1104,209023
1120,209344
1136,210079
1152,211808
1168,250176
1184,250976
1200,251359
1216,251840
1232,252479
1248,253183
1264,253664
1280,254207
1296,255103
1312,257183
1328,260703
1344,259263
1360,258656
1376,259807
1392,260288
1408,261599
1424,261824
1440,261920
1456,262464
1472,264607
1488,265183
1504,264512
1520,266560
1536,268031
1552,304511
1568,304831
1584,307039
1600,307423
1616,307295
1632,307295
1648,310400
1664,309823
1680,309695
1696,313087
1712,311775
1728,315679
1744,314271
1760,314623
1776,315328
1792,316351
1808,317055
1824,317791
1840,319647
1856,320671
1872,321631
1888,322143
1904,322463
1920,324351
1936,359455
1952,359775
1968,360543
1984,360928
2000,362207
2016,363007
2032,363551
2048,365535
2064,367871
2080,368191
2096,369759
2112,370015
2128,405279
2144,404479
2160,406335
2176,407519
2192,410463
2208,408734
2224,410751
2240,410975
2256,413343
2272,414751
2288,415454
2304,416863
2320,415167
2336,414111
2352,415519
2368,415839
2384,418942
2400,417439
2416,420607
2432,422495
2448,420703
2464,423231
2480,424351
2496,424095
2512,461663
2528,462495
2544,463871
2560,465951
2576,467135
2592,468991
2608,467839
2624,471487
2640,470079
2656,470911
2672,473407
2688,473695
2704,473023
2720,474975
2736,474910
2752,476766
2768,477119
2784,477983
2800,478303
2816,479423
2832,480351
2848,482686
2864,482046
2880,484159
2896,518495
2912,519486
2928,520991
2944,521983
2960,521471
2976,525022
2992,525663
3008,525662
3024,527614
3040,527039
3056,529951
3072,530782
3088,565567
3104,566207
3120,567615
3136,567806
3152,569215
3168,569951
3184,570943
3200,572542
3216,573982
3232,574431
3248,573950
3264,575487
3280,574558
3296,573630
3312,577982
3328,578111
3344,578878
3360,579774
3376,582111
3392,582751
3408,583102
3424,584767
3440,585246
3456,586303
3472,621534
3488,621503
3504,624286
3520,625119
3536,627102
3552,626270
3568,627902
3584,628799
3600,629086
3616,630142
3632,631294
3648,632766
3664,630462
3680,630174
3696,632158
3712,632478
3728,632895
3744,635614
3760,636318
3776,638878
3792,637375
3808,639870
3824,639839
3840,640895
3856,679167
3872,680254
3888,681567
3904,682398
3920,682782
3936,683198
3952,684510
3968,686366
3984,686495
4000,686911
4016,687166
4032,689342
4048,723870
4064,724286
4080,726142
4096,727294
4112,725758
4128,729854
4144,730078
4160,728318
4176,732062
4192,731550
4208,733438
4224,736030
4240,733662
4256,733022
4272,734494
4288,735454
4304,737502
4320,738270
4336,738782
4352,739326
4368,740670
4384,741438
4400,742718
4416,742526
4432,781822
4448,780702
4464,782718
4480,783902
4496,784413
4512,786557
4528,786493
4544,786014
4560,789630
4576,789022
4592,790205
4608,790974
4624,789918
4640,790046
4656,790974
4672,792190
4688,793150
4704,793661
4720,794430
4736,794942
4752,797598
4768,797630
4784,798398
4800,799550
4816,836285
4832,837086
4848,837182
4864,839901
4880,841469
4896,842557
4912,842429
4928,843070
4944,843965
4960,846366
4976,846205
4992,845758
5008,844926
5024,847101
5040,848157
5056,847933
5072,849789
5088,850302
5104,851614
5120,852542
5136,852446
5152,854941
5168,856190
5184,855262
5200,892158
5216,892350
5232,893405
5248,894109
5264,893981
5280,895037
5296,896285
5312,897373
5328,899517
5344,900190
5360,900478
5376,901534
5392,933917
5408,937053
5424,937085
5440,937854
5456,940830
5472,940637
5488,941982
5504,942718
5520,943037
5536,942781
5552,944670
5568,945885
5584,947774
5600,947709
5616,950525
5632,949469
5648,951293
5664,952222
5680,952990
5696,954045
5712,955070
5728,956605
5744,957502
5760,958206
5776,991869
5792,992894
5808,993054
5824,992797
5840,995965
5856,995485
5872,997245
5888,999070
5904,998013
5920,999261
5936,1000861
5952,1002973
5968,1004925
5984,1005277
6000,1005662
6016,1007550
6032,1008382
6048,1008190
6064,1009182
6080,1011997
6096,1012445
6112,1012125
6128,1014302
6144,1016638
6160,1049118
6176,1049789
6192,1050238
6208,1050877
6224,1051838
6240,1053054
6256,1051261
6272,1050717
6288,1054429
6304,1055901
6320,1058398
6336,1055902
6352,1089373
6368,1091517
6384,1092125
6400,1093981
6416,1092861
6432,1094493
6448,1094750
6464,1097085
6480,1096445
6496,1099229
6512,1100062
6528,1099518
6544,1097245
6560,1100221
6576,1103646
6592,1107325
6608,1106430
6624,1109694
6640,1111486
6656,1110045
6672,1112254
6688,1111997
6704,1113342
6720,1115933
6736,1147837
6752,1147837
6768,1143198
6784,1150973
6800,1146397
6816,1150301
6832,1146397
6848,1152349
6864,1154653
6880,1154429
6896,1154653
