tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,6592,0.04,0.125,16,1,8,32,1,4,182,0,69632
32,6336,0.0693,0.125,16,1,8,32,1,4,182,0,69632
48,6432,0.0941,0.125,16,1,8,32,1,4,182,0,69632
64,6560,0.1162,0.125,16,1,8,32,1,4,182,0,69632
80,6784,0.1359,0.125,16,1,8,32,1,4,182,0,69632
96,6784,0.1594,0.125,16,1,8,32,1,4,182,0,69632
112,7008,0.1781,0.125,16,1,8,32,1,4,182,0,69632
128,7008,0.1988,0.125,16,1,8,32,1,4,182,0,69632
144,9248,0.1715,0.125,32,1,8,32,1,4,182,0,69632
160,9280,0.1881,0.125,32,1,8,32,1,4,182,0,69632
176,9440,0.1995,0.125,32,1,8,32,1,4,182,0,69632
192,9664,0.2161,0.125,32,1,8,32,1,4,182,0,69632
208,9728,0.2329,0.125,32,1,8,32,1,4,182,0,69632
224,9760,0.2385,0.125,32,1,8,32,1,4,182,0,69632
240,9696,0.2407,0.125,32,1,8,32,1,4,182,0,69632
256,9888,0.2706,0.125,32,1,8,32,1,4,182,0,69632
272,11328,0.2641,0.125,32,1,8,32,1,4,182,0,69632
288,11648,0.2738,0.125,32,1,8,32,1,4,182,0,69632
304,11584,0.2823,0.125,32,1,8,32,1,4,182,0,69632
320,11680,0.2972,0.125,32,1,8,32,1,4,182,0,69632
336,11744,0.3015,0.125,32,1,8,32,1,4,182,0,69632
352,11840,0.3128,0.125,32,1,8,32,1,4,182,0,69632
368,11808,0.3259,0.125,32,1,8,32,1,4,182,0,69632
384,12000,0.3285,0.125,32,1,8,32,1,4,182,0,69632
400,11840,0.3577,0.125,32,1,8,32,1,4,182,0,69632
416,11648,0.3617,0.125,32,1,8,32,1,4,182,0,69632
432,11616,0.3775,0.125,32,1,8,32,1,4,182,0,69632
448,11616,0.3786,0.125,32,1,8,32,1,4,182,0,69632
464,11744,0.3955,0.125,32,1,8,32,1,4,182,0,69632
480,11840,0.4093,0.125,32,1,8,32,1,4,182,0,69632
496,11872,0.4146,0.125,32,1,8,32,1,4,182,0,69632
512,12160,0.4262,0.125,32,1,8,32,1,4,182,0,69632
528,13856,0.4002,0.125,32,1,8,32,1,4,182,0,69632
544,14144,0.406,0.125,32,1,8,32,1,4,182,0,69632
560,14048,0.4195,0.125,32,1,8,32,1,4,182,0,69632
576,14144,0.4292,0.125,32,1,8,32,1,4,182,0,69632
592,14624,0.424,0.125,32,1,8,32,1,4,182,0,69632
608,14528,0.4306,0.125,32,1,8,32,1,4,182,0,69632
624,14368,0.449,0.125,32,1,8,32,1,4,182,0,69632
640,14976,0.4654,0.125,32,1,8,32,1,4,182,0,69632
656,15424,0.4753,0.125,32,1,8,32,1,4,182,0,69632
672,15808,0.4843,0.125,32,1,8,32,1,4,182,0,69632
688,15904,0.4915,0.125,32,1,8,32,1,4,182,0,69632
704,16096,0.4925,0.125,32,1,8,32,1,4,182,0,69632
720,17184,0.4929,0.125,32,1,8,32,1,4,182,0,69632
736,17440,0.4908,0.125,32,1,8,32,1,4,182,0,69632
752,17824,0.5069,0.125,32,1,8,32,1,4,182,0,69632
768,18080,0.5137,0.125,32,1,8,32,1,4,182,0,69632
784,20512,0.4949,0.125,32,1,8,32,1,4,182,0,69632
800,19872,0.5002,0.125,32,1,8,32,1,4,182,0,69632
816,20256,0.4954,0.125,32,1,8,32,1,4,182,0,69632
832,20576,0.5104,0.125,32,1,8,32,1,4,182,0,69632
848,21664,0.5256,0.125,32,1,8,32,1,4,182,0,69632
864,21312,0.5178,0.125,32,1,8,32,1,4,182,0,69632
880,21216,0.5231,0.125,32,1,8,32,1,4,182,0,69632
896,22112,0.5273,0.125,32,1,8,32,1,4,182,0,69632
912,22208,0.5276,0.125,32,1,8,32,1,4,182,0,69632
928,23200,0.5515,0.125,32,1,8,32,1,4,182,0,69632
944,22496,0.5596,0.125,32,1,8,32,1,4,182,0,69632
960,22848,0.5547,0.125,32,1,8,32,1,4,182,0,69632
976,23232,0.5641,0.125,32,1,8,32,1,4,182,0,69632
992,23584,0.5754,0.125,32,1,8,32,1,4,182,0,69632
1008,23616,0.5758,0.125,32,1,8,32,1,4,182,0,69632
1024,24096,0.5865,0.125,32,1,8,32,1,4,182,0,69632
1040,25920,0.5709,0.125,32,1,8,32,1,4,182,0,69632
1056,25888,0.5683,0.125,32,1,8,32,1,4,182,0,69632
1072,26944,0.5733,0.125,32,1,8,32,1,4,182,0,69632
1088,26784,0.5705,0.125,32,1,8,32,1,4,182,0,69632
1104,28256,0.5735,0.125,32,1,8,32,1,4,182,0,69632
1120,27520,0.5635,0.125,32,1,8,32,1,4,182,0,69632
1136,27872,0.5857,0.125,32,1,8,32,1,4,182,0,69632
1152,28992,0.5902,0.125,32,1,8,32,1,4,182,0,69632
1168,29856,0.596,0.125,32,1,8,32,1,4,182,0,69632
1184,29152,0.6001,0.125,32,1,8,32,1,4,182,0,69632
1200,29664,0.6019,0.125,32,1,8,32,1,4,182,0,69632
1216,29376,0.6059,0.125,32,1,8,32,1,4,182,0,69632
1232,30176,0.6143,0.125,32,1,8,32,1,4,182,0,69632
1248,30272,0.6169,0.125,32,1,8,32,1,4,182,0,69632
1264,31072,0.6048,0.125,32,1,8,32,1,4,182,0,69632
1280,31552,0.6321,0.125,32,1,8,32,1,4,182,0,69632
1296,32512,0.6086,0.125,32,1,8,32,1,4,182,0,69632
1312,32832,0.618,0.125,32,1,8,32,1,4,182,0,69632
1328,33632,0.6181,0.125,32,1,8,32,1,4,182,0,69632
1344,33408,0.6224,0.125,32,1,8,32,1,4,182,0,69632
1360,34720,0.6246,0.125,32,1,8,32,1,4,182,0,69632
1376,33888,0.6142,0.125,32,1,8,32,1,4,182,0,69632
