tokens,latency_ns
3792,2191290
3808,2201466
3824,2271291
3840,2244986
3856,2461946
3872,2459290
3888,2437242
3904,2441306
3920,2383931
3936,2388090
3952,2415258
3968,2414618
3984,2254619
4000,2229530
4016,2210619
4032,2211322
4048,2212475
4064,2213691
4080,2213850
4096,2189082
4112,2443834
4128,2449722
4144,2472570
4160,2591578
4176,2730522
4192,2672378
4208,2502138
4224,2450138
4240,2616665
4256,2524890
4272,2707257
4288,2536474
4304,2454618
4320,2427034
4336,2486874
4352,2686394
4368,2466522
4384,2515386
4400,2723673
4416,2648026
4432,2498874
4448,2668890
4464,2465050
4480,2503034
4496,2674074
4512,2504634
4528,2496762
4544,2575131
4560,2497179
4576,2499515
4592,2557019
4608,2760635
4624,2960058
4640,2763387
4656,2879802
4672,2675099
4688,2764122
4704,2765019
4720,2677371
4736,2895194
4752,2695547
4768,2735290
4784,2712923
4800,2738299
4816,2963386
4832,2737755
4848,2989274
4864,2708762
4880,2980346
4896,2755259
4912,3009722
4928,2719643
4944,2983226
4960,2762939
4976,2777979
4992,2791002
5008,2736411
5024,2986170
5040,2765083
5056,2766043
5072,3066618
5088,2794458
5104,3014618
5120,2795387
5136,3217529
5152,3130746
5168,2961466
5184,2964315
5200,3214779
5216,3002458
5232,2935515
5248,3239099
5264,3075867
5280,2942171
5296,2943771
5312,3254842
5328,3020699
5344,2898011
5360,3005723
5376,2972635
5392,3153947
5408,3154171
5424,3217083
5440,3373050
5456,3250458
5472,3216442
5488,3218778
5504,3221146
5520,3350746
5536,3514330
5552,3187738
5568,3265658
5584,3497818
5600,3380219
5616,3340410
5632,3335995
5648,3209979
5664,3164891
5680,3170267
5696,3182202
5712,3244699
5728,3549978
5744,3299961
5760,3465657
5776,3393080
5792,3361016
5808,3280921
5824,3212313
5840,3284217
5856,3214681
5872,3172025
5888,3176537
5904,3383768
5920,3415417
5936,3448633
5952,3446297
5968,3451321
5984,3419961
6000,3421657
6016,3385785
6032,3422840
6048,3422361
6064,3423417
6080,3425304
6096,3499161
6112,3548728
6128,3423034
6144,3425753
6160,3472089
6176,3481464
6192,3480248
6208,3511032
6224,3668152
6240,3449017
6256,3449307
6272,3448923
6288,3654746
6304,3447451
6320,3451162
6336,3458202
6352,3375162
6368,3448346
6384,3490714
6400,3602906
6416,3646298
6432,3684538
6448,3866874
6464,3650554
6480,3651034
6496,3881914
6512,3692058
6528,3689882
6544,3827642
6560,3724634
6576,3694619
6592,3743226
6608,3654170
6624,3727930
6640,3684986
6656,3695706
6672,3724858
6688,3736346
6704,3737434
6720,3737178
6736,3740410
6752,3729018
6768,3685274
6784,3820378
6800,3731418
6816,3574522
6832,3697050
6848,3658586
6864,3694522
6880,3744666
6896,3743354
6912,3745114
6928,3926618
6944,3909946
6960,3935642
6976,4197114
6992,3956665
7008,3901817
7024,3891225
7040,3945978
7056,3892090
7072,3978266
7088,3945274
7104,3903546
7120,3923322
7136,3967386
7152,3967322
7168,3862748
7184,4169979
7200,4182940
7216,4184924
7232,4003227
7248,4011388
7264,4186491
7280,4188315
7296,4186204
7312,4104860
7328,3977563
7344,4168988
7360,4110363
7376,4157660
7392,4159580
7408,4160636
7424,4114300
7440,4181147
7456,4182459
7472,4181276
7488,4181403
7504,4182652
7520,4145307
7536,4147548
7552,4097852
7568,4142587
7584,4205723
7600,4204188
7616,4207900
7632,4280571
7648,4237115
7664,4189724
7680,4284060
7696,4386651
7712,4383483
7728,4431899
7744,4390523
7760,4388731
7776,4394363
7792,4386395
7808,4434267
7824,4403387
7840,4422171
7856,4395163
7872,4366331
7888,4643003
7904,4285500
7920,4382427
7936,4345275
7952,4423131
7968,4429914
7984,4421659
8000,4426139
8016,4402747
8032,4369370
8048,4273083
8064,4278427
8080,4430298
8096,4441211
8112,4431643
8128,4288891
8144,4246619
8160,4344538
8176,4428954
8192,4511643
