tokens,latency_ns,bw_util,occupancy,gridX,gridY,gridZ,blockX,blockY,blockZ,register_per_trhead,static_shared_mem,dyanmic_shared_mem
16,47072,0.0672,0.125,1,8,128,128,1,2,126,0,145024
32,47776,0.1028,0.125,1,8,128,128,1,2,126,0,145024
48,47552,0.1396,0.125,1,8,128,128,1,2,126,0,145024
64,47392,0.1781,0.125,1,8,128,128,1,2,126,0,145024
80,47776,0.2122,0.125,1,8,128,128,1,2,126,0,145024
96,49568,0.2471,0.125,1,8,128,128,1,2,126,0,145024
112,51520,0.2737,0.125,1,8,128,128,1,2,126,0,145024
128,53984,0.2669,0.125,1,8,128,128,1,2,126,0,145024
144,58720,0.2924,0.125,1,8,128,128,1,2,126,0,145024
160,61984,0.3156,0.125,1,8,128,128,1,2,126,0,145024
176,61792,0.3449,0.125,1,8,128,128,1,2,126,0,145024
192,61376,0.3563,0.125,1,8,128,128,1,2,126,0,145024
208,63584,0.3776,0.125,1,8,128,128,1,2,126,0,145024
224,64736,0.4122,0.125,1,8,128,128,1,2,126,0,145024
240,65664,0.4308,0.125,1,8,128,128,1,2,126,0,145024
256,67296,0.381,0.125,1,8,128,128,1,2,126,0,145024
272,78816,0.4028,0.125,1,8,128,128,1,2,126,0,145024
288,80160,0.4163,0.125,1,8,128,128,1,2,126,0,145024
304,80000,0.441,0.125,1,8,128,128,1,2,126,0,145024
320,79712,0.4607,0.125,1,8,128,128,1,2,126,0,145024
336,81888,0.4802,0.125,1,8,128,128,1,2,126,0,145024
352,81568,0.4955,0.125,1,8,128,128,1,2,126,0,145024
368,81472,0.5144,0.125,1,8,128,128,1,2,126,0,145024
384,83296,0.5053,0.125,1,8,128,128,1,2,126,0,145024
400,86784,0.5301,0.125,1,8,128,128,1,2,126,0,145024
416,88448,0.5465,0.125,1,8,128,128,1,2,126,0,145024
432,89664,0.5574,0.125,1,8,128,128,1,2,126,0,145024
448,88384,0.5643,0.125,1,8,128,128,1,2,126,0,145024
464,91584,0.594,0.125,1,8,128,128,1,2,126,0,145024
480,93824,0.6023,0.125,1,8,128,128,1,2,126,0,145024
496,94400,0.6114,0.125,1,8,128,128,1,2,126,0,145024
512,94048,0.5486,0.125,1,8,128,128,1,2,126,0,145024
528,107840,0.5639,0.125,1,8,128,128,1,2,126,0,145024
544,111456,0.5729,0.125,1,8,128,128,1,2,126,0,145024
560,111840,0.5863,0.125,1,8,128,128,1,2,126,0,145024
576,113696,0.5965,0.125,1,8,128,128,1,2,126,0,145024
592,113728,0.6152,0.125,1,8,128,128,1,2,126,0,145024
608,115328,0.6119,0.125,1,8,128,128,1,2,126,0,145024
624,117312,0.6485,0.125,1,8,128,128,1,2,126,0,145024
640,117568,0.6286,0.125,1,8,128,128,1,2,126,0,145024
656,120096,0.6357,0.125,1,8,128,128,1,2,126,0,145024
672,121696,0.6531,0.125,1,8,128,128,1,2,126,0,145024
688,124512,0.6671,0.125,1,8,128,128,1,2,126,0,145024
704,123968,0.6743,0.125,1,8,128,128,1,2,126,0,145024
720,126816,0.6749,0.125,1,8,128,128,1,2,126,0,145024
736,127744,0.6921,0.125,1,8,128,128,1,2,126,0,145024
752,129728,0.6983,0.125,1,8,128,128,1,2,126,0,145024
768,130016,0.6426,0.125,1,8,128,128,1,2,126,0,145024
784,140288,0.6513,0.125,1,8,128,128,1,2,126,0,145024
800,143840,0.6579,0.125,1,8,128,128,1,2,126,0,145024
816,144256,0.6791,0.125,1,8,128,128,1,2,126,0,145024
832,144352,0.6812,0.125,1,8,128,128,1,2,126,0,145024
848,147136,0.685,0.125,1,8,128,128,1,2,126,0,145024
864,146560,0.7028,0.125,1,8,128,128,1,2,126,0,145024
880,147872,0.7066,0.125,1,8,128,128,1,2,126,0,145024
896,149472,0.6966,0.125,1,8,128,128,1,2,126,0,145024
912,155648,0.7017,0.125,1,8,128,128,1,2,126,0,145024
928,153632,0.7194,0.125,1,8,128,128,1,2,126,0,145024
944,157056,0.7216,0.125,1,8,128,128,1,2,126,0,145024
960,159264,0.7301,0.125,1,8,128,128,1,2,126,0,145024
976,159456,0.7294,0.125,1,8,128,128,1,2,126,0,145024
992,162528,0.747,0.125,1,8,128,128,1,2,126,0,145024
1008,163136,0.7496,0.125,1,8,128,128,1,2,126,0,145024
1024,165568,0.705,0.125,1,8,128,128,1,2,126,0,145024
1040,175936,0.7035,0.125,1,8,128,128,1,2,126,0,145024
1056,177152,0.7171,0.125,1,8,128,128,1,2,126,0,145024
1072,179136,0.7256,0.125,1,8,128,128,1,2,126,0,145024
1088,179264,0.7321,0.125,1,8,128,128,1,2,126,0,145024
1104,181504,0.7345,0.125,1,8,128,128,1,2,126,0,145024
1120,182688,0.7463,0.125,1,8,128,128,1,2,126,0,145024
1136,185152,0.7507,0.125,1,8,128,128,1,2,126,0,145024
1152,186368,0.7441,0.125,1,8,128,128,1,2,126,0,145024
1168,189408,0.7523,0.125,1,8,128,128,1,2,126,0,145024
1184,190240,0.764,0.125,1,8,128,128,1,2,126,0,145024
1200,192576,0.7634,0.125,1,8,128,128,1,2,126,0,145024
1216,194016,0.7678,0.125,1,8,128,128,1,2,126,0,145024
1232,195456,0.775,0.125,1,8,128,128,1,2,126,0,145024
1248,197120,0.7803,0.125,1,8,128,128,1,2,126,0,145024
1264,200608,0.778,0.125,1,8,128,128,1,2,126,0,145024
1280,201216,0.7441,0.125,1,8,128,128,1,2,126,0,145024
1296,210624,0.7506,0.125,1,8,128,128,1,2,126,0,145024
1312,211616,0.7577,0.125,1,8,128,128,1,2,126,0,145024
1328,213408,0.7628,0.125,1,8,128,128,1,2,126,0,145024
1344,213376,0.7662,0.125,1,8,128,128,1,2,126,0,145024
1360,216832,0.7785,0.125,1,8,128,128,1,2,126,0,145024
1376,216640,0.7835,0.125,1,8,128,128,1,2,126,0,145024
1392,217472,0.7792,0.125,1,8,128,128,1,2,126,0,145024
1408,218624,0.7796,0.125,1,8,128,128,1,2,126,0,145024
1424,223936,0.7844,0.125,1,8,128,128,1,2,126,0,145024
1440,225632,0.786,0.125,1,8,128,128,1,2,126,0,145024
1456,226944,0.7942,0.125,1,8,128,128,1,2,126,0,145024
1472,228128,0.7911,0.125,1,8,128,128,1,2,126,0,145024
1488,229536,0.7946,0.125,1,8,128,128,1,2,126,0,145024
1504,231392,0.8035,0.125,1,8,128,128,1,2,126,0,145024
1520,233632,0.8055,0.125,1,8,128,128,1,2,126,0,145024
1536,234944,0.7755,0.125,1,8,128,128,1,2,126,0,145024
1552,244704,0.7809,0.125,1,8,128,128,1,2,126,0,145024
1568,246560,0.787,0.125,1,8,128,128,1,2,126,0,145024
1584,247680,0.7832,0.125,1,8,128,128,1,2,126,0,145024
1600,247872,0.8003,0.125,1,8,128,128,1,2,126,0,145024
1616,249568,0.8015,0.125,1,8,128,128,1,2,126,0,145024
1632,252096,0.8071,0.125,1,8,128,128,1,2,126,0,145024
1648,252128,0.8117,0.125,1,8,128,128,1,2,126,0,145024
1664,255072,0.7954,0.125,1,8,128,128,1,2,126,0,145024
1680,258432,0.8006,0.125,1,8,128,128,1,2,126,0,145024
1696,259744,0.8075,0.125,1,8,128,128,1,2,126,0,145024
1712,262560,0.8132,0.125,1,8,128,128,1,2,126,0,145024
1728,262912,0.811,0.125,1,8,128,128,1,2,126,0,145024
1744,265472,0.8205,0.125,1,8,128,128,1,2,126,0,145024
1760,265728,0.8226,0.125,1,8,128,128,1,2,126,0,145024
1776,269344,0.8274,0.125,1,8,128,128,1,2,126,0,145024
1792,270176,0.7916,0.125,1,8,128,128,1,2,126,0,145024
1808,276864,0.7994,0.125,1,8,128,128,1,2,126,0,145024
1824,279584,0.802,0.125,1,8,128,128,1,2,126,0,145024
1840,280320,0.8036,0.125,1,8,128,128,1,2,126,0,145024
1856,280704,0.8166,0.125,1,8,128,128,1,2,126,0,145024
1872,283296,0.8163,0.125,1,8,128,128,1,2,126,0,145024
1888,284384,0.8257,0.125,1,8,128,128,1,2,126,0,145024
1904,286816,0.8293,0.125,1,8,128,128,1,2,126,0,145024
1920,287456,0.8156,0.125,1,8,128,128,1,2,126,0,145024
1936,292288,0.8252,0.125,1,8,128,128,1,2,126,0,145024
1952,292960,0.8254,0.125,1,8,128,128,1,2,126,0,145024
1968,295456,0.83,0.125,1,8,128,128,1,2,126,0,145024
1984,295904,0.8318,0.125,1,8,128,128,1,2,126,0,145024
2000,298560,0.837,0.125,1,8,128,128,1,2,126,0,145024
2016,301088,0.8376,0.125,1,8,128,128,1,2,126,0,145024
2032,302368,0.8439,0.125,1,8,128,128,1,2,126,0,145024
2048,304736,0.8125,0.125,1,8,128,128,1,2,126,0,145024
2064,311584,0.8264,0.125,1,8,128,128,1,2,126,0,145024
2080,312896,0.8225,0.125,1,8,128,128,1,2,126,0,145024
2096,314720,0.827,0.125,1,8,128,128,1,2,126,0,145024
2112,317376,0.8294,0.125,1,8,128,128,1,2,126,0,145024
2128,316608,0.8356,0.125,1,8,128,128,1,2,126,0,145024
2144,320224,0.839,0.125,1,8,128,128,1,2,126,0,145024
2160,321664,0.8408,0.125,1,8,128,128,1,2,126,0,145024
2176,323200,0.837,0.125,1,8,128,128,1,2,126,0,145024
2192,325696,0.8386,0.125,1,8,128,128,1,2,126,0,145024
2208,329088,0.8389,0.125,1,8,128,128,1,2,126,0,145024
2224,328832,0.841,0.125,1,8,128,128,1,2,126,0,145024
2240,330432,0.8456,0.125,1,8,128,128,1,2,126,0,145024
2256,333600,0.8481,0.125,1,8,128,128,1,2,126,0,145024
2272,334432,0.851,0.125,1,8,128,128,1,2,126,0,145024
2288,336960,0.8536,0.125,1,8,128,128,1,2,126,0,145024
2304,339584,0.8303,0.125,1,8,128,128,1,2,126,0,145024
2320,343808,0.8335,0.125,1,8,128,128,1,2,126,0,145024
2336,345952,0.8392,0.125,1,8,128,128,1,2,126,0,145024
2352,349184,0.8459,0.125,1,8,128,128,1,2,126,0,145024
2368,349472,0.844,0.125,1,8,128,128,1,2,126,0,145024
2384,352640,0.8466,0.125,1,8,128,128,1,2,126,0,145024
2400,353792,0.85,0.125,1,8,128,128,1,2,126,0,145024
2416,355648,0.8553,0.125,1,8,128,128,1,2,126,0,145024
2432,357760,0.85,0.125,1,8,128,128,1,2,126,0,145024
2448,359200,0.8474,0.125,1,8,128,128,1,2,126,0,145024
2464,362880,0.8529,0.125,1,8,128,128,1,2,126,0,145024
2480,363456,0.8603,0.125,1,8,128,128,1,2,126,0,145024
2496,365248,0.8572,0.125,1,8,128,128,1,2,126,0,145024
2512,367040,0.8558,0.125,1,8,128,128,1,2,126,0,145024
2528,368320,0.8643,0.125,1,8,128,128,1,2,126,0,145024
2544,372384,0.8662,0.125,1,8,128,128,1,2,126,0,145024
2560,373344,0.845,0.125,1,8,128,128,1,2,126,0,145024
2576,380864,0.8485,0.125,1,8,128,128,1,2,126,0,145024
2592,381792,0.8436,0.125,1,8,128,128,1,2,126,0,145024
2608,384416,0.8495,0.125,1,8,128,128,1,2,126,0,145024
2624,383168,0.8551,0.125,1,8,128,128,1,2,126,0,145024
2640,387424,0.856,0.125,1,8,128,128,1,2,126,0,145024
2656,388576,0.8545,0.125,1,8,128,128,1,2,126,0,145024
2672,389344,0.8645,0.125,1,8,128,128,1,2,126,0,145024
2688,393696,0.8581,0.125,1,8,128,128,1,2,126,0,145024
2704,394816,0.8579,0.125,1,8,128,128,1,2,126,0,145024
2720,396608,0.8597,0.125,1,8,128,128,1,2,126,0,145024
2736,398432,0.8682,0.125,1,8,128,128,1,2,126,0,145024
2752,400416,0.8661,0.125,1,8,128,128,1,2,126,0,145024
2768,401184,0.8663,0.125,1,8,128,128,1,2,126,0,145024
2784,405440,0.8713,0.125,1,8,128,128,1,2,126,0,145024
2800,406400,0.8735,0.125,1,8,128,128,1,2,126,0,145024
2816,409312,0.8526,0.125,1,8,128,128,1,2,126,0,145024
2832,414848,0.8582,0.125,1,8,128,128,1,2,126,0,145024
2848,416288,0.858,0.125,1,8,128,128,1,2,126,0,145024
2864,417152,0.8581,0.125,1,8,128,128,1,2,126,0,145024
2880,418240,0.865,0.125,1,8,128,128,1,2,126,0,145024
2896,420352,0.8689,0.125,1,8,128,128,1,2,126,0,145024
2912,423168,0.8703,0.125,1,8,128,128,1,2,126,0,145024
