tokens,latency_ns
16,134783
32,132383
48,128000
64,128831
80,129311
96,129792
112,130367
128,130304
144,131616
160,131264
176,131359
192,131391
208,132416
224,135200
240,136703
256,136639
272,137024
288,137984
304,137567
320,138303
336,142079
352,142112
368,142432
384,143487
400,144767
416,145440
432,145696
448,175487
464,175775
480,179424
496,180800
512,176895
528,182015
544,183072
560,181983
576,184703
592,182944
608,185055
624,184735
640,183615
656,255871
672,257663
688,255711
704,258815
720,255615
736,259519
752,261183
768,264831
784,265887
800,266559
816,269599
832,270463
848,262847
864,264831
880,287807
896,290590
912,291871
928,292415
944,299583
960,299775
976,299486
992,300191
1008,301182
1024,299903
1040,303550
1056,303583
1072,304895
1088,306912
1104,305343
1120,307839
1136,305599
1152,308030
1168,311903
1184,314911
1200,317151
1216,321567
1232,321791
1248,322367
1264,300735
1280,301023
1296,365119
1312,378815
1328,383519
1344,382047
1360,387294
1376,382783
1392,383071
1408,385247
1424,391871
1440,387135
1456,389567
1472,389503
1488,392990
1504,394239
1520,393215
1536,396414
1552,397215
1568,400767
1584,401087
1600,399167
1616,402431
1632,407582
1648,391646
1664,391167
1680,394206
1696,394719
1712,394270
1728,396030
1744,404959
1760,410847
1776,411519
1792,412926
1808,416286
1824,416607
1840,420126
1856,420351
1872,419070
1888,418015
1904,419199
1920,421087
1936,430654
1952,428991
1968,423134
1984,429406
2000,430431
2016,428511
2032,430751
2048,421439
2064,485022
2080,487934
2096,486014
2112,489342
2128,487358
2144,488830
2160,492350
2176,497694
2192,505982
2208,504126
2224,505630
2240,504607
2256,507966
2272,507710
2288,510046
2304,511455
2320,511614
2336,511390
2352,516670
2368,516958
2384,516606
2400,515071
2416,518910
2432,520222
2448,522943
2464,523582
2480,522494
2496,530878
2512,534686
2528,536862
2544,534111
2560,535902
2576,542270
2592,545150
2608,547742
2624,548414
2640,549374
2656,553918
2672,554622
2688,555166
2704,611134
2720,610718
2736,614173
2752,613118
2768,612702
2784,616990
2800,618302
2816,619966
2832,629406
2848,625373
2864,627518
2880,629597
2896,631262
2912,633502
2928,637949
2944,639421
2960,640638
2976,643326
2992,647966
3008,646973
3024,647966
3040,651358
3056,650814
3072,657309
3088,656637
3104,656350
3120,658206
3136,657021
3152,659870
3168,658237
3184,662206
3200,663485
3216,663902
3232,667582
3248,670781
3264,674558
3280,674462
3296,676637
3312,675934
3328,679550
3344,683742
3360,689021
3376,689406
3392,691517
3408,694110
3424,694014
3440,695390
3456,698877
3472,757757
3488,757917
3504,758270
3520,759390
3536,762109
3552,761726
3568,765085
3584,765277
3600,768765
3616,768477
3632,770110
3648,770013
3664,772989
3680,773117
3696,778878
3712,780893
3728,782333
3744,784381
3760,785917
3776,785725
3792,787677
3808,790845
3824,791101
3840,795870
3856,800541
3872,799422
3888,801821
3904,803421
3920,804317
3936,805437
3952,809053
3968,805565
3984,814045
4000,814333
4016,814045
4032,815101
4048,816669
4064,817277
4080,820989
4096,820862
4112,878717
4128,880349
4144,884092
4160,884572
4176,885501
4192,889373
4208,889724
4224,897212
4240,895580
4256,898461
4272,900221
4288,902014
4304,901853
4320,903965
4336,904508
4352,908573
4368,910140
4384,916605
4400,912732
4416,914461
4432,914204
4448,918941
4464,917981
4480,918461
4496,922653
4512,925245
4528,926077
4544,931069
4560,932157
4576,936348
4592,936668
4608,937277
4624,941884
4640,946301
4656,946749
4672,950717
4688,950748
4704,952029
4720,954108
4736,954653
4752,1009212
4768,1009628
4784,1009021
4800,1014460
4816,1012764
4832,1014013
4848,1017660
4864,1016956
4880,1022012
4896,1021436
4912,1025116
4928,1028029
4944,1027964
4960,1029596
4976,1032540
4992,1035676
5008,1038205
5024,1041852
5040,1041180
5056,1043164
5072,1043964
5088,1047709
5104,1047996
5120,1052700
5136,1052252
5152,1054556
5168,1056028
5184,1056797
5200,1057308
5216,1060572
5232,1061564
5248,1063228
5264,1071228
5280,1070141
5296,1071516
5312,1071068
5328,1073052
5344,1076348
5360,1078044
5376,1079356
5392,1085148
5408,1088444
5424,1091517
5440,1095356
5456,1099612
5472,1101852
5488,1101532
5504,1105468
5520,1155580
5536,1158204
5552,1155580
5568,1157692
5584,1159420
5600,1161020
5616,1163420
5632,1163356
5648,1163932
5664,1167260
5680,1169372
5696,1169884
5712,1172252
5728,1172636
5744,1172188
5760,1174845
5776,1176892
5792,1180316
5808,1180476
5824,1182748
5840,1184540
5856,1187580
5872,1191548
5888,1192572
5904,1193980
5920,1198428
5936,1201501
5952,1201340
5968,1202268
5984,1204060
6000,1203388
6016,1205788
6032,1211707
6048,1212924
6064,1216124
6080,1219292
6096,1217852
6112,1222940
6128,1219932
6144,1223004
6160,1279132
6176,1281756
6192,1279740
6208,1281147
6224,1284060
6240,1287548
6256,1287772
6272,1294108
6288,1293499
6304,1295740
6320,1296956
6336,1299356
6352,1305852
6368,1305916
6384,1305916
6400,1308764
6416,1306780
6432,1311292
6448,1311420
6464,1310492
6480,1313691
6496,1316508
6512,1315835
6528,1318587
6544,1321916
6560,1323260
6576,1325532
6592,1324220
6608,1334843
6624,1336252
6640,1333275
6656,1336764
6672,1342139
6688,1343004
6704,1349596
6720,1346619
6736,1346844
6752,1358364
6768,1356379
6784,1359867
6800,1366364
6816,1366076
6832,1369276
6848,1368827
6864,1371643
6880,1374267
6896,1370331
6912,1371067
6928,1422108
6944,1430364
6960,1427707
6976,1429883
6992,1433372
7008,1432059
7024,1431932
7040,1433787
7056,1433243
7072,1436123
7088,1439931
7104,1440955
7120,1444091
7136,1445467
7152,1447259
7168,1449243
7184,1449659
7200,1449979
7216,1454428
7232,1456443
7248,1458427
7264,1465467
7280,1461020
7296,1462715
7312,1465788
7328,1465115
7344,1468987
7360,1471835
7376,1471291
7392,1471899
7408,1476059
7424,1476219
7440,1480891
7456,1486427
7472,1485787
7488,1489404
7504,1490428
7520,1492187
7536,1492859
7552,1494971
7568,1547739
7584,1549274
7600,1550907
7616,1552027
7632,1554971
7648,1558779
7664,1555643
7680,1559194
7696,1561787
7712,1564411
7728,1563387
7744,1566427
7760,1567355
7776,1568603
7792,1570426
7808,1574266
7824,1576347
7840,1580698
7856,1582491
7872,1581531
7888,1582810
7904,1585274
7920,1588155
7936,1593530
7952,1593979
7968,1596411
7984,1597915
8000,1599131
8016,1600827
8032,1601499
8048,1603323
8064,1605563
